GameIndex,HomeTeam,AwayTeam,Date,AvgO25,AvgU25,AvgA,AvgH,Played,HtPos,AtPos,HtSGLG,AtSGLG,HtCGLG,AtCGLG,HtASGPG,AtASGPG,HtACGPG,AtACGPG,HtASGP5G,AtASGP5G,HtACGP5G,AtACGP5G,AGTM,HtASGP3G,AtASGP3G,HtpercentGO,AtpercentGO,elo_ht,elo_at,win_e_ht,tilt_ht,tilt_at
09/10/2020Fleetwood TownHull,Fleetwood Town,Hull,09/10/2020,1.92,1.87,2.31,2.98,4.0,22,1,1,1,2,0,1.0,1.5,1.5,0.0,1.0,1.5,1.5,0.0,0.0,0.6666666666666666,1.3333333333333333,0.75,0.0,1131.6194779701982,1098.1348805617479,0.6446731166266276,0.9079638653687256,1.0682451431811293
10/10/2020GillinghamOxford,Gillingham,Oxford,10/10/2020,2.12,1.7,2.36,2.93,3.5,6,20,1,4,1,1,1.5,1.3333333333333333,1.25,1.6666666666666667,1.5,1.3333333333333333,1.25,1.6666666666666667,1.75,2.0,1.3333333333333333,0.25,0.3333333333333333,1067.7445591964456,1116.883779825439,0.5299850507790628,0.8980269177498483,1.0861086707608338
10/10/2020AccringtonRochdale,Accrington,Rochdale,10/10/2020,1.87,1.92,3.55,2.03,4.0,10,18,2,2,1,1,1.5,0.75,1.75,1.5,1.5,0.75,1.75,1.5,2.0,1.3333333333333333,0.6666666666666666,0.75,0.5,946.1108912871155,953.2761177300422,0.5894533535417003,1.101563713864625,1.142110500742659
10/10/2020BlackpoolIpswich,Blackpool,Ipswich,10/10/2020,2.11,1.71,2.94,2.48,4.0,22,3,2,1,3,1,1.0,1.75,1.5,0.25,1.0,1.75,1.5,0.25,3.5,1.3333333333333333,1.6666666666666667,0.25,0.0,964.1242019156053,1003.605786346532,0.543806921350413,0.9558670974429694,0.9128605969099366
10/10/2020CreweWigan,Crewe,Wigan,10/10/2020,1.91,1.87,3.15,2.2,3.5,19,11,2,1,0,0,0.6666666666666666,1.25,1.0,1.5,0.6666666666666666,1.25,1.0,1.5,0.0,0.6666666666666666,1.6666666666666667,0.0,0.5,816.7176130815587,1185.8626303721524,0.15161152523358826,1.0040844199870846,1.0297820629749914
10/10/2020LincolnBristol Rvs,Lincoln,Bristol Rvs,10/10/2020,1.97,1.82,4.29,1.86,4.0,1,16,3,2,2,0,2.25,1.0,0.75,1.75,2.25,1.0,0.75,1.75,1.0,2.3333333333333335,1.0,0.5,0.25,967.3310762840222,947.6783074726035,0.6262313439461331,1.0007274405614368,0.9618080246804096
10/10/2020NorthamptonPeterboro,Northampton,Peterboro,10/10/2020,1.88,1.91,1.78,4.34,4.0,17,8,0,3,2,1,1.0,1.25,1.75,1.25,1.0,1.25,1.75,1.25,2.75,0.6666666666666666,1.6666666666666667,0.5,0.5,918.6924425915073,1114.7333176547836,0.3261720957823085,1.0772324724623894,1.1381588669437115
10/10/2020PlymouthBurton,Plymouth,Burton,10/10/2020,1.71,2.11,3.33,2.08,4.0,14,23,0,2,1,4,1.5,1.75,1.5,2.75,1.5,1.75,1.5,2.75,3.5,1.6666666666666667,2.0,0.25,1.0,947.0891582297452,1002.090349479844,0.5215716218956801,1.2048551543974388,1.2075725608892032
10/10/2020PortsmouthMilton Keynes Dons,Portsmouth,Milton Keynes Dons,10/10/2020,1.86,1.93,5.03,1.66,4.0,12,24,4,1,2,1,1.25,0.75,1.0,1.5,1.25,0.75,1.0,1.5,3.25,1.6666666666666667,0.6666666666666666,0.5,0.25,1116.1716027059908,952.1119137593063,0.7936970101807153,1.0480560591189385,0.9012205916101208
10/10/2020SwindonAFC Wimbledon,Swindon,AFC Wimbledon,10/10/2020,1.86,1.93,3.67,1.97,4.0,9,13,1,1,3,2,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,0.0,1.6666666666666667,2.0,0.75,0.75,854.9764475955053,956.5443843815136,0.45469469130425977,0.9289172956085809,0.9428586189456619
17/10/2020Milton Keynes DonsGillingham,Milton Keynes Dons,Gillingham,17/10/2020,2.05,1.74,3.35,2.17,5.0,24,4,1,3,2,1,0.8,1.8,1.6,1.2,0.8,1.8,1.6,1.2,2.8,0.6666666666666666,2.0,0.4,0.4,964.7059132904114,1018.7807904134053,0.5229020575943728,0.9841736810966698,1.0216438387107043
17/10/2020AFC WimbledonShrewsbury,AFC Wimbledon,Shrewsbury,17/10/2020,2.14,1.68,2.65,2.81,4.5,10,20,1,1,0,1,1.8,0.75,1.6,1.0,1.8,0.75,1.6,1.0,1.7142857142857142,1.0,1.0,0.6,0.25,997.746038913839,983.4352505345922,0.6190061350245114,1.1076296954943627,0.9411615291897515
