"GameIndex","HomeTeam","AwayTeam","Date","AvgO25","AvgU25","AvgH","AvgA","AvgD","Played","TG","HtPos","AtPos","HtSGLG","AtSGLG","HtCGLG","AtCGLG","HtASGPG","AtASGPG","HtACGPG","AtACGPG","HtASGP5G","AtASGP5G","HtACGP5G","AtACGP5G","AGTM","HtASGP3G","AtASGP3G","HtACGP3G","AtACGP3G","HtpercentGO","AtpercentGO","FTR","elo_ht","elo_at","win_e_ht","tilt_ht","tilt_at"
"27/08/2021UdineseVenezia","Udinese","Venezia","27/08/2021",2.1,1.76,1.77,4.95,3.67,1,3,12,19,2,0,2,2,2,0,2,2,2,0,2,2,0,2,0,2,2,1,0,"H",973.057106140572,993.859163486279,0.570332011739613,0.997403767057353,0.982331590521223
"27/08/2021VeronaInter","Verona","Inter","27/08/2021",1.7,2.18,5.58,1.61,4.17,1,4,16,1,2,4,3,0,2,4,3,0,2,4,3,0,2.83333333333333,2,4,3,0,1,1,"A",941.565311761647,1327.94650225969,0.139285558471238,0.971553470012779,1.1946100434627
"28/08/2021AtalantaBologna","Atalanta","Bologna","28/08/2021",1.39,2.99,1.33,8.73,5.59,1,0,6,7,2,3,1,2,2,3,1,2,2,3,1,2,3,2,3,1,2,1,1,"D",1259.9221027564,992.100174207016,0.874863110794667,1.31889583805075,1.18275822750335
"28/08/2021LazioSpezia","Lazio","Spezia","28/08/2021",1.54,2.51,1.36,8.74,5.23,1,7,3,12,3,2,1,2,3,2,1,2,3,2,1,2,3,3,2,1,2,1,1,"H",1147.84420252193,988.376728727258,0.78933491474579,1.11415618382565,1.22557909281673
"28/08/2021FiorentinaTorino","Fiorentina","Torino","28/08/2021",1.81,2.03,2.21,3.31,3.45,1,3,17,15,1,1,3,2,1,1,3,2,1,1,3,2,2.5,1,1,3,2,1,1,"H",998.311489446148,976.169335587465,0.629579465248278,1.00846663858326,1.04394663951632
"28/08/2021JuventusEmpoli","Juventus","Empoli","28/08/2021",1.47,2.68,1.26,11.51,6.25,1,1,11,16,2,1,2,3,2,1,2,3,2,1,2,3,2.25,2,1,2,3,1,1,"A",1233.24666632205,945.598477169298,0.886832643617898,1.19620271877825,1.26066378432018
"29/08/2021GenoaNapoli","Genoa","Napoli","29/08/2021",1.65,2.26,6.06,1.55,4.31,1,3,19,6,0,2,4,0,0,2,4,0,0,2,4,0,2.5,0,2,4,0,1,0,"A",1017.71319020132,1232.72031209948,0.302646295478275,1.06097617698686,1.21532108341703
"29/08/2021SassuoloSampdoria","Sassuolo","Sampdoria","29/08/2021",1.61,2.34,2.02,3.61,3.68,1,0,9,16,3,0,2,1,3,0,2,1,3,0,2,1,2.9,3,0,2,1,1,0,"D",1145.47671515528,1039.36965166809,0.733754049482665,1.18558329546318,0.992593453081326
"29/08/2021MilanCagliari","Milan","Cagliari","29/08/2021",1.59,2.36,1.44,7.29,4.74,1,5,8,12,1,2,0,2,1,2,0,2,1,2,0,2,2.2,1,2,0,2,0,1,"H",1240.26005082686,979.095854451734,0.870606773672926,1.04161133367491,0.902195953846981
"29/08/2021SalernitanaRoma","Salernitana","Roma","29/08/2021",1.59,2.39,5.55,1.6,4.24,1,4,15,7,2,3,3,1,2,3,3,1,2,3,3,1,0,2,3,3,1,1,1,"A",982.556586486919,1105.14827119828,0.424887276349923,1.03773888536414,1.19198962604619
"11/09/2021EmpoliVenezia","Empoli","Venezia","11/09/2021",1.79,2.06,1.83,4.23,3.83,2,3,10,20,1,0,0,3,1,0,1.5,2.5,1,0,1.5,2.5,0,1,0,1.5,2.5,0.5,0.5,"A",981.071782663347,976.672446362659,0.60546224617666,1.21435016920815,0.993371190449966
"11/09/2021NapoliJuventus","Napoli","Juventus","11/09/2021",1.88,1.94,2.43,2.89,3.47,2,3,5,12,2,0,1,1,2,1,0.5,1.5,2,1,0.5,1.5,2.8,2,1,0.5,1.5,0.5,0.5,"H",1244.82616285444,1197.77336082801,0.662355774385116,1.2111067231498,1.15225724100494
"11/09/2021AtalantaFiorentina","Atalanta","Fiorentina","11/09/2021",1.52,2.54,1.58,5.69,4.21,2,3,7,11,0,2,0,1,1,1.5,0.5,2,1,1.5,0.5,2,2.5,1,1.5,0.5,2,0.5,1,"A",1244.92757760493,1013.12831331393,0.850343335285318,1.25295104614821,1.01551750861886
"12/09/2021SampdoriaInter","Sampdoria","Inter","12/09/2021",1.67,2.23,5.04,1.66,4.07,2,4,13,3,0,3,0,1,0,3.5,0.5,0.5,0,3.5,0.5,0.5,3.4,0,3.5,0.5,0.5,0,1,"D",1048.71981650325,1333.51792486084,0.225049765209941,0.94296378042726,1.21722189553894
"12/09/2021CagliariGenoa","Cagliari","Genoa","12/09/2021",1.86,1.98,2.11,3.59,3.43,2,5,15,19,1,1,4,2,1.5,0.5,3,3,1.5,0.5,3,3,2.7,1.5,0.5,3,3,1,1,"A",973.920125304626,1005.60733944636,0.554914143377839,0.953091255914049,1.05729703745264
"12/09/2021SpeziaUdinese","Spezia","Udinese","12/09/2021",1.91,1.91,3.12,2.31,3.45,2,1,16,7,1,3,6,0,1.5,2.5,4,1,1.5,2.5,4,1,1.5,1.5,2.5,4,1,1,1,"A",979.950124313724,990.243823264192,0.585088310035572,1.2899557706917,1.0086127505228
"12/09/2021TorinoSalernitana","Torino","Salernitana","12/09/2021",1.83,2.01,1.6,5.79,4.08,2,4,17,20,1,0,2,4,1,1,2,3.5,1,1,2,3.5,0,1,1,2,3.5,1,1,"H",961.352511719682,965.561094572698,0.593565730725587,1.05124557415404,1.05296661915346
"12/09/2021MilanLazio","Milan","Lazio","12/09/2021",1.66,2.26,2.21,3.22,3.55,2,2,5,2,4,6,1,1,2.5,4.5,0.5,1,2.5,4.5,0.5,1,2.9,2.5,4.5,0.5,1,0.5,1,"H",1245.43577997397,1156.27080693546,0.714272787363697,1.10037143256232,1.17268008829574
"12/09/2021RomaSassuolo","Roma","Sassuolo","12/09/2021",1.46,2.71,1.59,5.01,4.71,2,3,4,9,4,0,0,0,3.5,1.5,0.5,1,3.5,1.5,0.5,1,3.1,3.5,1.5,0.5,1,1,0.5,"H",1122.1437631125,1136.12655032013,0.579923880872357,1.20948082827544,1.12630413069002
"13/09/2021BolognaVerona","Bologna","Verona","13/09/2021",1.68,2.21,2.14,3.26,3.68,2,1,8,19,0,1,0,3,1.5,1.5,1,3,1.5,1.5,1,3,2.66666666666667,1.5,1.5,1,3,0.5,1,"H",1007.09469935848,935.9938891605,0.692586947873258,1.12362031612818,0.989943256260018
"17/09/2021SassuoloTorino","Sassuolo","Torino","17/09/2021",1.54,2.48,1.8,4.29,3.95,3,1,10,11,1,4,2,0,1.33333333333333,2,1.33333333333333,1.33333333333333,1.33333333333333,2,1.33333333333333,1.33333333333333,3.7,1.33333333333333,2,1.33333333333333,1.33333333333333,0.666666666666667,1,"A",1119.32350627259,977.609881538163,0.771838469824523,1.11959698622422,1.07465911324037
"18/09/2021GenoaFiorentina","Genoa","Fiorentina","18/09/2021",1.91,1.92,3.4,2.23,3.34,3,3,13,9,3,2,2,1,1.33333333333333,1.66666666666667,2.66666666666667,1.66666666666667,1.33333333333333,1.66666666666667,2.66666666666667,1.66666666666667,1.9,1.33333333333333,1.66666666666667,2.66666666666667,1.66666666666667,1,1,"A",1027.80390437723,1047.14204567898,0.572395954331257,1.10935393297774,1.01262857991616
"18/09/2021InterBologna","Inter","Bologna","18/09/2021",1.55,2.46,1.39,8.04,5.05,3,7,4,6,2,1,2,0,3,1.33333333333333,1,0.666666666666667,3,1.33333333333333,1,0.666666666666667,2.3,3,1.33333333333333,1,0.666666666666667,1,0.333333333333333,"H",1322.51991513361,1019.3912209436,0.895472512984595,1.24119969029363,1.08764247850752
"18/09/2021SalernitanaAtalanta","Salernitana","Atalanta","18/09/2021",1.53,2.51,10.01,1.31,5.56,3,1,20,10,0,1,4,2,0.666666666666667,1,3.66666666666667,1,0.666666666666667,1,3.66666666666667,1,0,0.666666666666667,1,3.66666666666667,1,1,0.666666666666667,"A",949.303724754217,1210.91384523989,0.249178880444482,1.07641848967761,1.2493866701433
"19/09/2021EmpoliSampdoria","Empoli","Sampdoria","19/09/2021",1.73,2.13,2.59,2.63,3.59,3,3,12,15,1,2,2,2,1,0.666666666666667,1.66666666666667,1,1,0.666666666666667,1.66666666666667,1,2.5,1,0.666666666666667,1.66666666666667,1,0.666666666666667,0.333333333333333,"A",956.853296319973,1059.71782623047,0.452844740587149,1.21403304338097,0.961539023011257
"19/09/2021VeneziaSpezia","Venezia","Spezia","19/09/2021",1.73,2.13,2.45,2.87,3.47,3,3,13,18,2,0,1,1,0.666666666666667,1,2,3,0.666666666666667,1,2,3,0,0.666666666666667,1,2,3,0.666666666666667,0.666666666666667,"A",1000.89093270603,956.546591853634,0.658860131036467,0.993111772970183,1.24528719806741
"19/09/2021LazioCagliari","Lazio","Cagliari","19/09/2021",1.55,2.45,1.45,6.9,4.72,3,4,9,17,0,2,2,3,3,1.66666666666667,1.33333333333333,3,3,1.66666666666667,1.33333333333333,3,2.8,3,1.66666666666667,1.33333333333333,3,0.666666666666667,1,"D",1144.84171716301,951.723560373757,0.819746290801661,1.15039744562692,1.00001749345893
"19/09/2021VeronaRoma","Verona","Roma","19/09/2021",1.7,2.18,4.03,1.87,3.85,3,5,19,2,0,2,1,1,1,3,2.33333333333333,0.666666666666667,1,3,2.33333333333333,0.666666666666667,2.5,1,3,2.33333333333333,0.666666666666667,0.666666666666667,1,"H",923.69736757538,1138.94680716004,0.302352003797594,0.958245700407593,1.20227836632684
"19/09/2021JuventusMilan","Juventus","Milan","19/09/2021",1.78,2.05,2.13,3.43,3.55,3,2,16,3,1,2,2,0,1,2.33333333333333,1.66666666666667,0.333333333333333,1,2.33333333333333,1.66666666666667,0.333333333333333,2.9,1,2.33333333333333,1.66666666666667,0.333333333333333,0.666666666666667,0.333333333333333,"D",1184.26759190776,1256.86486974642,0.496262254464,1.14418584285142,1.07946276047052
"20/09/2021UdineseNapoli","Udinese","Napoli","20/09/2021",1.88,1.95,4.39,1.86,3.59,3,4,7,4,1,2,0,1,2,2,0.666666666666667,0.666666666666667,2,2,0.666666666666667,0.666666666666667,3.6,2,2,0.666666666666667,0.666666666666667,0.666666666666667,0.666666666666667,"A",1013.64735572428,1258.33193177468,0.267848720306144,0.973686520554192,1.20262309274065
"21/09/2021BolognaGenoa","Bologna","Genoa","21/09/2021",1.9,1.92,2.02,3.9,3.44,4,4,9,16,1,1,6,2,1.25,1.25,2,2.5,1.25,1.25,2,2.5,1.6,0.666666666666667,1.66666666666667,2,2,0.5,1,"D",1015.21012133776,1004.90806853166,0.61354909981909,1.14605445298131,1.11313797106161
"21/09/2021AtalantaSassuolo","Atalanta","Sassuolo","21/09/2021",1.52,2.54,1.53,6,4.5,4,3,7,12,1,0,0,1,1,1,0.75,1.25,1,1,0.75,1.25,4.1,0.666666666666667,0.333333333333333,0.666666666666667,1,0.5,0.5,"H",1220.88099957517,1088.44996647665,0.762291973306098,1.2054974708421,1.08222768955579
"21/09/2021FiorentinaInter","Fiorentina","Inter","21/09/2021",1.74,2.12,3.73,2,3.65,4,4,5,2,2,6,1,1,1.75,3.75,1.5,1,1.75,3.75,1.5,1,4,2,3.66666666666667,1,1.33333333333333,1,1,"A",1070.03788152455,1326.70101473945,0.254544611745287,1.01608268504646,1.30785847390955
"22/09/2021SalernitanaVerona","Salernitana","Verona","22/09/2021",2.03,1.8,3.63,2.09,3.42,4,4,20,15,0,3,1,2,0.5,1.5,3,2.25,0.5,1.5,3,2.25,0,0,1.33333333333333,3,2,0.75,0.75,"D",939.336570418935,951.603289346089,0.582328525969373,1.03860541966981,0.993508828669844
"22/09/2021SpeziaJuventus","Spezia","Juventus","22/09/2021",1.54,2.47,8.62,1.36,5.21,4,5,14,18,2,1,1,1,1.25,1,2.5,1.5,1.25,1,2.5,1.5,4,1,0.666666666666667,2.66666666666667,1.33333333333333,0.75,0.5,"A",982.900999209356,1184.41710045356,0.319283275854894,1.24343899839196,1.12403202076746
"22/09/2021CagliariEmpoli","Cagliari","Empoli","22/09/2021",1.7,2.17,2.03,3.56,3.68,4,2,19,16,2,0,2,3,1.75,0.75,2.75,2,1.75,0.75,2.75,2,3.25,1.66666666666667,0.666666666666667,3,1.66666666666667,1,0.75,"A",964.513413937994,938.73950840296,0.634441528497711,1.01955780240397,1.2157313547746
"22/09/2021MilanVenezia","Milan","Venezia","22/09/2021",1.45,2.73,1.25,12.07,6.21,4,2,3,17,1,1,1,2,2,0.75,0.5,2,2,0.75,0.5,2,0,2.33333333333333,1,0.666666666666667,2,0.25,0.75,"H",1256.71536120062,974.536525350311,0.883634222067906,1.0604489782631,0.991637840804704
"23/09/2021SampdoriaNapoli","Sampdoria","Napoli","23/09/2021",1.75,2.11,4.28,1.83,3.78,4,4,12,3,3,4,0,0,1.25,2.5,0.75,0.5,1.25,2.5,0.75,0.5,3.5,1.66666666666667,2.66666666666667,0.666666666666667,0.666666666666667,0.5,0.75,"A",1077.83161414748,1269.04587715287,0.332307808976708,0.962884120401404,1.22465390533971
"23/09/2021TorinoLazio","Torino","Lazio","23/09/2021",1.7,2.17,3.34,2.2,3.44,4,2,10,8,1,2,0,2,1.75,2.75,1,1.5,1.75,2.75,1,1.5,3.3,2,2.66666666666667,0.666666666666667,1.66666666666667,0.75,0.75,"D",1008.48342133411,1132.05186359878,0.423513855867798,1.03878972835076,1.17287617389334
"23/09/2021RomaUdinese","Roma","Udinese","23/09/2021",1.63,2.31,1.54,6.05,4.36,4,1,5,9,2,0,3,4,2.75,1.5,1.25,1.5,2.75,1.5,1.25,1.5,2.3,2.66666666666667,1.33333333333333,1.33333333333333,1.33333333333333,1,0.75,"H",1111.04088538933,1002.93341034609,0.735997701482874,1.24652181685386,0.991523451670888
"25/09/2021SpeziaMilan","Spezia","Milan","25/09/2021",1.6,2.36,6.7,1.48,4.54,5,3,17,3,2,2,3,0,1.4,2,2.6,0.4,1.4,2,2.6,0.4,2.5,1.33333333333333,1.66666666666667,1.66666666666667,0.333333333333333,0.8,0.2,"A",970.129668237426,1261.36999383673,0.218648184487229,1.27023248553502,1.04776383633244
"25/09/2021InterAtalanta","Inter","Atalanta","25/09/2021",1.72,2.15,1.99,3.71,3.69,5,4,2,5,3,2,1,1,3.6,1.2,1,0.8,3.6,1.2,1,0.8,2.5,3.66666666666667,1.33333333333333,1.33333333333333,1,1,0.6,"D",1336.88279775804,1230.38931926194,0.734188472404832,1.32119930011193,1.20066379565321
"25/09/2021GenoaVerona","Genoa","Verona","25/09/2021",2.01,1.83,2.78,2.7,3.18,5,6,16,15,2,2,2,2,1.4,1.6,2.4,2.2,1.4,1.6,2.4,2.2,2.5,2,1.66666666666667,2,1.66666666666667,1,0.8,"D",1009.45003540741,954.896429324869,0.671943444149746,1.12728578361269,1.02085975209533
"26/09/2021JuventusSampdoria","Juventus","Sampdoria","26/09/2021",1.58,2.41,1.35,8.91,5.26,5,5,12,13,3,0,2,4,1.4,1,1.6,1.4,1.4,1,1.6,1.4,2.9,1.66666666666667,1.66666666666667,1.66666666666667,2,0.6,0.6,"H",1197.18843142549,1064.53929989838,0.762519395847504,1.14825253945456,0.980064492738684
"26/09/2021EmpoliBologna","Empoli","Bologna","26/09/2021",1.61,2.32,2.63,2.57,3.64,5,6,11,8,2,2,0,2,1,1.4,1.6,2,1,1.4,1.6,2,2.75,1,1.33333333333333,1.66666666666667,2.66666666666667,0.6,0.6,"H",964.117169838455,1010.66815446201,0.5336946780549,1.19417748174498,1.16062062895917
"26/09/2021SassuoloSalernitana","Sassuolo","Salernitana","26/09/2021",1.54,2.48,1.43,7.45,4.79,5,1,16,20,1,2,2,2,1,0.8,1.4,2.8,1,0.8,1.4,2.8,0,0.666666666666667,0.666666666666667,1.66666666666667,2.33333333333333,0.6,0.8,"H",1078.94164678988,936.043430440155,0.773037114010271,1.07788828838883,1.06719783524071
"26/09/2021UdineseFiorentina","Udinese","Fiorentina","26/09/2021",1.87,1.96,3.07,2.34,3.43,5,1,10,6,0,1,1,3,1.2,1.6,1.4,1.8,1.2,1.6,1.4,1.8,2.2,0.333333333333333,1.66666666666667,1.66666666666667,1.66666666666667,0.6,1,"A",992.373317288832,1059.85609850596,0.503622478614974,0.957991924058322,1.0264472487809
