GameIndex,HomeTeam,AwayTeam,Date,AvgO25,AvgU25,AvgA,AvgH,Played,HtPos,AtPos,HtSGLG,AtSGLG,HtCGLG,AtCGLG,HtASGPG,AtASGPG,HtACGPG,AtACGPG,HtASGP5G,AtASGP5G,HtACGP5G,AtACGP5G,AGTM,HtASGP3G,AtASGP3G,HtpercentGO,AtpercentGO,elo_ht,elo_at,win_e_ht,tilt_ht,tilt_at,HtACGP3G,AtACGP3G,OvUn25
18/08/2023Werder BremenBayern Munich,Werder Bremen,Bayern Munich,18/08/2023,1.33,3.34,1.32,8.5,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.75,0.0,0.0,0.5,0.5,918.3330431591667,1242.0076754545507,0.18842625203043703,1.1224757003244086,1.366784307050745,0.0,0.0,1
19/08/2023AugsburgM'gladbach,Augsburg,M'gladbach,19/08/2023,1.61,2.34,2.47,2.72,0.0,2,12,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.7857142857142856,0.0,0.0,0.5,0.5,943.4770896354539,1033.3860065207652,0.47138008381558655,1.0836422588149157,1.104920638497511,0.0,0.0,1
19/08/2023HoffenheimFreiburg,Hoffenheim,Freiburg,19/08/2023,1.66,2.24,2.94,2.35,0.0,10,8,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.2142857142857144,0.0,0.0,0.5,0.5,982.183241341222,1110.5279683464441,0.4168156648930097,1.1613345905058687,1.0524611552464163,0.0,0.0,1
19/08/2023LeverkusenRB Leipzig,Leverkusen,RB Leipzig,19/08/2023,1.68,2.2,2.78,2.47,0.0,11,14,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.857142857142857,0.0,0.0,0.5,0.5,1104.771716660655,1213.2136188762524,0.44490231218035875,1.0881097301024671,1.0825336609254048,0.0,0.0,1
19/08/2023StuttgartBochum,Stuttgart,Bochum,19/08/2023,1.64,2.29,4.69,1.69,0.0,15,3,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.5,0.5,988.6986032334066,997.8316981310484,0.5867092571135152,1.0634500018006785,1.1289283312948863,0.0,0.0,1
19/08/2023WolfsburgHeidenheim,Wolfsburg,Heidenheim,19/08/2023,1.61,2.34,5.19,1.62,0.0,17,9,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,1060.3667575301567,1000.0,0.6792770449403183,1.0909405744215919,1.0,0.0,0.0,0
19/08/2023DortmundFC Koln,Dortmund,FC Koln,19/08/2023,1.43,2.83,7.24,1.4,0.0,5,7,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.75,0.0,0.0,0.5,0.5,1233.3041236996598,1037.576063664035,0.8219556370195648,1.463535455388493,1.0500125179648492,0.0,0.0,0
20/08/2023Union BerlinMainz,Union Berlin,Mainz,20/08/2023,2.1,1.75,3.92,2.01,0.0,12,11,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.75,0.0,0.0,0.5,0.5,1133.989292470066,1035.3619197612409,0.7252584400700587,0.9356762668238002,1.162389213625506,0.0,0.0,1
20/08/2023Ein FrankfurtDarmstadt,Ein Frankfurt,Darmstadt,20/08/2023,1.67,2.23,7.82,1.39,0.0,10,9,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5,0.0,0.0,0.5,0.5,1059.7994469546973,874.348648260481,0.813132308443408,1.0912388954286565,1.0396047890689084,0.0,0.0,0
25/08/2023RB LeipzigStuttgart,RB Leipzig,Stuttgart,25/08/2023,1.54,2.49,6.09,1.51,1.0,14,1,2,5,3,0,2.0,5.0,3.0,0.0,2.0,5.0,3.0,0.0,2.1,2.0,5.0,1.0,1.0,1191.0097113634667,1005.230232948866,0.8134196289942109,1.1203094737704111,1.098857083981646,3.0,0.0,1
26/08/2023BochumDortmund,Bochum,Dortmund,26/08/2023,1.36,3.17,1.42,6.72,1.0,18,5,0,1,5,0,0.0,1.0,5.0,0.0,0.0,1.0,5.0,0.0,3.5,0.0,1.0,1.0,0.0,981.300068415589,1240.4258982188771,0.25186394899724807,1.1665154845554047,1.4094060745861319,5.0,0.0,0
26/08/2023DarmstadtUnion Berlin,Darmstadt,Union Berlin,26/08/2023,2.08,1.77,2.03,3.88,1.0,12,3,0,4,1,1,0.0,4.0,1.0,1.0,0.0,4.0,1.0,1.0,0.0,0.0,4.0,0.0,1.0,866.8739405982174,1144.9789548672636,0.23184032183182832,1.0059523420757415,0.97492215749896,1.0,1.0,1
26/08/2023FC KolnWolfsburg,FC Koln,Wolfsburg,26/08/2023,1.75,2.09,2.98,2.36,1.0,13,4,0,2,1,0,0.0,2.0,1.0,0.0,0.0,2.0,1.0,0.0,2.75,0.0,2.0,0.0,0.0,1030.4542891448177,1073.195675732544,0.539148006635498,1.0111774304902665,1.0763935457005123,1.0,0.0,1
26/08/2023FreiburgWerder Bremen,Freiburg,Werder Bremen,26/08/2023,1.68,2.22,4.75,1.71,1.0,7,17,2,0,1,4,2.0,0.0,1.0,4.0,2.0,0.0,1.0,4.0,2.4166666666666665,2.0,0.0,1.0,1.0,1127.2005949421646,910.7959930779492,0.8387122194315908,1.051502794713052,1.124883462376229,1.0,4.0,0
26/08/2023HeidenheimHoffenheim,Heidenheim,Hoffenheim,26/08/2023,1.67,2.25,2.3,2.98,1.0,15,14,0,1,2,2,0.0,1.0,2.0,2.0,0.0,1.0,2.0,2.0,0.0,0.0,1.0,0.0,1.0,987.1710817976127,965.5106147455016,0.6289325260542075,0.9866656085013683,1.160277090918332,2.0,2.0,1
26/08/2023M'gladbachLeverkusen,M'gladbach,Leverkusen,26/08/2023,1.49,2.63,1.91,3.68,1.0,11,8,4,3,4,2,4.0,3.0,4.0,2.0,4.0,3.0,4.0,2.0,3.5714285714285716,4.0,3.0,1.0,1.0,1032.2412098733887,1126.9756241734408,0.4644643302810948,1.1973248100401321,1.1260801240060092,4.0,2.0,1
27/08/2023MainzEin Frankfurt,Mainz,Ein Frankfurt,27/08/2023,1.71,2.17,2.83,2.43,1.0,16,8,1,1,4,0,1.0,1.0,4.0,0.0,1.0,1.0,4.0,0.0,2.7857142857142856,1.0,1.0,1.0,0.0,1024.3722573640432,1067.274154616961,0.538918420982748,1.2111443243592512,1.0559150305605611,4.0,0.0,0
27/08/2023Bayern MunichAugsburg,Bayern Munich,Augsburg,27/08/2023,1.19,4.78,24.71,1.08,1.0,6,11,4,4,0,4,4.0,4.0,0.0,4.0,4.0,4.0,0.0,4.0,3.7142857142857144,4.0,4.0,1.0,1.0,1249.5447255357683,944.6218862828305,0.8964352785538255,1.3697161223110568,1.1742669260403642,0.0,4.0,1
