GameIndex,HomeTeam,AwayTeam,Date,AvgO25,AvgU25,AvgA,AvgH,Played,HtPos,AtPos,HtSGLG,AtSGLG,HtCGLG,AtCGLG,HtASGPG,AtASGPG,HtACGPG,AtACGPG,HtASGP5G,AtASGP5G,HtACGP5G,AtACGP5G,AGTM,HtASGP3G,AtASGP3G,HtpercentGO,AtpercentGO,elo_ht,elo_at,win_e_ht,tilt_ht,tilt_at
02/08/2019SandhausenOsnabruck,Sandhausen,Osnabruck,02/08/2019,1.93,1.87,3.73,2.01,1.0,11,18,1,1,1,3,1.0,1.0,1.0,3.0,1.0,1.0,1.0,3.0,0.0,1.0,1.0,0.0,1.0,999.6747884389682,978.9072150318609,0.6277321997628973,1.0539110384619996,1.0195485987458965
02/08/2019St PauliGreuther Furth,St Pauli,Greuther Furth,02/08/2019,1.9,1.89,3.49,2.09,1.0,12,17,1,0,1,2,1.0,0.0,1.0,2.0,1.0,0.0,1.0,2.0,2.6666666666666665,1.0,0.0,0.0,0.0,967.6281124766256,936.1120287870549,0.6420731386037636,1.054898585663918,0.9831298815007713
03/08/2019KarlsruheDresden,Karlsruhe,Dresden,03/08/2019,1.85,1.94,3.43,2.09,1.0,4,16,2,0,1,1,2.0,0.0,1.0,1.0,2.0,0.0,1.0,1.0,3.5,2.0,0.0,1.0,0.0,871.553615540726,954.865061594891,0.4808526572131482,1.0861759123489048,0.9396045011235851
03/08/2019HannoverRegensburg,Hannover,Regensburg,03/08/2019,1.68,2.15,3.69,1.97,1.0,17,3,1,3,2,1,1.0,3.0,2.0,1.0,1.0,3.0,2.0,1.0,0.0,1.0,3.0,1.0,1.0,1131.1507566695216,1037.2970357141126,0.7197491872532237,0.8877641540406565,1.2641964266447503
04/08/2019HeidenheimStuttgart,Heidenheim,Stuttgart,04/08/2019,1.68,2.16,2.09,3.42,1.0,4,6,3,2,1,1,3.0,2.0,1.0,1.0,3.0,2.0,1.0,1.0,3.0,3.0,2.0,1.0,1.0,1072.090240260539,1156.705795506585,0.47897892359543837,1.1727610529965444,1.193954270686177
04/08/2019DarmstadtHolstein Kiel,Darmstadt,Holstein Kiel,04/08/2019,1.63,2.23,2.71,2.45,1.0,10,12,1,1,1,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.25,1.0,1.0,0.0,0.0,1035.9353221311217,984.528316081009,0.6679382771132522,1.0116517864445063,1.2196406777221118
04/08/2019Erzgebirge AueWehen,Erzgebirge Aue,Wehen,04/08/2019,1.94,1.85,3.34,2.19,1.0,3,17,2,1,0,2,2.0,1.0,0.0,2.0,2.0,1.0,0.0,2.0,0.0,2.0,1.0,0.0,1.0,974.6696375313197,968.404637316163,0.6080246887964758,0.9930968692325984,1.0055460319366956
05/08/2019NurnbergHamburg,Nurnberg,Hamburg,05/08/2019,1.88,1.9,2.75,2.53,1.0,7,11,1,1,0,1,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1091.604369236156,1000.3306199528754,0.7167437312501305,1.0479910086982125,0.9730802459220254
16/08/2019HamburgBochum,Hamburg,Bochum,16/08/2019,1.67,2.19,6.36,1.48,2.0,3,14,4,3,0,3,2.5,2.0,0.5,3.0,2.5,2.0,0.5,3.0,0.0,2.5,2.0,0.5,1.0,1029.0003692028806,971.8239361616629,0.6752629510105468,1.0007627664167673,1.1790185597244196
16/08/2019SandhausenNurnberg,Sandhausen,Nurnberg,16/08/2019,2.11,1.72,2.73,2.64,2.0,13,10,0,0,1,4,0.5,0.5,1.0,2.0,0.5,0.5,1.0,2.0,2.0,0.5,0.5,0.0,0.5,974.5655004484523,1062.9346199861507,0.4735893159792295,1.0208320109739302,1.0778046162585064
17/08/2019BielefeldErzgebirge Aue,Bielefeld,Erzgebirge Aue,17/08/2019,1.78,2.02,4.75,1.7,2.0,12,2,3,3,3,2,2.0,2.5,2.0,1.0,2.0,2.5,2.0,1.0,2.3333333333333335,2.0,2.5,0.5,0.5,1049.5462771380328,990.3486499794607,0.6778090711751953,1.1338470778148262,1.042890481459664
17/08/2019StuttgartSt Pauli,Stuttgart,St Pauli,17/08/2019,1.6,2.31,6.25,1.48,2.0,7,15,2,1,2,3,2.0,1.0,1.5,2.0,2.0,1.0,1.5,2.0,2.0,2.0,1.0,1.0,0.5,1155.8649524504026,941.945186932475,0.8367678906343311,1.2024716464879186,1.0835264246235896
17/08/2019WehenHannover,Wehen,Hannover,17/08/2019,1.77,2.04,2.37,2.91,2.0,17,13,2,1,3,1,1.5,1.0,2.5,1.5,1.5,1.0,2.5,1.5,0.0,1.5,1.0,1.0,0.5,952.725624868022,1122.3607891793927,0.36041898172076864,1.0559638418623385,0.8750165989753046
18/08/2019DresdenHeidenheim,Dresden,Heidenheim,18/08/2019,1.85,1.94,2.54,2.7,2.0,17,8,2,2,4,2,1.0,2.5,2.5,1.5,1.0,2.5,2.5,1.5,2.5,1.0,2.5,0.5,1.0,934.099167883417,1072.9310833167215,0.4022188542316525,1.0031036179821924,1.1811272416013032
18/08/2019Greuther FurthRegensburg,Greuther Furth,Regensburg,18/08/2019,1.77,2.03,2.69,2.55,2.0,11,9,3,1,1,1,1.5,2.0,1.5,1.0,1.5,2.0,1.5,1.0,3.0,1.5,2.0,0.5,0.5,961.7949543312054,1046.0870032042415,0.4794436818471846,1.0098100612891738,1.2460436171528084
18/08/2019Holstein KielKarlsruhe,Holstein Kiel,Karlsruhe,18/08/2019,1.58,2.35,3.25,2.09,2.0,14,3,0,4,2,2,0.5,3.0,1.5,1.5,0.5,3.0,1.5,1.5,0.0,0.5,3.0,0.0,1.0,971.2458471655391,892.3195092522001,0.7020939197651908,1.1981979403963194,1.1595804257423286
19/08/2019OsnabruckDarmstadt,Osnabruck,Darmstadt,19/08/2019,1.91,1.88,2.93,2.41,2.0,13,7,1,2,0,0,1.0,1.5,1.5,0.5,1.0,1.5,1.5,0.5,0.0,1.0,1.5,0.5,0.0,1004.0165030223768,1049.2177910465916,0.5356277329099011,0.9875481026010273,0.993865741818303
23/08/2019DarmstadtDresden,Darmstadt,Dresden,23/08/2019,1.86,1.94,2.9,2.39,3.0,13,14,0,2,4,1,1.0,1.3333333333333333,1.6666666666666667,2.0,1.0,1.3333333333333333,1.6666666666666667,2.0,3.75,1.0,1.3333333333333333,0.3333333333333333,0.6666666666666666,1030.6429003629876,958.0104137141509,0.6944610039814331,1.0251811668997814,1.0037473670261898
23/08/2019Erzgebirge AueStuttgart,Erzgebirge Aue,Stuttgart,23/08/2019,1.62,2.28,1.77,4.07,3.0,5,2,1,2,3,1,2.0,2.0,1.6666666666666667,1.3333333333333333,2.0,2.0,1.6666666666666667,1.3333333333333333,3.5,2.0,2.0,0.6666666666666666,1.0,977.4610128264685,1162.3942368250293,0.3403783049535284,1.06130220925283,1.1977228096579333
24/08/2019BochumWehen,Bochum,Wehen,24/08/2019,1.64,2.24,3.47,2.01,3.0,16,18,0,0,1,3,1.3333333333333333,1.0,2.3333333333333335,2.6666666666666665,1.3333333333333333,1.0,2.3333333333333335,2.6666666666666665,0.0,1.3333333333333333,1.0,0.6666666666666666,1.0,958.8344542020848,938.3088655991912,0.6274066248887492,1.1400523880372464,1.0717357775476701
24/08/2019HannoverGreuther Furth,Hannover,Greuther Furth,24/08/2019,1.71,2.12,4.33,1.76,3.0,9,6,3,1,0,0,1.6666666666666667,1.3333333333333333,1.0,1.0,1.6666666666666667,1.3333333333333333,1.0,1.0,4.5,1.6666666666666667,1.3333333333333333,0.6666666666666666,0.3333333333333333,1136.7775484482233,982.6172070573181,0.7842099191510921,0.8880858964034216,0.9753703607204572
24/08/2019RegensburgBielefeld,Regensburg,Bielefeld,24/08/2019,1.63,2.26,2.49,2.68,3.0,11,7,0,3,1,1,1.3333333333333333,2.3333333333333335,1.0,1.6666666666666667,1.3333333333333333,2.3333333333333335,1.0,1.6666666666666667,4.75,1.3333333333333333,2.3333333333333335,0.3333333333333333,0.6666666666666666,1025.264750478129,1062.433914291025,0.5471072437559067,1.2035471411169905,1.1538646003897606
25/08/2019HeidenheimSandhausen,Heidenheim,Sandhausen,25/08/2019,1.75,2.05,3.24,2.12,3.0,10,11,1,3,2,2,2.0,1.3333333333333333,1.6666666666666667,1.3333333333333333,2.0,1.3333333333333333,1.6666666666666667,1.3333333333333333,2.8333333333333335,2.0,1.3333333333333333,1.0,0.3333333333333333,1049.0198374859876,995.6219278092832,0.6704752818067498,1.1818852386008054,1.062571605171959
25/08/2019KarlsruheHamburg,Karlsruhe,Hamburg,25/08/2019,1.77,2.03,2.16,3.18,3.0,7,3,1,1,2,0,2.3333333333333335,2.0,1.6666666666666667,0.3333333333333333,2.3333333333333335,2.0,1.6666666666666667,0.3333333333333333,0.0,2.3333333333333335,2.0,1.0,0.3333333333333333,880.4032660428077,1041.9898511624588,0.3711667340428388,1.1516766031992145,0.9676878894755249
