"GameIndex","HomeTeam","AwayTeam","Date","AvgO25","AvgU25","AvgH","AvgA","AvgD","Played","TG","HtPos","AtPos","HtSGLG","AtSGLG","HtCGLG","AtCGLG","HtASGPG","AtASGPG","HtACGPG","AtACGPG","HtASGP5G","AtASGP5G","HtACGP5G","AtACGP5G","AGTM","HtASGP3G","AtASGP3G","HtACGP3G","AtACGP3G","HtpercentGO","AtpercentGO","FTR","elo_ht","elo_at","win_e_ht","tilt_ht","tilt_at"
"12/08/2022NurnbergHeidenheim","Nurnberg","Heidenheim","12/08/2022",1.8,2,2.11,3.34,3.49,3,3,11,4,0,0,0,1,1.33333333333333,1.33333333333333,1,0.333333333333333,1.33333333333333,1.33333333333333,1,0.333333333333333,3.5,1.33333333333333,1.33333333333333,1,0.333333333333333,0.333333333333333,0.333333333333333,"A",1021.54170344148,1039.49603841193,0.574344518480663,1.07271526888228,0.949254805229936
"13/08/2022BielefeldHamburg","Bielefeld","Hamburg","13/08/2022",1.75,2.06,3.56,1.99,3.59,3,2,17,5,1,1,2,0,0.666666666666667,1,2.33333333333333,0.333333333333333,0.666666666666667,1,2.33333333333333,0.333333333333333,1.75,0.666666666666667,1,2.33333333333333,0.333333333333333,1,0,"A",1089.63294541428,1102.86055519396,0.580982421716615,1.04949557650555,1.11929557962476
"13/08/2022Holstein KielBraunschweig","Holstein Kiel","Braunschweig","13/08/2022",1.67,2.18,2.1,3.26,3.59,3,3,10,18,2,0,1,1,2,0,1.66666666666667,2,2,0,1.66666666666667,2,3,2,0,1.66666666666667,2,1,0.333333333333333,"H",1044.7655569636,862.408062943169,0.810411551413979,1.11799336731059,0.89370026158492
"13/08/2022KarlsruheSandhausen","Karlsruhe","Sandhausen","13/08/2022",1.82,1.97,2.27,3.04,3.42,3,5,16,8,1,1,1,0,1,1.33333333333333,3,1,1,1.33333333333333,3,1,2.625,1,1.33333333333333,3,1,0.666666666666667,0.666666666666667,"H",927.809831071232,1041.26735927543,0.437783612295994,1.23652367598278,1.01750204707579
"13/08/2022DarmstadtHansa Rostock","Darmstadt","Hansa Rostock","13/08/2022",1.68,2.17,1.8,4.14,3.79,3,4,9,7,1,2,0,1,1,1,1,0.666666666666667,1,1,1,0.666666666666667,2.5,1,1,1,0.666666666666667,0.333333333333333,0.333333333333333,"H",1093.98723788248,1015.15233994915,0.701983815847222,1.20823582616115,0.931484939821681
"14/08/2022Fortuna DusseldorfGreuther Furth","Fortuna Dusseldorf","Greuther Furth","14/08/2022",1.78,2.02,2.06,3.4,3.55,3,4,8,15,0,1,1,1,1.33333333333333,1,1,1.66666666666667,1.33333333333333,1,1,1.66666666666667,3.33333333333333,1.33333333333333,1,1,1.66666666666667,0.666666666666667,0.333333333333333,"D",1047.18580841102,1087.96099361093,0.541958955068815,0.968522579119383,1.2039521498929
"14/08/2022HannoverRegensburg","Hannover","Regensburg","14/08/2022",1.7,2.13,2.12,3.22,3.56,3,1,16,6,2,0,4,0,1.66666666666667,1.66666666666667,2.66666666666667,0,1.66666666666667,1.66666666666667,2.66666666666667,0,2.16666666666667,1.66666666666667,1.66666666666667,2.66666666666667,0,1,0.333333333333333,"H",948.657514237714,959.905217522343,0.583754533553909,1.08844957473515,0.962378360322014
"14/08/2022St PauliMagdeburg","St Pauli","Magdeburg","14/08/2022",1.49,2.56,2.03,3.26,3.82,3,3,11,14,1,1,2,2,2,1.66666666666667,2,2,2,1.66666666666667,2,2,4,2,1.66666666666667,2,2,1,1,"H",1038.44907957818,916.401631965343,0.751291888462238,1.16044294717336,0.993802693499511
"19/08/2022HamburgDarmstadt","Hamburg","Darmstadt","19/08/2022",1.5,2.55,2.15,3.1,3.69,4,3,4,3,2,4,0,0,1.25,1.75,0.25,0.75,1.25,1.75,0.25,0.75,3.625,1,2.33333333333333,0.333333333333333,0.333333333333333,0,0.5,"A",1126.09985711989,1105.90788534815,0.626957613596064,1.10144434861405,1.23370840783642
"19/08/2022MagdeburgHannover","Magdeburg","Hannover","19/08/2022",1.46,2.65,2.67,2.43,3.66,4,4,16,12,0,1,3,0,1.25,1.5,2.25,2,1.25,1.5,2.25,2,0,1.33333333333333,1.66666666666667,2.33333333333333,2,1,0.75,"A",906.453305249909,965.30733307933,0.516034882878062,0.995816953380209,1.05480894316432
