GameIndex,HomeTeam,AwayTeam,Date,AvgO25,AvgU25,AvgA,AvgH,Played,HtPos,AtPos,HtSGLG,AtSGLG,HtCGLG,AtCGLG,HtASGPG,AtASGPG,HtACGPG,AtACGPG,HtASGP5G,AtASGP5G,HtACGP5G,AtACGP5G,AGTM,HtASGP3G,AtASGP3G,HtpercentGO,AtpercentGO,elo_ht,elo_at,win_e_ht,tilt_ht,tilt_at
25/10/2020MoreirenseMaritimo,Moreirense,Maritimo,25/10/2020,2.18,1.66,2.96,2.53,4.0,11,8,0,1,0,2,0.75,1.5,0.75,1.75,0.75,1.5,0.75,1.75,2.125,0.3333333333333333,2.0,0.0,0.75,1022.2008103745557,1008.5870218071016,0.618059444285272,0.9042100913137314,0.9311474396094007
25/10/2020FamalicaoBoavista,Famalicao,Boavista,25/10/2020,2.15,1.68,2.99,2.37,4.0,13,17,3,0,3,1,1.75,1.0,2.5,2.5,1.75,1.0,2.5,2.5,2.5,2.0,0.3333333333333333,0.75,0.5,1068.3308651114432,939.9473224179562,0.7580443540326526,1.281769707124241,0.9218621529644779
25/10/2020GuimaraesSp Braga,Guimaraes,Sp Braga,25/10/2020,1.96,1.83,2.5,2.74,4.0,4,6,1,2,0,1,0.5,1.75,0.25,1.25,0.5,1.75,0.25,1.25,2.75,0.6666666666666666,2.0,0.0,0.75,1071.0408422886521,1115.9169705488907,0.5360932683408027,0.8965020625760602,1.2085843413484056
26/10/2020BenficaBelenenses,Benfica,Belenenses,26/10/2020,1.43,2.75,23.12,1.1,4.0,1,12,3,0,0,0,3.25,0.5,0.75,0.5,3.25,0.5,0.75,0.5,3.25,2.6666666666666665,0.3333333333333333,0.75,0.25,1302.6817353617803,947.9088903030093,0.9202089229290908,1.3263595759484907,0.8478169397250344
28/10/2020Sp LisbonGil Vicente,Sp Lisbon,Gil Vicente,28/10/2020,1.95,1.85,7.25,1.45,4.0,3,12,2,0,1,1,2.0,0.5,0.75,0.5,2.0,0.5,0.75,0.5,3.5,2.0,0.3333333333333333,0.5,0.0,1190.9042159960068,1011.3951701490306,0.8078794052337719,0.9663222133424086,0.9312099294253434
30/10/2020Pacos FerreiraPorto,Pacos Ferreira,Porto,30/10/2020,1.93,1.87,1.51,6.42,5.0,14,3,1,1,1,0,0.8,2.6,1.2,1.2,0.8,2.6,1.2,1.2,2.6666666666666665,1.0,1.6666666666666667,0.2,0.8,988.8935403700391,1294.6735835530683,0.2046861426075006,1.0713610797006918,1.2798909440579642
31/10/2020BelenensesFarense,Belenenses,Farense,31/10/2020,2.18,1.68,2.95,2.57,5.0,13,18,0,0,2,1,0.4,1.0,0.8,2.0,0.4,1.0,0.8,2.0,0.0,0.0,1.6666666666666667,0.2,0.4,944.717247220173,936.5369838351447,0.6106491657112949,0.835583827281767,1.004888527278842
31/10/2020Rio AveMoreirense,Rio Ave,Moreirense,31/10/2020,2.1,1.73,4.39,1.88,5.0,11,5,1,2,0,1,0.6,1.0,1.0,0.8,0.6,1.0,1.0,0.8,2.75,0.6666666666666666,1.0,0.2,0.2,1101.0405302638471,1037.4784326031447,0.6832710425304995,0.9179161781334132,0.9234362134815821
31/10/2020MaritimoNacional,Maritimo,Nacional,31/10/2020,2.04,1.77,3.41,2.16,5.0,10,9,1,1,2,1,1.4,1.2,1.8,1.2,1.4,1.2,1.8,1.2,2.0,1.6666666666666667,0.6666666666666666,0.8,0.4,993.3093995785124,859.949890223918,0.7632591319487516,0.9509463277242208,1.130622257482643
01/11/2020PortimonenseSanta Clara,Portimonense,Santa Clara,01/11/2020,2.21,1.66,3.35,2.25,5.0,16,8,0,1,1,2,0.6,1.0,1.2,0.8,0.6,1.0,1.2,0.8,2.75,0.6666666666666666,0.6666666666666666,0.2,0.4,942.7173884572403,1016.1469102125913,0.4950646817474449,0.9043859337402365,0.9469045698641445
01/11/2020Gil VicenteGuimaraes,Gil Vicente,Guimaraes,01/11/2020,2.4,1.55,2.3,3.57,5.0,14,9,1,0,3,1,0.6,0.4,1.0,0.4,0.6,0.4,1.0,0.4,3.5,0.6666666666666666,0.6666666666666666,0.2,0.0,1003.7103463583815,1049.59711155502,0.5346461239360513,0.9674375536196338,0.868225245996863
01/11/2020Sp LisbonTondela,Sp Lisbon,Tondela,01/11/2020,1.9,1.89,7.65,1.41,5.0,2,15,3,1,1,0,2.2,0.8,0.8,1.6,2.2,0.8,0.8,1.6,2.5,2.3333333333333335,0.6666666666666666,0.6,0.4,1198.5890397866558,949.8758365540773,0.8623160104840071,1.0039158395370595,0.9371552074213484
02/11/2020Sp BragaFamalicao,Sp Braga,Famalicao,02/11/2020,1.53,2.46,7.63,1.37,5.0,6,13,1,2,0,2,1.6,1.8,1.0,2.4,1.6,1.8,1.0,2.4,2.0,2.3333333333333335,2.0,0.6,0.8,1137.3607012825228,1058.009090950137,0.7026056987730734,1.1704640523190657,1.304462092142998
02/11/2020BoavistaBenfica,Boavista,Benfica,02/11/2020,1.49,2.56,1.27,9.95,5.0,17,2,2,2,2,0,1.2,3.0,2.4,0.6,1.2,3.0,2.4,0.6,4.25,1.0,2.6666666666666665,0.6,0.6,950.2690965792623,1305.8733784446167,0.16191196259416277,0.9381827531417313,1.3072215933575266
06/11/2020BelenensesRio Ave,Belenenses,Rio Ave,06/11/2020,2.37,1.57,2.21,3.42,6.0,12,7,1,2,1,0,0.5,0.8333333333333334,0.8333333333333334,0.8333333333333334,0.4,0.8,1.0,0.8,2.125,0.3333333333333333,1.0,0.16666666666666666,0.16666666666666666,940.2912805917213,1113.7096885626272,0.3554141676364862,0.833610046084234,0.9153368424341232
07/11/2020TondelaSanta Clara,Tondela,Santa Clara,07/11/2020,2.36,1.58,2.54,2.86,6.0,16,5,0,2,4,1,0.6666666666666666,1.1666666666666667,2.0,0.8333333333333334,0.6,1.0,2.2,1.0,2.0,0.6666666666666666,1.3333333333333333,0.5,0.5,944.3684769734376,1035.949497482489,0.46898229648067935,0.9699854018064195,0.9659026996227184
07/11/2020FamalicaoMaritimo,Famalicao,Maritimo,07/11/2020,2.07,1.74,3.37,2.21,6.0,14,12,0,0,1,0,1.5,1.1666666666666667,2.1666666666666665,1.5,1.6,1.4,1.6,1.4,4.0,1.6666666666666667,0.6666666666666666,0.6666666666666666,0.6666666666666666,1046.11331890106,982.7790343005623,0.682987172574029,1.2563262273877458,0.9033990113380097
07/11/2020GuimaraesSp Lisbon,Guimaraes,Sp Lisbon,07/11/2020,2.24,1.63,2.1,3.58,6.0,6,1,2,4,1,0,0.6666666666666666,2.5,0.5,0.6666666666666666,0.8,2.6,0.4,0.8,3.125,1.0,3.0,0.16666666666666666,0.6666666666666666,1070.9829565124621,1204.0963993672956,0.4101585011294848,0.8868334905639097,1.039084776226791
