"GameIndex","HomeTeam","AwayTeam","Date","AvgO25","AvgU25","AvgH","AvgA","AvgD","Played","TG","HtPos","AtPos","HtSGLG","AtSGLG","HtCGLG","AtCGLG","HtASGPG","AtASGPG","HtACGPG","AtACGPG","HtASGP5G","AtASGP5G","HtACGP5G","AtACGP5G","AGTM","HtASGP3G","AtASGP3G","HtACGP3G","AtACGP3G","HtpercentGO","AtpercentGO","FTR","elo_ht","elo_at","win_e_ht","tilt_ht","tilt_at"
"27/09/2021BoavistaEstoril","Boavista","Estoril","27/09/2021",2.41,1.56,2.68,2.81,3.03,6,2,7,4,1,0,3,1,1.33333333333333,1.5,1.33333333333333,0.666666666666667,1.6,1.4,1,0.8,1,1,1.33333333333333,1.66666666666667,1,0.5,0.5,"D",1005.02771820363,988.782533540138,0.621628770357848,1.01019222954274,0.911695348354885
"01/10/2021MaritimoMoreirense","Maritimo","Moreirense","01/10/2021",2.22,1.66,2.21,3.4,3.22,7,0,12,14,0,2,1,1,0.857142857142857,1.42857142857143,1.28571428571429,2.28571428571429,0.8,1.4,1.2,2.4,2.2,0.666666666666667,1.33333333333333,1,2.66666666666667,0.428571428571429,0.857142857142857,"D",964.644787307199,1014.70115142598,0.528669665379347,0.838619583132326,1.13144838500616
"01/10/2021FamalicaoGuimaraes","Famalicao","Guimaraes","01/10/2021",1.92,1.89,2.5,2.79,3.35,7,3,18,10,2,1,3,3,1,1,1.71428571428571,0.857142857142857,1.2,1.4,1.6,1,3.25,1.33333333333333,1,1.66666666666667,1.66666666666667,0.571428571428571,0.428571428571429,"A",976.013066260087,968.416468710472,0.609850045526351,1.01800712395055,0.90999255348752
"02/10/2021VizelaSanta Clara","Vizela","Santa Clara","02/10/2021",2.26,1.63,2.48,2.95,3.17,7,2,13,16,0,1,0,1,0.857142857142857,0.714285714285714,1.71428571428571,2.14285714285714,0.8,0.6,1.6,2,0,1,0.666666666666667,1,2.66666666666667,0.571428571428571,0.571428571428571,"D",993.982580226746,988.017896722733,0.607612617591676,1.00434628211161,1.03735628734795
"02/10/2021PortoPacos Ferreira","Porto","Pacos Ferreira","02/10/2021",1.64,2.26,1.24,11.86,5.94,7,3,2,9,2,2,1,2,2.28571428571429,1,0.571428571428571,1.28571428571429,2.4,1,0.6,1.2,2.875,2.66666666666667,1,0.666666666666667,1,0.571428571428571,0.428571428571429,"H",1344.42937594886,1024.68355724407,0.904093339339904,1.20826837731435,1.02101411961362
"02/10/2021AroucaSp Lisbon","Arouca","Sp Lisbon","02/10/2021",1.98,1.83,8.08,1.43,4.22,7,3,15,3,1,1,2,0,1,1.57142857142857,2,0.428571428571429,1.4,1.2,2,0.4,3,1.66666666666667,1,2,0.333333333333333,0.714285714285714,0.285714285714286,"A",869.286010660413,1315.09809150899,0.103090442100949,1.18737382811028,0.984318658319906
"03/10/2021BelenensesTondela","Belenenses","Tondela","03/10/2021",2.11,1.72,2.46,2.85,3.31,7,2,17,14,2,3,2,2,0.714285714285714,1.42857142857143,1.42857142857143,2,0.8,1.2,1.2,2.4,1.7,1,1.66666666666667,1,2.33333333333333,0.285714285714286,1,"A",985.97196404398,915.739747599331,0.691521481920816,0.846083715364909,1.20722523820023
"03/10/2021BenficaPortimonense","Benfica","Portimonense","03/10/2021",1.57,2.36,1.21,13.58,6.48,7,1,1,6,3,0,1,0,2.71428571428571,1,0.571428571428571,0.571428571428571,3,1.2,0.6,0.6,4,3.66666666666667,1,0.666666666666667,0.666666666666667,0.714285714285714,0.285714285714286,"A",1340.46227894503,973.457652955125,0.925228275585994,1.2657220726471,0.799378732924109
"03/10/2021EstorilGil Vicente","Estoril","Gil Vicente","03/10/2021",2.32,1.59,2.24,3.34,3.21,7,4,4,10,1,1,1,2,1.42857142857143,1.14285714285714,0.714285714285714,1.14285714285714,1.6,0.8,1,1.6,0,1,1.33333333333333,1,1.66666666666667,0.428571428571429,0.428571428571429,"D",993.647683523853,997.886849207047,0.593523374055682,0.905707005093071,0.941127298723186
"03/10/2021Sp BragaBoavista","Sp Braga","Boavista","03/10/2021",1.75,2.08,1.45,6.85,4.47,7,4,5,8,1,1,1,1,1.42857142857143,1.28571428571429,0.857142857142857,1.28571428571429,1.4,1.2,0.8,1.2,2.9,1.33333333333333,1,0.666666666666667,1.66666666666667,0.428571428571429,0.428571428571429,"D",1135.81958272781,1000.16256821991,0.765640567997472,0.963083641674354,1.00355692330603
"22/10/2021GuimaraesMaritimo","Guimaraes","Maritimo","22/10/2021",2.08,1.74,1.54,6.27,3.96,8,3,7,13,2,0,1,0,1.125,0.75,0.875,1.125,1,0.6,1.2,1,1.7,1.66666666666667,0,2,0.333333333333333,0.5,0.375,"H",992.810470397279,963.497998633327,0.639152743662088,0.923431609628203,0.79668860397571
