"GameIndex","HomeTeam","AwayTeam","Date","AvgO25","AvgU25","AvgH","AvgA","AvgD","Played","TG","HtPos","AtPos","HtSGLG","AtSGLG","HtCGLG","AtCGLG","HtASGPG","AtASGPG","HtACGPG","AtACGPG","HtASGP5G","AtASGP5G","HtACGP5G","AtACGP5G","AGTM","HtASGP3G","AtASGP3G","HtACGP3G","AtACGP3G","HtpercentGO","AtpercentGO","FTR","elo_ht","elo_at","win_e_ht","tilt_ht","tilt_at"
"15/09/2018InterParma","Inter","Parma","15/09/2018",1.6,2.31,1.27,11.89,5.84,3,1,7,17,3,1,0,2,1.66666666666667,1,1,1.66666666666667,1.66666666666667,1,1,1.66666666666667,0,1.66666666666667,1,1,1.66666666666667,0.666666666666667,0.666666666666667,"A",1104.09561030341,968.588734966774,0.765485492412098,1.05792735028929,1.00175127058106
"15/09/2018NapoliFiorentina","Napoli","Fiorentina","15/09/2018",1.61,2.29,1.58,5.63,4.24,2.5,1,5,3,0,1,3,0,1.66666666666667,3.5,2,0.5,1.66666666666667,3.5,2,0.5,3.5,1.66666666666667,3.5,2,0.5,1,0.5,"H",1262.64084779276,1073.65047107551,0.816208520390586,1.11976684710561,1.11428396385598
"16/09/2018CagliariMilan","Cagliari","Milan","16/09/2018",1.93,1.86,4.79,1.78,3.64,2.5,2,13,15,1,2,0,1,1,2,1.33333333333333,2,1,2,1.33333333333333,2,2.5,1,2,1.33333333333333,2,0.333333333333333,1,"D",956.503672344099,1134.7981537758,0.34901010284012,0.984124147409382,1.06278092535451
"16/09/2018EmpoliLazio","Empoli","Lazio","16/09/2018",1.68,2.17,4.69,1.73,3.89,3,1,8,17,0,1,0,0,1,0.666666666666667,0.666666666666667,1.33333333333333,1,0.666666666666667,0.666666666666667,1.33333333333333,2.5,1,0.666666666666667,0.666666666666667,1.33333333333333,0.333333333333333,0.333333333333333,"A",880.704864721021,1107.75126786064,0.288222676921744,0.962246207734397,1.29563005042406
"16/09/2018GenoaBologna","Genoa","Bologna","16/09/2018",2.31,1.6,1.95,4.38,3.26,2.5,1,16,18,3,0,5,3,2.5,0,3,1.33333333333333,2.5,0,3,1.33333333333333,1.5,2.5,0,3,1.33333333333333,1,0.333333333333333,"H",924.224849408138,852.511589574709,0.693337001447556,0.99061381013606,0.859386702762171
"16/09/2018JuventusSassuolo","Juventus","Sassuolo","16/09/2018",1.44,2.7,1.21,13.83,6.75,3,3,1,3,2,5,1,3,2.33333333333333,2.66666666666667,1,1.66666666666667,2.33333333333333,2.66666666666667,1,1.66666666666667,4.25,2.33333333333333,2.66666666666667,1,1.66666666666667,0.666666666666667,0.666666666666667,"H",1330.25048315725,1039.23270647538,0.888764775914435,1.07882540301425,1.06800756713357
"16/09/2018RomaChievo","Roma","Chievo","16/09/2018",1.41,2.82,1.23,12.13,6.45,3,4,10,19,1,0,2,0,1.66666666666667,1,1.66666666666667,3,1.66666666666667,1,1.66666666666667,3,4.25,1.66666666666667,1,1.66666666666667,3,0.666666666666667,0.666666666666667,"D",1191.76192273079,918.406749999978,0.878308785143246,1.02695100417616,1.03351410110711
"16/09/2018UdineseTorino","Udinese","Torino","16/09/2018",1.96,1.84,2.9,2.51,3.28,3,2,12,11,0,1,1,0,1,1,1,1,1,1,1,1,3.75,1,1,1,1,0.333333333333333,0.333333333333333,"D",916.097342910415,1066.11452753674,0.386839694657105,1.01761018599192,1.02656640593628
"17/09/2018SpalAtalanta","Spal","Atalanta","17/09/2018",2.03,1.77,4.24,1.91,3.47,3,2,6,13,0,0,1,1,0.666666666666667,2.33333333333333,0.333333333333333,1.33333333333333,0.666666666666667,2.33333333333333,0.333333333333333,1.33333333333333,2,0.666666666666667,2.33333333333333,0.333333333333333,1.33333333333333,0,0.666666666666667,"H",1002.32234107984,1083.40030696973,0.484062876954825,0.875258113663631,1.02423019023349
"19/09/2018SampdoriaFiorentina","Sampdoria","Fiorentina","19/09/2018",1.86,1.94,2.81,2.54,3.34,3,2,5,6,5,0,0,1,2.66666666666667,2.33333333333333,0.333333333333333,0.666666666666667,2.66666666666667,2.33333333333333,0.333333333333333,0.666666666666667,3.25,2.66666666666667,2.33333333333333,0.333333333333333,0.666666666666667,0.666666666666667,0.333333333333333,"D",1007.14500001236,1066.29881454107,0.515603867905968,1.12928225669169,1.07643062665553
