GameIndex,HomeTeam,AwayTeam,Date,AvgO25,AvgU25,AvgA,AvgH,Played,HtPos,AtPos,HtSGLG,AtSGLG,HtCGLG,AtCGLG,HtASGPG,AtASGPG,HtACGPG,AtACGPG,HtASGP5G,AtASGP5G,HtACGP5G,AtACGP5G,AGTM,HtASGP3G,AtASGP3G,HtpercentGO,AtpercentGO,elo_ht,elo_at,win_e_ht,tilt_ht,tilt_at,OvUn25
26/08/17BeneventoBologna,Benevento,Bologna,26/08/17,2.18,1.67,2.73,2.7,1.0,15,8,1,1,2,1,1.0,1.0,2.0,1.0,1.0,1.0,2.0,1.0,0.0,1.0,1.0,1.0,0.0,982.4578735166466,915.6208009717018,0.6873367273279446,1.0049407192101278,1.0140597312593713,0
26/08/17GenoaJuventus,Genoa,Juventus,26/08/17,1.84,1.96,1.38,9.06,1.0,9,2,0,3,0,0,0.0,3.0,0.0,0.0,0.0,3.0,0.0,0.0,4.0,0.0,3.0,0.0,1.0,887.0283043898592,1218.1996727481112,0.1819155133502708,0.9763186574382634,1.0354571729110313,1
26/08/17RomaInter,Roma,Inter,26/08/17,1.63,2.26,3.03,2.29,1.0,6,1,1,3,0,0,1.0,3.0,0.0,0.0,1.0,3.0,0.0,0.0,3.5,1.0,3.0,0.0,1.0,1223.2570470773287,1039.679608647817,0.8114881743982999,1.2990747560185716,1.2868475574245335,1
27/08/17ChievoLazio,Chievo,Lazio,27/08/17,2.0,1.81,2.16,3.49,1.0,6,9,2,0,1,0,2.0,0.0,1.0,0.0,2.0,0.0,1.0,0.0,1.5,2.0,0.0,1.0,0.0,930.7222859569972,1051.662764853407,0.4272115889559233,1.1052880714116131,1.2774421930846,1
27/08/17CrotoneVerona,Crotone,Verona,27/08/17,2.19,1.67,3.04,2.45,1.0,19,17,0,1,3,3,0.0,1.0,3.0,3.0,0.0,1.0,3.0,3.0,0.0,0.0,1.0,1.0,1.0,950.2144280001795,989.0917255851224,0.5446697521675036,0.9052158460042827,1.0096439674850621,0
27/08/17FiorentinaSampdoria,Fiorentina,Sampdoria,27/08/17,1.76,2.05,4.24,1.85,1.0,20,7,0,2,3,1,0.0,2.0,3.0,1.0,0.0,2.0,3.0,1.0,3.0,0.0,2.0,1.0,1.0,1017.0854903419992,990.4566838774861,0.6355821318291655,1.201653257661041,1.0974818680839624,1
27/08/17MilanCagliari,Milan,Cagliari,27/08/17,1.48,2.58,12.87,1.22,1.0,4,18,3,0,0,3,3.0,0.0,0.0,3.0,3.0,0.0,0.0,3.0,2.0,3.0,0.0,1.0,1.0,1046.6064376302672,957.7281263292459,0.7139358606215036,1.0314393286583226,1.2700980556148505,1
27/08/17NapoliAtalanta,Napoli,Atalanta,27/08/17,1.56,2.4,7.66,1.41,1.0,5,14,3,0,1,1,3.0,0.0,1.0,1.0,3.0,0.0,1.0,1.0,1.5,3.0,0.0,1.0,0.0,1251.3136454380817,1113.229939235886,0.7681378330443712,1.354227775324204,0.9931324141429201,1
27/08/17SpalUdinese,Spal,Udinese,27/08/17,2.19,1.67,3.02,2.47,1.0,11,15,0,1,0,2,0.0,1.0,0.0,2.0,0.0,1.0,0.0,2.0,0.0,0.0,1.0,0.0,1.0,1007.089981967292,918.7971490901839,0.7132470464928611,0.95,1.0342318650838167,1
27/08/17TorinoSassuolo,Torino,Sassuolo,27/08/17,1.72,2.12,4.74,1.74,1.0,12,10,1,0,1,0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,4.0,1.0,0.0,0.0,0.0,1012.9307931958813,981.1980086478097,0.6423597662682212,1.3146763419158651,1.1745972950465282,1
