GameIndex,HomeTeam,AwayTeam,Date,AvgO25,AvgU25,AvgA,AvgH,Played,HtPos,AtPos,HtSGLG,AtSGLG,HtCGLG,AtCGLG,HtASGPG,AtASGPG,HtACGPG,AtACGPG,HtASGP5G,AtASGP5G,HtACGP5G,AtACGP5G,AGTM,HtASGP3G,AtASGP3G,HtpercentGO,AtpercentGO,elo_ht,elo_at,win_e_ht,tilt_ht,tilt_at,HtACGP3G,AtACGP3G,OvUn25
19/08/2022BariPalermo,Bari,Palermo,19/08/2022,2.14,1.69,3.2,2.32,1.0,9,2,2,2,2,0,2.0,2.0,2.0,0.0,2.0,2.0,2.0,0.0,2.5,2.0,2.0,1.0,0.0,1071.2205371986395,1111.7869668291264,0.5422572689068014,0.9613277533034194,1.0827561003299073,2.0,0.0,0
20/08/2022AscoliSpal,Ascoli,Spal,20/08/2022,1.93,1.85,3.62,2.03,1.0,4,19,2,1,1,3,2.0,1.0,1.0,3.0,2.0,1.0,1.0,3.0,2.1666666666666665,2.0,1.0,1.0,1.0,1136.6300517787479,983.9665023406343,0.7827482702492379,0.9123440129902748,1.0708281185897095,1.0,3.0,0
20/08/2022GenoaBenevento,Genoa,Benevento,20/08/2022,1.93,1.85,4.25,1.84,1.0,8,13,2,0,1,1,2.0,0.0,1.0,1.0,2.0,0.0,1.0,1.0,0.0,2.0,0.0,1.0,0.0,1027.0281622327936,1044.1207013359801,0.5755568242260417,1.0083288348933028,1.0769998262772282,1.0,1.0,0
20/08/2022PerugiaParma,Perugia,Parma,20/08/2022,2.12,1.7,2.56,2.8,1.0,18,12,0,2,2,2,0.0,2.0,2.0,2.0,0.0,2.0,2.0,2.0,2.5,0.0,2.0,0.0,1.0,1059.4629875739022,1035.6691808797598,0.6317939360926751,0.7699499071354429,1.004700574860759,2.0,2.0,0
21/08/2022CagliariCittadella,Cagliari,Cittadella,21/08/2022,2.08,1.73,4.0,1.92,1.0,11,6,1,4,1,3,1.0,4.0,1.0,3.0,1.0,4.0,1.0,3.0,0.0,1.0,4.0,0.0,1.0,1002.6674458051257,1034.7522794282283,0.5543487342845024,0.9837950501665842,0.816774252423315,1.0,3.0,1
21/08/2022CosenzaModena,Cosenza,Modena,21/08/2022,2.17,1.67,2.87,2.56,1.0,7,16,1,0,0,1,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,969.933128259521,978.3512617339783,0.5877068684039293,0.9816294006958145,0.9678308352621948,0.0,1.0,1
21/08/2022FrosinoneBrescia,Frosinone,Brescia,21/08/2022,2.02,1.77,2.78,2.6,1.0,8,4,1,2,0,0,1.0,2.0,0.0,0.0,1.0,2.0,0.0,0.0,2.5,1.0,2.0,0.0,0.0,1062.9420740796343,1130.3346124912232,0.5037523684168305,1.0855698244424943,0.9217859938193491,0.0,0.0,1
21/08/2022PisaComo,Pisa,Como,21/08/2022,1.79,2.0,4.39,1.77,1.0,17,12,3,1,4,1,3.0,1.0,4.0,1.0,3.0,1.0,4.0,1.0,2.5,3.0,1.0,1.0,0.0,1078.9377284716552,973.9485618954257,0.7324950703065229,1.0813312905882346,1.1644250211995089,4.0,1.0,1
21/08/2022SudtirolVenezia,Sudtirol,Venezia,21/08/2022,2.19,1.65,2.54,2.85,1.0,20,19,0,1,2,2,0.0,1.0,2.0,2.0,0.0,1.0,2.0,2.0,0.0,0.0,1.0,0.0,1.0,989.9767938005534,1030.4978411828322,0.542322112003359,0.9930943565290797,1.0372182164150272,2.0,2.0,1
21/08/2022TernanaReggina,Ternana,Reggina,21/08/2022,1.88,1.9,3.65,2.01,1.0,18,5,1,3,2,1,1.0,3.0,2.0,1.0,1.0,3.0,2.0,1.0,3.5,1.0,3.0,1.0,1.0,1037.634145136912,1013.837137887834,0.6317982220349613,1.3283875564361243,0.8896696329762381,2.0,1.0,0
