"GameIndex","HomeTeam","AwayTeam","Date","AvgO25","AvgU25","AvgH","AvgA","AvgD","Played","TG","HtPos","AtPos","HtSGLG","AtSGLG","HtCGLG","AtCGLG","HtASGPG","AtASGPG","HtACGPG","AtACGPG","HtASGP5G","AtASGP5G","HtACGP5G","AtACGP5G","AGTM","HtASGP3G","AtASGP3G","HtACGP3G","AtACGP3G","HtpercentGO","AtpercentGO","FTR","elo_ht","elo_at","win_e_ht","tilt_ht","tilt_at"
"03/10/2020NorwichDerby","Norwich","Derby","03/10/2020",1.75,2.08,1.68,4.84,3.95,3,1,12,23,0,0,1,4,1,0.333333333333333,1,2.66666666666667,1,0.333333333333333,1,2.66666666666667,3,1,0.333333333333333,1,2.66666666666667,0.333333333333333,0.666666666666667,"A",1144.244768428,958.128564637422,0.813713626307711,1.26781190723615,1.15750344822228
"03/10/2020BlackburnCardiff","Blackburn","Cardiff","03/10/2020",2.01,1.8,2.19,3.38,3.3,3,0,6,17,4,1,0,2,3.66666666666667,1,1,1.33333333333333,3.66666666666667,1,1,1.33333333333333,2.5,3.66666666666667,1,1,1.33333333333333,1,0.333333333333333,"D",1012.16877271177,1043.2475176645,0.55577911506871,1.30191074108386,1.01102659796659
"03/10/2020LutonWycombe","Luton","Wycombe","03/10/2020",2,1.81,1.75,4.78,3.64,3,2,7,24,0,0,1,2,1,0,0.666666666666667,2.66666666666667,1,0,0.666666666666667,2.66666666666667,0,1,0,0.666666666666667,2.66666666666667,0.333333333333333,0.333333333333333,"H",1010.72690485731,934.553635088908,0.698768652836831,0.995947563463478,0.988177564000367
"03/10/2020MiddlesbroughBarnsley","Middlesbrough","Barnsley","03/10/2020",2.1,1.73,2.26,3.25,3.29,3,3,19,21,1,0,1,0,0.666666666666667,0,1,1,0.666666666666667,0,1,1,2.5,0.666666666666667,0,1,1,0,0,"H",945.36222126547,950.83954178126,0.591802664148413,0.923096895330367,0.795342402037006
"03/10/2020Nott'm ForestBristol City","Nott'm Forest","Bristol City","03/10/2020",2.23,1.65,2.65,2.74,3.21,3,3,22,2,0,2,1,0,0,2,1.66666666666667,0.333333333333333,0,2,1.66666666666667,0.333333333333333,1.375,0,2,1.66666666666667,0.333333333333333,0,0.333333333333333,"A",932.380090899618,1007.71819833949,0.492318461000473,0.903777123422296,0.972113681280741
"03/10/2020ReadingWatford","Reading","Watford","03/10/2020",2.17,1.69,3.3,2.28,3.18,3,1,3,5,2,1,1,0,2,0.666666666666667,0.333333333333333,0,2,0.666666666666667,0.333333333333333,0,0,2,0.666666666666667,0.333333333333333,0,0.333333333333333,0,"H",1014.02408510341,1029.50629236405,0.577819767240431,1.03987354011854,0.895402069868292
"03/10/2020RotherhamHuddersfield","Rotherham","Huddersfield","03/10/2020",2.3,1.62,2.39,3.22,3.07,3,2,13,18,1,1,1,0,0.666666666666667,0.333333333333333,0.666666666666667,1.33333333333333,0.666666666666667,0.333333333333333,0.666666666666667,1.33333333333333,4,0.666666666666667,0.333333333333333,0.666666666666667,1.33333333333333,0,0.333333333333333,"D",862.704587111974,949.211154162428,0.47626294999535,1.18011259709182,0.969878960611813
"03/10/2020Sheffield WedsQPR","Sheffield Weds","QPR","03/10/2020",2.03,1.79,2.05,3.78,3.3,3,2,14,11,0,1,2,1,0.666666666666667,1.66666666666667,0.666666666666667,1.33333333333333,0.666666666666667,1.66666666666667,0.666666666666667,1.33333333333333,3,0.666666666666667,1.66666666666667,0.666666666666667,1.33333333333333,0,0.333333333333333,"D",916.207129646585,949.694606479657,0.552353120234949,1.10074973247619,1.1998505673002
"03/10/2020SwanseaMillwall","Swansea","Millwall","03/10/2020",2.36,1.59,2.35,3.22,3.13,3,3,4,9,2,1,0,1,1,0.666666666666667,0,0.333333333333333,1,0.666666666666667,0,0.333333333333333,1.75,1,0.666666666666667,0,0.333333333333333,0,0,"H",1074.58881272884,1032.09224685006,0.656465474691969,0.963413082004209,0.853611332788883
"04/10/2020BrentfordPreston","Brentford","Preston","04/10/2020",1.94,1.85,1.7,4.89,3.79,3,6,14,21,1,0,1,1,1.33333333333333,0.666666666666667,0.666666666666667,1.33333333333333,1.33333333333333,0.666666666666667,0.666666666666667,1.33333333333333,3.875,1.33333333333333,0.666666666666667,0.666666666666667,1.33333333333333,0.333333333333333,0.333333333333333,"A",1091.74693172479,957.30115945957,0.76438708572222,1.03938120624645,0.86150199971613
"04/10/2020StokeBirmingham","Stoke","Birmingham","04/10/2020",2.43,1.55,2.25,3.43,3.12,3,2,17,8,1,1,0,1,0.333333333333333,0.666666666666667,0.666666666666667,0.333333333333333,0.333333333333333,0.666666666666667,0.666666666666667,0.333333333333333,2,0.333333333333333,0.666666666666667,0.666666666666667,0.333333333333333,0,0,"D",1026.28885144609,910.466488537088,0.744536002743898,1.00071225395846,1.00297346113438
