GameIndex,HomeTeam,AwayTeam,Date,AvgO25,AvgU25,AvgA,AvgH,Played,HtPos,AtPos,HtSGLG,AtSGLG,HtCGLG,AtCGLG,HtASGPG,AtASGPG,HtACGPG,AtACGPG,HtASGP5G,AtASGP5G,HtACGP5G,AtACGP5G,AGTM,HtASGP3G,AtASGP3G,HtpercentGO,AtpercentGO,elo_ht,elo_at,win_e_ht,tilt_ht,tilt_at,OvUn25
19/08/2017BournemouthWatford,Bournemouth,Watford,19/08/2017,1.82,2.01,3.9,1.96,1.0,13,12,0,3,1,3,0.0,3.0,1.0,3.0,0.0,3.0,1.0,3.0,4.0,0.0,3.0,0.0,1.0,965.4038692699107,899.6129176097706,0.6860411214945176,1.1764347743826966,1.1127563229332231,0
19/08/2017BurnleyWest Brom,Burnley,West Brom,19/08/2017,2.46,1.54,3.02,2.56,1.0,6,8,3,1,2,0,3.0,1.0,2.0,0.0,3.0,1.0,2.0,0.0,4.0,3.0,1.0,1.0,0.0,946.5215312361375,934.3707001980998,0.6160694910337792,0.9801386487578889,0.897929286243284,0
19/08/2017LeicesterBrighton,Leicester,Brighton,19/08/2017,1.96,1.86,5.06,1.73,1.0,15,17,3,0,4,2,3.0,0.0,4.0,2.0,3.0,0.0,4.0,2.0,0.0,3.0,0.0,1.0,0.0,963.088486891662,984.6807816387492,0.569216975979599,1.1934547716240231,0.9835927286395357,0
19/08/2017LiverpoolCrystal Palace,Liverpool,Crystal Palace,19/08/2017,1.57,2.4,8.86,1.37,1.0,9,19,3,0,3,3,3.0,0.0,3.0,3.0,3.0,0.0,3.0,3.0,4.5,3.0,0.0,1.0,1.0,1118.2423185176865,926.8849441365838,0.8182437818416018,1.1663331633983676,1.094493830133199,0
19/08/2017SouthamptonWest Ham,Southampton,West Ham,19/08/2017,1.84,1.98,4.96,1.73,1.0,10,20,0,0,0,4,0.0,0.0,0.0,4.0,0.0,0.0,0.0,4.0,3.5,0.0,0.0,0.0,1.0,952.5255425204718,962.1673562322005,0.5859989893640505,0.8591413620335865,1.1045774206183363,1
19/08/2017StokeArsenal,Stoke,Arsenal,19/08/2017,1.8,2.03,1.83,4.41,1.0,16,5,0,4,1,3,0.0,4.0,1.0,3.0,0.0,4.0,1.0,3.0,4.5,0.0,4.0,0.0,1.0,940.6936518878003,1132.9520031119214,0.3309756515059833,0.9093079910640466,1.2507042511137476,0
19/08/2017SwanseaMan United,Swansea,Man United,19/08/2017,1.9,1.93,1.35,10.48,1.0,11,1,0,4,0,0,0.0,4.0,0.0,0.0,0.0,4.0,0.0,0.0,3.0,0.0,4.0,0.0,1.0,968.3320236044005,1117.386257315094,0.3881553533561222,1.005752130914307,0.8517522302196798,1
20/08/2017HuddersfieldNewcastle,Huddersfield,Newcastle,20/08/2017,2.22,1.67,3.12,2.42,1.0,6,16,3,0,0,2,3.0,0.0,0.0,2.0,3.0,0.0,0.0,2.0,0.0,3.0,0.0,1.0,0.0,1021.0303756499056,987.8390279596757,0.6442863340512208,1.0050994103006499,0.9829599893463631,0
20/08/2017TottenhamChelsea,Tottenham,Chelsea,20/08/2017,1.9,1.92,3.65,2.07,1.0,8,15,2,2,0,3,2.0,2.0,0.0,3.0,2.0,2.0,0.0,3.0,2.5,2.0,2.0,0.0,1.0,1226.0352829207734,1196.3300800805976,0.6396739516069428,1.1929129940144545,1.3180126293439256,1
21/08/2017Man CityEverton,Man City,Everton,21/08/2017,1.61,2.33,10.04,1.31,1.0,7,8,2,1,0,0,2.0,1.0,0.0,0.0,2.0,1.0,0.0,0.0,3.0,2.0,1.0,0.0,0.0,1168.168139553345,1049.6744599209824,0.747449750378351,1.1711971828116756,1.03447446016962,0
