GameIndex,HomeTeam,AwayTeam,Date,AvgO25,AvgU25,AvgA,AvgH,Played,HtPos,AtPos,HtSGLG,AtSGLG,HtCGLG,AtCGLG,HtASGPG,AtASGPG,HtACGPG,AtACGPG,HtASGP5G,AtASGP5G,HtACGP5G,AtACGP5G,AGTM,HtASGP3G,AtASGP3G,HtpercentGO,AtpercentGO,elo_ht,elo_at,win_e_ht,tilt_ht,tilt_at,HtACGP3G,AtACGP3G,OvUn25
08/08/2021FulhamMiddlesbrough,Fulham,Middlesbrough,08/08/2021,2.07,1.76,4.13,1.92,0.0,17,18,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.5,0.5,1138.2170163831545,958.9408725926191,0.8076712301651873,0.937185667840164,1.0464999476040082,0.0,0.0,0
08/08/2021CoventryNott'm Forest,Coventry,Nott'm Forest,08/08/2021,2.45,1.55,3.01,2.51,0.0,16,19,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.5,0.5,979.8572641984731,957.3702340257169,0.630042266718941,1.0362540141801706,0.7487033875921897,0.0,0.0,1
14/08/2021PeterboroDerby,Peterboro,Derby,14/08/2021,2.18,1.69,3.41,2.21,1.0,23,12,0,1,3,1,0.0,1.0,3.0,1.0,0.0,1.0,3.0,1.0,0.0,0.0,1.0,1.0,0.0,983.2584396263229,868.6621916758497,0.7431911836404717,1.0174870676492065,0.9910344389082897,3.0,1.0,1
14/08/2021BarnsleyCoventry,Barnsley,Coventry,14/08/2021,2.2,1.68,3.93,2.05,1.0,7,5,1,2,1,1,1.0,2.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,2.0,0.0,1.0,1084.6049903001713,994.6555735297154,0.715193443695894,0.9468196660573585,1.0645798583132768,1.0,1.0,0
14/08/2021BirminghamStoke,Birmingham,Stoke,14/08/2021,2.48,1.54,2.8,2.75,1.0,3,6,1,3,0,2,1.0,3.0,0.0,2.0,1.0,3.0,0.0,2.0,2.0,1.0,3.0,0.0,1.0,978.0270480075632,973.3607080205388,0.605829253312011,0.9847032559660462,0.9821687308554912,0.0,2.0,0
14/08/2021BlackpoolCardiff,Blackpool,Cardiff,14/08/2021,2.23,1.66,2.41,3.1,1.0,8,11,1,1,1,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,994.5199262696377,1040.5581454768885,0.5344292040713866,0.9853043881833832,1.072681184649518,1.0,1.0,0
14/08/2021HuddersfieldFulham,Huddersfield,Fulham,14/08/2021,2.17,1.7,1.89,4.35,1.0,14,13,1,1,1,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,4.5,1.0,1.0,0.0,0.0,910.7176674573224,1125.910167176547,0.3024210989249656,1.1134682752132434,0.9285490332801801,1.0,1.0,1
14/08/2021HullQPR,Hull,QPR,14/08/2021,2.02,1.81,2.66,2.75,1.0,1,17,4,1,1,1,4.0,1.0,1.0,1.0,4.0,1.0,1.0,1.0,4.0,4.0,1.0,1.0,0.0,853.2086961702931,1047.2702729983328,0.32868120184187793,1.400149764199989,1.1152453536120022,1.0,1.0,1
14/08/2021MiddlesbroughBristol City,Middlesbrough,Bristol City,14/08/2021,2.19,1.69,4.87,1.8,1.0,15,10,1,1,1,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.75,1.0,1.0,0.0,0.0,971.2477217992266,837.7855660169132,0.7633658842431521,1.036855927294428,1.116353449396002,1.0,1.0,1
14/08/2021MillwallBlackburn,Millwall,Blackburn,14/08/2021,2.27,1.64,3.01,2.48,1.0,16,4,1,2,1,1,1.0,2.0,1.0,1.0,1.0,2.0,1.0,1.0,1.6666666666666667,1.0,2.0,0.0,1.0,998.4449221078213,972.7023609643825,0.6343996879046646,1.0326456822016197,1.1230204831517328,1.0,1.0,0
14/08/2021Nott'm ForestBournemouth,Nott'm Forest,Bournemouth,14/08/2021,2.18,1.69,2.19,3.44,1.0,19,9,1,2,2,2,1.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,1.0,2.0,1.0,1.0,942.5719246944745,1043.3732696905881,0.45578906488686716,0.7691690795640981,1.1328163521522032,2.0,2.0,1
14/08/2021ReadingPreston,Reading,Preston,14/08/2021,2.11,1.74,3.42,2.2,1.0,20,24,2,1,3,4,2.0,1.0,3.0,4.0,2.0,1.0,3.0,4.0,2.0,2.0,1.0,1.0,1.0,970.7240914798342,979.4605114671789,0.5872628402849123,1.1048967131402092,0.9198743111299017,3.0,4.0,1
14/08/2021West BromLuton,West Brom,Luton,14/08/2021,1.97,1.86,5.4,1.65,1.0,18,2,2,3,2,0,2.0,3.0,2.0,0.0,2.0,3.0,2.0,0.0,2.5,2.0,3.0,1.0,1.0,1076.0065825027236,1003.855417115603,0.6938727849989806,0.9921818747579971,0.9046062628810944,2.0,0.0,1
14/08/2021SwanseaSheffield United,Swansea,Sheffield United,14/08/2021,2.27,1.64,2.47,3.03,1.0,22,21,1,0,2,1,1.0,0.0,2.0,1.0,1.0,0.0,2.0,1.0,2.0,1.0,0.0,1.0,0.0,1010.712767267811,1110.8695312757895,0.4567095888660655,0.9451622539569098,0.9769573588507949,2.0,1.0,0
17/08/2021BarnsleyLuton,Barnsley,Luton,17/08/2021,2.28,1.62,3.24,2.31,2.0,4,11,1,2,0,3,1.0,2.5,0.5,1.5,1.0,2.5,0.5,1.5,2.5,1.0,2.5,0.0,1.0,1095.9972525523356,991.6103285155623,0.7318152198805992,0.9182654368376346,0.960163922732808,0.5,1.5,0
17/08/2021BlackpoolCoventry,Blackpool,Coventry,17/08/2021,2.33,1.6,2.5,2.98,2.0,21,12,0,0,2,1,0.5,1.0,1.5,1.0,0.5,1.0,1.5,1.0,0.0,0.5,1.0,0.0,0.5,973.1427581067823,983.2633112775512,0.5853302515897258,0.9733289064636743,1.0324742120252572,1.5,1.0,0
17/08/2021HuddersfieldPreston,Huddersfield,Preston,17/08/2021,2.28,1.63,3.06,2.45,2.0,22,24,1,1,5,2,1.0,1.0,3.0,3.0,1.0,1.0,3.0,3.0,3.1666666666666665,1.0,1.0,0.5,1.0,898.6208235003237,962.9510250785754,0.5081587715889687,1.1870287475469854,0.9281843139992447,3.0,3.0,0
17/08/2021MillwallFulham,Millwall,Fulham,17/08/2021,2.34,1.59,2.18,3.73,2.0,16,1,1,5,1,1,1.0,3.0,1.0,1.0,1.0,3.0,1.0,1.0,2.5,1.0,3.0,0.0,0.5,993.0689345916347,1138.0070111335456,0.39379726749155947,1.016631626432077,0.9898929502948327,1.0,1.0,1
17/08/2021PeterboroCardiff,Peterboro,Cardiff,17/08/2021,2.22,1.66,2.4,3.13,2.0,15,3,2,2,1,0,1.0,1.5,2.0,0.5,1.0,1.5,2.0,0.5,0.0,1.0,1.5,1.0,0.0,993.5307922807041,1061.935313639744,0.5022960621946014,1.027155514440366,1.0596437171705289,2.0,0.5,1
17/08/2021SwanseaStoke,Swansea,Stoke,17/08/2021,2.35,1.59,2.47,3.1,2.0,20,9,0,0,0,0,0.5,1.5,1.0,1.0,0.5,1.5,1.0,1.0,2.5,0.5,1.5,0.5,0.5,1012.4443837131685,977.5938781530192,0.6464721898570623,0.8979041412590643,0.9330602943127165,1.0,1.0,1
17/08/2021ReadingBristol City,Reading,Bristol City,17/08/2021,2.2,1.67,3.33,2.29,2.0,14,17,2,1,1,2,2.0,1.0,2.0,1.5,2.0,1.0,2.0,1.5,2.6,2.0,1.0,1.0,0.5,987.2335778684377,828.3202013866393,0.7888040097746567,1.114878179896515,1.1184030258086612,2.0,1.5,1
18/08/2021BirminghamBournemouth,Birmingham,Bournemouth,18/08/2021,2.12,1.72,2.41,3.08,2.0,7,9,0,2,0,1,0.5,2.0,0.0,1.5,0.5,2.0,0.0,1.5,4.5,0.5,2.0,0.0,1.0,973.7938778750827,1061.604832286063,0.4743904062724791,0.9354680931677439,1.1541817903784897,0.0,1.5,0
18/08/2021HullDerby,Hull,Derby,18/08/2021,2.08,1.74,4.23,1.87,2.0,16,19,0,1,3,2,2.0,1.0,2.0,1.5,2.0,1.0,2.0,1.5,2.1666666666666665,2.0,1.0,1.0,0.5,840.061448096618,858.3898390214686,0.5738179765665641,1.383942096635442,1.000451525420189,2.0,1.5,0
18/08/2021MiddlesbroughQPR,Middlesbrough,QPR,18/08/2021,2.08,1.75,3.02,2.45,2.0,10,6,2,3,1,0,1.5,2.0,1.0,0.5,1.5,2.0,1.0,0.5,2.875,1.5,2.0,0.5,0.5,980.7130864295005,1060.417521072008,0.4860378266995901,1.0387595497117355,1.1023356446605623,1.0,0.5,1
18/08/2021Nott'm ForestBlackburn,Nott'm Forest,Blackburn,18/08/2021,2.1,1.73,2.98,2.44,2.0,23,8,1,1,2,1,1.0,1.5,2.0,1.0,1.0,1.5,2.0,1.0,2.5,1.0,1.5,1.0,0.5,924.3403620989999,978.078348480569,0.5233858435348442,0.7836759627175544,1.1056049136514678,2.0,1.0,1
18/08/2021West BromSheffield United,West Brom,Sheffield United,18/08/2021,2.14,1.71,3.6,2.09,2.0,11,20,3,0,2,0,2.5,0.0,2.0,0.5,2.5,0.0,2.0,0.5,2.0,2.5,0.0,1.0,0.0,1088.2516711027645,1109.1379148304322,0.5702133111219254,1.0531181133965375,0.9281094909082551,2.0,0.5,1
20/08/2021Bristol CitySwansea,Bristol City,Swansea,20/08/2021,2.22,1.66,3.42,2.25,3.0,11,21,3,1,2,3,1.6666666666666667,0.6666666666666666,1.6666666666666667,1.6666666666666667,1.6666666666666667,0.6666666666666666,1.6666666666666667,1.6666666666666667,1.6666666666666667,1.6666666666666667,0.6666666666666666,0.6666666666666666,0.6666666666666666,859.8723617776255,986.585496118886,0.4191004931890663,1.152178772960946,0.9387483022601302,1.6666666666666667,1.6666666666666667,0
21/08/2021QPRBarnsley,QPR,Barnsley,21/08/2021,2.07,1.76,3.54,2.1,3.0,3,10,3,0,2,1,2.3333333333333335,0.6666666666666666,1.0,0.6666666666666666,2.3333333333333335,0.6666666666666666,1.0,0.6666666666666666,3.375,2.3333333333333335,0.6666666666666666,0.6666666666666666,0.0,1079.8590341399915,1066.7246437571116,0.617407786862915,1.143487532138201,0.8931819415854378,1.0,0.6666666666666666,1
21/08/2021BlackburnWest Brom,Blackburn,West Brom,21/08/2021,2.1,1.74,2.03,3.77,3.0,6,2,2,4,1,0,1.6666666666666667,3.0,1.0,1.3333333333333333,1.6666666666666667,3.0,1.0,1.3333333333333333,3.0,1.6666666666666667,3.0,0.6666666666666666,1.0,999.0137822219629,1105.4431386578874,0.4477652241295573,1.1268869243789774,1.0866589342807202,1.0,1.3333333333333333,1
21/08/2021BournemouthBlackpool,Bournemouth,Blackpool,21/08/2021,2.03,1.79,5.33,1.68,3.0,4,21,2,0,0,1,2.0,0.3333333333333333,1.0,1.3333333333333333,2.0,0.3333333333333333,1.0,1.3333333333333333,0.0,2.0,0.3333333333333333,0.6666666666666666,0.0,1080.580448536962,949.7295480431932,0.7606398605536955,1.1392320427250364,0.9440334050023899,1.0,1.3333333333333333,1
21/08/2021CardiffMillwall,Cardiff,Millwall,21/08/2021,2.42,1.56,3.45,2.28,3.0,9,20,2,1,2,2,1.6666666666666667,1.0,1.0,1.3333333333333333,1.6666666666666667,1.0,1.0,1.3333333333333333,2.0,1.6666666666666667,1.0,0.3333333333333333,0.3333333333333333,1062.027156127528,977.3170438919724,0.7090104677025614,1.0845465242612806,1.0264126598201033,1.0,1.3333333333333333,1
21/08/2021CoventryReading,Coventry,Reading,21/08/2021,2.16,1.7,3.62,2.1,3.0,8,19,1,2,0,3,1.0,2.0,0.6666666666666666,2.3333333333333335,1.0,2.0,0.6666666666666666,2.3333333333333335,4.0,1.0,2.0,0.3333333333333333,1.0,1006.6765213411403,955.6814174774514,0.6674121657164037,1.001398540085113,1.1485474767786092,0.6666666666666666,2.3333333333333335,1
21/08/2021DerbyMiddlesbrough,Derby,Middlesbrough,21/08/2021,2.28,1.63,2.48,2.99,3.0,11,12,1,2,0,3,1.0,1.6666666666666667,1.0,1.6666666666666667,1.0,1.6666666666666667,1.0,1.6666666666666667,2.75,1.0,1.6666666666666667,0.3333333333333333,0.6666666666666666,881.3425580841312,961.271573361517,0.48571488707934557,0.9648804208174109,1.0775380436424318,1.0,1.6666666666666667,0
21/08/2021FulhamHull,Fulham,Hull,21/08/2021,1.83,1.99,7.85,1.41,3.0,1,18,2,0,1,1,2.6666666666666665,1.3333333333333333,1.0,1.6666666666666667,2.6666666666666665,1.3333333333333333,1.0,1.6666666666666667,2.75,2.6666666666666665,1.3333333333333333,0.6666666666666666,0.6666666666666666,1153.758901833208,817.1087290339555,0.9122055102149299,0.9994167303403011,1.33473596537093,1.0,1.6666666666666667,0
21/08/2021LutonBirmingham,Luton,Birmingham,21/08/2021,2.24,1.65,3.62,2.1,3.0,7,13,1,0,0,2,2.0,0.3333333333333333,1.0,0.6666666666666666,2.0,0.3333333333333333,1.0,0.6666666666666666,2.25,2.0,0.3333333333333333,0.6666666666666666,0.0,1020.8829373107862,954.8182616241835,0.6863804060990946,0.9339359212955096,0.9233512740953093,1.0,0.6666666666666666,1
