GameIndex,HomeTeam,AwayTeam,Date,AvgO25,AvgU25,AvgA,AvgH,Played,HtPos,AtPos,HtSGLG,AtSGLG,HtCGLG,AtCGLG,HtASGPG,AtASGPG,HtACGPG,AtACGPG,HtASGP5G,AtASGP5G,HtACGP5G,AtACGP5G,AGTM,HtASGP3G,AtASGP3G,HtpercentGO,AtpercentGO,elo_ht,elo_at,win_e_ht,tilt_ht,tilt_at,HtACGP3G,AtACGP3G,OvUn25
11/08/2018Nott'm ForestReading,Nott'm Forest,Reading,11/08/2018,2.09,1.72,5.55,1.66,1.5,10,19,1,1,1,2,1.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0,3.25,1.0,1.0,0.0,1.0,926.312123638077,881.2862320236674,0.6597414527615596,0.9289879929463303,1.0669889924060427,1.0,2.0,0
11/08/2018QPRSheffield United,QPR,Sheffield United,11/08/2018,2.0,1.79,2.57,2.77,1.5,18,24,0,0,1,3,0.0,0.5,1.0,2.5,0.0,0.5,1.0,2.5,2.0,0.0,0.5,0.0,1.0,939.2438301661333,965.987383304728,0.5619313667747577,1.1418597260821963,1.0220654969322358,1.0,2.5,1
11/08/2018RotherhamIpswich,Rotherham,Ipswich,11/08/2018,2.22,1.63,3.11,2.38,1.0,23,14,1,2,5,2,1.0,2.0,5.0,2.0,1.0,2.0,5.0,2.0,2.5,1.0,2.0,1.0,1.0,781.0625708195385,952.727919633774,0.3577294192791717,1.1750200618298665,0.9951369162552179,5.0,2.0,0
11/08/2018Sheffield WedsHull,Sheffield Weds,Hull,11/08/2018,1.95,1.85,3.09,2.31,1.0,20,21,2,1,3,3,2.0,1.0,3.0,3.0,2.0,1.0,3.0,3.0,2.5,2.0,1.0,1.0,1.0,999.5480806133446,951.4346711566114,0.6637198241701392,1.1570674320693712,1.2447717395980973,3.0,3.0,0
11/08/2018StokeBrentford,Stoke,Brentford,11/08/2018,1.77,2.03,3.19,2.24,1.0,22,2,1,5,3,1,1.0,5.0,3.0,1.0,1.0,5.0,3.0,1.0,0.0,1.0,5.0,1.0,1.0,980.6183060246387,1058.6545786845318,0.4884369360204967,1.0254645116863135,0.9874295089814701,3.0,1.0,0
11/08/2018SwanseaPreston,Swansea,Preston,11/08/2018,2.12,1.71,3.13,2.37,1.0,8,7,2,1,1,0,2.0,1.0,1.0,0.0,2.0,1.0,1.0,0.0,0.0,2.0,1.0,1.0,0.0,1024.0056816182666,1067.475237452787,0.5381063414713879,1.0095322094649624,0.8920933655804242,1.0,0.0,0
17/08/2018BirminghamSwansea,Birmingham,Swansea,17/08/2018,2.15,1.69,2.45,3.0,2.0,17,4,0,1,1,0,1.0,1.5,1.5,0.5,1.0,1.5,1.5,0.5,0.0,1.0,1.5,0.5,0.5,931.5056924394148,1042.4814279594111,0.4413030685512495,0.9925877792112447,0.9814747770415222,1.5,0.5,0
18/08/2018Bristol CityMiddlesbrough,Bristol City,Middlesbrough,18/08/2018,2.2,1.66,2.63,2.79,2.5,15,1,2,1,2,0,1.5,2.0,1.5,0.6666666666666666,1.5,2.0,1.5,0.6666666666666666,3.0,1.5,2.0,0.5,0.6666666666666666,957.8527486802745,1104.0798403769309,0.3920273207028781,1.1441551342903993,1.051660646220923,1.5,0.6666666666666666,0
18/08/2018HullBlackburn,Hull,Blackburn,18/08/2018,2.04,1.76,3.17,2.3,2.0,21,14,1,0,1,0,1.0,1.0,2.0,1.0,1.0,1.0,2.0,1.0,0.0,1.0,1.0,0.5,0.5,957.983464123417,1012.5164303830935,0.5222441580863465,1.2171033072101867,0.9179608110374301,2.0,1.0,0
18/08/2018IpswichAston Villa,Ipswich,Aston Villa,18/08/2018,2.22,1.65,2.04,3.84,2.0,18,4,0,3,1,2,1.0,3.0,1.5,1.5,1.0,3.0,1.5,1.5,1.75,1.0,3.0,0.5,1.0,927.0370964049409,1115.88453173245,0.3353377392353828,0.9624010564236273,1.0434283346823467,1.5,1.5,0
18/08/2018LeedsRotherham,Leeds,Rotherham,18/08/2018,1.59,2.31,7.26,1.43,2.0,3,12,4,1,1,0,3.5,1.0,1.0,2.5,3.5,1.0,1.0,2.5,3.0,3.5,1.0,1.0,0.5,988.9672914169113,806.7533940483715,0.8102845095022433,1.1260521512828015,1.1363667957163779,1.0,2.5,0
18/08/2018MillwallDerby,Millwall,Derby,18/08/2018,2.07,1.74,3.21,2.3,2.0,16,11,0,1,0,4,1.0,1.5,1.0,2.5,1.0,1.5,1.0,2.5,1.5,1.0,1.5,0.5,1.0,1102.3321753669425,1026.241221090825,0.6986688664631443,0.886035636373563,1.1100884164933211,1.0,2.5,1
18/08/2018PrestonStoke,Preston,Stoke,18/08/2018,2.18,1.66,2.98,2.46,2.0,9,22,0,1,1,1,0.5,1.0,0.5,2.0,0.5,1.0,0.5,2.0,0.0,0.5,1.0,0.0,0.5,1048.9994911116426,981.0808285838189,0.6886731908638206,0.8672998532135058,1.0147005068981838,0.5,2.0,1
18/08/2018ReadingBolton,Reading,Bolton,18/08/2018,2.26,1.62,3.78,2.06,2.0,24,7,0,2,1,2,0.5,2.0,1.5,1.5,0.5,2.0,1.5,1.5,3.0,0.5,2.0,0.5,1.0,867.6758901341298,932.4427848474304,0.5075304744273639,1.0351683463352557,1.0144181200196642,1.5,1.5,0
18/08/2018Sheffield UnitedNorwich,Sheffield United,Norwich,18/08/2018,1.88,1.91,3.59,2.07,2.5,13,19,2,3,1,4,1.0,2.5,2.0,3.0,1.0,2.5,2.0,3.0,2.0,1.0,2.5,1.0,1.0,988.4646379757183,966.39326258173,0.6294843810363157,1.0235080809415662,1.1662286394457841,2.0,3.0,1
18/08/2018West BromQPR,West Brom,QPR,18/08/2018,1.89,1.9,5.31,1.66,2.5,8,23,4,1,3,2,2.0,0.5,2.0,1.5,2.0,0.5,2.0,1.5,0.0,2.0,0.5,0.6666666666666666,0.5,997.7517815506059,916.766575495143,0.704566866548879,1.082666651805335,1.143471392444762,2.0,1.5,1
18/08/2018WiganNott'm Forest,Wigan,Nott'm Forest,18/08/2018,2.06,1.75,2.9,2.47,2.5,10,5,2,1,3,0,2.5,1.0,2.5,0.6666666666666666,2.5,1.0,2.5,0.6666666666666666,3.5,2.5,1.0,1.0,0.0,908.9344375444118,939.9224655276146,0.5559079748872118,0.96833596210914,0.9012829291284775,2.5,0.6666666666666666,1
19/08/2018BrentfordSheffield Weds,Brentford,Sheffield Weds,19/08/2018,1.67,2.15,6.0,1.55,2.0,11,20,1,1,1,1,3.0,1.5,1.0,2.0,3.0,1.5,1.0,2.0,2.5,3.0,1.5,0.5,0.5,1058.1920561253517,992.9992876465391,0.6852989732077676,0.9770647466308562,1.131348466098308,1.0,2.0,0
21/08/2018DerbyIpswich,Derby,Ipswich,21/08/2018,2.07,1.75,4.45,1.87,3.0,14,17,1,1,2,1,1.3333333333333333,1.0,2.3333333333333335,1.3333333333333333,1.3333333333333333,1.0,2.3333333333333335,1.3333333333333333,2.0,1.3333333333333333,1.0,1.0,0.3333333333333333,1014.1879757493508,933.6235868355257,0.7040623846476527,1.1223013622585283,0.9526161711174984,2.3333333333333335,1.3333333333333333,0
21/08/2018QPRBristol City,QPR,Bristol City,21/08/2018,1.93,1.86,2.92,2.44,3.0,24,18,1,0,7,2,0.6666666666666666,1.0,3.3333333333333335,1.6666666666666667,0.6666666666666666,1.0,3.3333333333333335,1.6666666666666667,2.0,0.6666666666666666,1.0,0.6666666666666666,0.3333333333333333,904.9492501570982,942.1716558521595,0.5470313015507907,1.2340810760826124,1.1249824606074044,3.3333333333333335,1.6666666666666667,1
21/08/2018RotherhamHull,Rotherham,Hull,21/08/2018,1.94,1.85,2.44,2.96,3.0,15,21,0,0,2,1,0.6666666666666666,0.6666666666666666,2.3333333333333335,1.6666666666666667,0.6666666666666666,0.6666666666666666,2.3333333333333335,1.6666666666666667,0.0,0.6666666666666666,0.6666666666666666,0.3333333333333333,0.3333333333333333,799.1647744284613,937.0936977999631,0.40346929776289947,1.1150707893805967,1.1780355643186138,2.3333333333333335,1.6666666666666667,1
21/08/2018SwanseaLeeds,Swansea,Leeds,21/08/2018,1.81,1.98,2.31,3.08,3.0,7,2,0,2,0,0,1.0,3.0,0.3333333333333333,0.6666666666666666,1.0,3.0,0.3333333333333333,0.6666666666666666,0.0,1.0,3.0,0.3333333333333333,0.6666666666666666,1040.133550701461,996.5559110368215,0.6578674990184218,0.9324010381894461,1.1049494458548228,0.3333333333333333,0.6666666666666666,1
22/08/2018Aston VillaBrentford,Aston Villa,Brentford,22/08/2018,1.91,1.88,2.8,2.5,3.0,6,4,1,2,1,0,2.3333333333333335,2.6666666666666665,1.3333333333333333,0.6666666666666666,2.3333333333333335,2.6666666666666665,1.3333333333333333,0.6666666666666666,2.0,2.3333333333333335,2.6666666666666665,0.6666666666666666,0.3333333333333333,1109.2980413018652,1070.780097197041,0.6512820784818371,1.0328196320922098,0.9635675478662354,1.3333333333333333,0.6666666666666666,1
22/08/2018BlackburnReading,Blackburn,Reading,22/08/2018,2.18,1.66,5.1,1.74,3.0,11,23,1,0,0,1,1.0,0.3333333333333333,0.6666666666666666,1.3333333333333333,1.0,0.3333333333333333,0.6666666666666666,1.3333333333333333,4.5,1.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,1033.4061967065475,847.3746711570352,0.8136397292465868,0.8884952293257564,1.0031256651684073,0.6666666666666666,1.3333333333333333,1
22/08/2018BoltonBirmingham,Bolton,Birmingham,22/08/2018,2.41,1.54,2.59,2.91,3.0,7,18,1,0,0,0,1.6666666666666667,0.6666666666666666,1.0,1.0,1.6666666666666667,0.6666666666666666,1.0,1.0,0.5,1.6666666666666667,0.6666666666666666,0.6666666666666666,0.3333333333333333,952.744003824525,933.8535696973648,0.6252036140207079,0.9830177429653058,0.9429583902506825,1.0,1.0,0
22/08/2018NorwichPreston,Norwich,Preston,22/08/2018,2.0,1.8,2.99,2.4,3.0,21,14,1,2,2,2,2.0,1.0,2.6666666666666665,1.0,2.0,1.0,2.6666666666666665,1.0,1.75,2.0,1.0,1.0,0.3333333333333333,951.5726378231826,1041.4525634770898,0.47142166905287103,1.1665391188362304,0.9027758579270708,2.6666666666666665,1.0,0
22/08/2018Sheffield WedsMillwall,Sheffield Weds,Millwall,22/08/2018,2.15,1.69,2.4,3.02,3.0,22,13,0,2,2,1,1.0,1.3333333333333333,2.0,1.0,1.0,1.3333333333333333,2.0,1.0,3.0,1.0,1.3333333333333333,0.3333333333333333,0.6666666666666666,980.4112465748498,1114.3854207084166,0.4089603374345253,1.1157199878714228,0.895783603303309,2.0,1.0,1
22/08/2018StokeWigan,Stoke,Wigan,22/08/2018,1.89,1.9,3.42,2.12,3.0,19,15,2,2,2,2,1.3333333333333333,2.3333333333333335,2.0,2.3333333333333335,1.3333333333333333,2.3333333333333335,2.0,2.3333333333333335,0.0,1.3333333333333333,2.3333333333333335,0.6666666666666666,1.0,988.6277562183717,906.6981185489234,0.7056972449006901,1.0562057831094034,1.0086815242065532,2.0,2.3333333333333335,1
24/08/2018MiddlesbroughWest Brom,Middlesbrough,West Brom,24/08/2018,2.13,1.7,3.06,2.42,4.0,2,7,2,7,0,1,2.0,3.25,0.5,1.75,2.0,3.25,0.5,1.75,0.0,2.0,4.0,0.5,0.75,1119.760933205046,1009.5691068886507,0.7383224307181371,1.0340379080179025,1.1684581140609778,0.0,1.6666666666666667,0
25/08/2018Aston VillaReading,Aston Villa,Reading,25/08/2018,1.94,1.85,6.04,1.59,4.0,5,23,2,2,2,2,2.25,0.75,1.5,1.5,2.25,0.75,1.5,1.5,3.25,2.0,0.6666666666666666,0.75,0.5,1103.2467581625917,859.9202603268986,0.8585929468375548,1.0642034474280477,1.0430092576003818,1.6666666666666667,1.3333333333333333,0
25/08/2018BlackburnBrentford,Blackburn,Brentford,25/08/2018,1.87,1.92,2.46,2.84,4.0,9,4,2,2,2,2,1.25,2.5,1.0,1.0,1.25,2.5,1.0,1.0,4.5,1.0,1.6666666666666667,0.5,0.5,1020.860607536684,1076.8313803363144,0.5201787149945004,0.9238211937932621,0.992847031956387,0.6666666666666666,1.0,0
25/08/2018BoltonSheffield United,Bolton,Sheffield United,25/08/2018,2.07,1.74,2.03,3.86,4.0,3,12,1,2,0,1,1.5,1.25,0.75,1.75,1.5,1.25,0.75,1.75,1.0,1.3333333333333333,1.3333333333333333,0.5,1.0,967.7358592636966,1003.2852627342658,0.5494165442002826,0.9550766994398148,1.0237805645304092,0.6666666666666666,1.6666666666666667,1
25/08/2018DerbyPreston,Derby,Preston,25/08/2018,2.17,1.67,3.09,2.4,4.0,11,17,2,0,0,2,1.5,0.75,1.75,1.25,1.5,0.75,1.75,1.25,1.25,1.3333333333333333,0.6666666666666666,0.75,0.25,1026.0254803634448,1020.3094302392046,0.6072713047826039,1.1081759235606436,0.8919265280706752,2.0,1.6666666666666667,0
25/08/2018NorwichLeeds,Norwich,Leeds,25/08/2018,1.75,2.05,2.63,2.62,4.0,15,2,2,2,0,2,2.0,2.75,2.0,1.0,2.0,2.75,2.0,1.0,3.75,2.0,2.6666666666666665,0.75,0.75,972.7157710610678,1002.8706109975584,0.5570917176461764,1.152519949427221,1.135501963827371,2.0,1.0,1
25/08/2018Nott'm ForestBirmingham,Nott'm Forest,Birmingham,25/08/2018,2.08,1.73,4.45,1.86,4.0,10,20,2,0,2,1,1.25,0.5,1.0,1.0,1.25,0.5,1.0,1.0,2.0,1.3333333333333333,0.0,0.25,0.25,942.158784523103,918.8617142581932,0.631128492113192,0.9388347373927184,0.9161559834647746,1.0,0.6666666666666666,1
25/08/2018QPRWigan,QPR,Wigan,25/08/2018,1.85,1.94,2.23,3.14,4.0,24,8,0,3,3,0,0.5,2.5,3.25,1.75,0.5,2.5,3.25,1.75,2.0,0.6666666666666666,2.3333333333333335,0.75,1.0,883.0679980950665,934.926008344951,0.5260847187598082,1.2257111871219093,1.0150545597915839,4.0,1.6666666666666667,0
25/08/2018Sheffield WedsIpswich,Sheffield Weds,Ipswich,25/08/2018,2.19,1.66,3.29,2.35,4.0,18,21,2,0,1,2,1.25,0.75,1.75,1.5,1.25,0.75,1.75,1.5,2.75,1.0,0.3333333333333333,0.5,0.25,1004.0528330774688,921.7860822214318,0.7061001202805979,1.1269144509229587,0.9406264134817646,1.3333333333333333,1.3333333333333333,1
25/08/2018StokeHull,Stoke,Hull,25/08/2018,1.98,1.81,3.98,1.97,4.0,22,16,0,3,3,2,1.0,1.25,2.25,1.75,1.0,1.25,2.25,1.75,0.0,1.0,1.3333333333333333,0.75,0.5,960.3998664223441,953.2324697104791,0.6092620269801893,1.062879085712191,1.2088141911068786,2.0,1.3333333333333333,0
25/08/2018SwanseaBristol City,Swansea,Bristol City,25/08/2018,2.08,1.73,3.27,2.24,4.0,6,13,2,3,2,0,1.25,1.5,0.75,1.25,1.25,1.5,0.75,1.25,0.0,1.0,1.6666666666666667,0.5,0.5,1033.8188507407242,964.0529079141911,0.6909485169775202,0.9581824887198519,1.1173525094959975,0.6666666666666666,1.3333333333333333,0
26/08/2018RotherhamMillwall,Rotherham,Millwall,26/08/2018,2.02,1.77,2.15,3.48,4.0,21,15,2,1,3,2,1.0,1.25,2.5,1.25,1.0,1.25,2.5,1.25,0.0,1.0,1.0,0.5,0.75,783.0260025179454,1090.7438342057976,0.202876235493167,1.1442043305981682,0.904771357003484,1.6666666666666667,1.0,0
31/08/2018LeedsMiddlesbrough,Leeds,Middlesbrough,31/08/2018,1.95,1.84,3.32,2.2,5.0,1,2,3,1,0,0,2.8,1.8,0.8,0.4,2.8,1.8,0.8,0.4,3.0,2.3333333333333335,1.3333333333333333,0.8,0.4,1025.1542797034056,1130.2280359763206,0.44969557509740476,1.130786702023059,0.9994525868093761,0.6666666666666666,0.0,0
01/09/2018BirminghamQPR,Birmingham,QPR,01/09/2018,2.05,1.75,3.95,1.97,5.0,21,22,2,1,2,0,0.8,0.6,1.2,2.6,0.8,0.6,1.2,2.6,3.5,0.6666666666666666,0.6666666666666666,0.4,0.6,924.1068539427208,902.0246093446742,0.62949897392938,0.9555601995842078,1.1841290021382282,1.0,3.3333333333333335,0
01/09/2018BrentfordNott'm Forest,Brentford,Nott'm Forest,01/09/2018,1.73,2.08,4.16,1.84,5.0,8,13,0,2,1,2,2.0,1.4,1.0,1.2,2.0,1.4,1.0,1.2,3.5,1.3333333333333333,1.6666666666666667,0.4,0.4,1057.6385289360944,936.9136448385754,0.7498665510394213,0.9648538914119306,0.9792143753150159,1.0,1.3333333333333333,1
01/09/2018HullDerby,Hull,Derby,01/09/2018,2.03,1.76,2.56,2.79,5.0,19,6,0,2,2,0,1.0,1.6,1.8,1.4,1.0,1.6,1.8,1.4,2.5,1.0,1.6666666666666667,0.4,0.6,937.6029507896867,1041.7346281721407,0.45103797532575746,1.1860071132013639,1.0976138706300893,1.6666666666666667,0.6666666666666666,1
01/09/2018MillwallSwansea,Millwall,Swansea,01/09/2018,2.13,1.69,3.54,2.15,5.0,16,10,0,0,1,1,1.0,1.0,1.2,0.8,1.0,1.0,1.2,0.8,0.0,1.0,0.6666666666666666,0.6,0.4,1058.8588836255242,1006.1809100616234,0.6695590049028828,0.8770121846294171,0.9281728184221253,1.3333333333333333,1.0,1
01/09/2018PrestonBolton,Preston,Bolton,01/09/2018,2.18,1.66,6.54,1.56,5.0,20,3,0,0,2,3,0.6,1.2,1.4,1.2,0.6,1.2,1.4,1.2,2.0,0.6666666666666666,0.6666666666666666,0.2,0.6,1004.6002824305087,945.7591974956853,0.6773606917051622,0.8834255536320869,0.9659291733573866,2.0,1.0,1
01/09/2018ReadingSheffield Weds,Reading,Sheffield Weds,01/09/2018,2.12,1.7,3.25,2.28,5.0,23,14,1,2,1,1,0.8,1.4,1.4,1.6,0.8,1.4,1.4,1.6,2.0,1.0,1.3333333333333333,0.4,0.6,874.2639782004009,1015.8088282662449,0.3984697443184659,1.028445592711547,1.134356007938638,1.3333333333333333,1.3333333333333333,1
01/09/2018Sheffield UnitedAston Villa,Sheffield United,Aston Villa,01/09/2018,2.17,1.67,3.13,2.36,5.0,7,4,3,1,0,1,1.6,2.0,1.4,1.4,1.6,2.0,1.4,1.4,2.5,2.3333333333333335,1.3333333333333333,1.0,0.6,1025.261924502277,1088.9030402890896,0.509150148328873,1.0354137159625403,1.0493438454936006,0.6666666666666666,1.3333333333333333,1
01/09/2018West BromStoke,West Brom,Stoke,01/09/2018,2.08,1.73,3.71,2.05,5.0,11,17,0,2,1,0,2.6,1.2,1.6,1.8,2.6,1.2,1.6,1.8,0.0,3.6666666666666665,1.3333333333333333,0.6,0.6,999.1020041173762,976.0293853431365,0.6308276458545137,1.129376859031391,1.0428254113838122,1.6666666666666667,1.6666666666666667,1
01/09/2018WiganRotherham,Wigan,Rotherham,01/09/2018,1.68,2.15,5.9,1.55,5.0,12,15,0,1,1,0,2.0,1.0,1.6,2.0,2.0,1.0,1.6,2.0,5.0,1.6666666666666667,1.0,0.8,0.4,915.9693970953433,814.9109530982187,0.7280381314638869,0.9806188893683649,1.109099146290144,1.0,1.6666666666666667,0
02/09/2018Bristol CityBlackburn,Bristol City,Blackburn,02/09/2018,2.11,1.71,3.16,2.33,5.0,13,11,1,1,0,0,1.4,1.2,1.0,0.8,1.4,1.2,1.0,0.8,1.5,1.3333333333333333,1.3333333333333333,0.4,0.4,991.6908485932919,1040.053458936904,0.5310985122410894,1.0823577346894668,0.8977742241358674,0.6666666666666666,0.6666666666666666,1
02/09/2018IpswichNorwich,Ipswich,Norwich,02/09/2018,2.03,1.76,2.5,2.85,5.0,23,20,1,0,2,3,0.8,1.6,1.6,2.2,0.8,1.6,1.6,2.2,1.75,0.6666666666666666,1.0,0.4,0.8,910.0300870326557,950.4321023552208,0.5424921806586612,0.9468378211717142,1.1477340190903644,1.6666666666666667,1.6666666666666667,0
14/09/2018BirminghamWest Brom,Birmingham,West Brom,14/09/2018,2.14,1.7,2.17,3.51,6.0,20,9,0,2,0,1,0.6666666666666666,2.5,1.0,1.5,0.4,2.8,0.8,1.4,0.0,0.6666666666666666,3.0,0.3333333333333333,0.6666666666666666,918.9268949855456,1013.8688982831957,0.46416710735505795,0.9077821896049973,1.1304440133282785,1.0,1.0,0
15/09/2018BlackburnAston Villa,Blackburn,Aston Villa,15/09/2018,2.14,1.7,2.67,2.72,6.0,13,12,1,1,4,4,1.1666666666666667,1.8333333333333333,1.3333333333333333,1.8333333333333333,1.0,1.6,1.2,2.0,2.0,1.3333333333333333,1.3333333333333333,0.5,0.6666666666666666,1021.2973994265476,1069.2690462222445,0.5316589379913359,0.9452764080971031,1.0934564053106128,2.0,2.3333333333333335,0
15/09/2018BoltonQPR,Bolton,QPR,15/09/2018,2.08,1.74,2.64,2.74,6.0,9,22,2,0,2,0,1.3333333333333333,0.5,1.3333333333333333,2.1666666666666665,1.2,0.6,1.4,2.4,2.0,1.0,0.3333333333333333,0.6666666666666666,0.5,952.8536251638918,907.2045683018495,0.6605462611263602,1.0081892982874114,1.1249225520313169,1.6666666666666667,1.0,1
15/09/2018BrentfordWigan,Brentford,Wigan,15/09/2018,1.66,2.19,4.26,1.81,6.0,5,10,2,1,1,0,2.0,1.8333333333333333,1.0,1.3333333333333333,1.4,1.6,1.0,1.2,1.5,1.3333333333333333,1.3333333333333333,0.5,0.6666666666666666,1067.6438668945175,926.8478718367878,0.770906925936503,0.9778848071074188,0.9496205978569872,1.3333333333333333,0.3333333333333333,0
15/09/2018Bristol CitySheffield United,Bristol City,Sheffield United,15/09/2018,1.92,1.88,2.71,2.62,6.0,7,3,4,4,1,1,1.8333333333333333,2.0,1.0,1.3333333333333333,2.0,2.2,1.0,1.2,4.0,2.6666666666666665,3.0,0.5,1.0,1010.4469081036483,1044.8959185691222,0.5509841725844274,1.1396264274663988,1.078940677765292,0.3333333333333333,0.6666666666666666,0
15/09/2018HullIpswich,Hull,Ipswich,15/09/2018,2.05,1.76,3.39,2.21,6.0,21,23,1,1,2,1,1.0,0.8333333333333334,1.8333333333333333,1.5,1.0,0.6,1.6,1.4,3.5,1.3333333333333333,0.6666666666666666,0.5,0.3333333333333333,919.5614317766564,908.3303998063093,0.6148163586376091,1.1813707897710968,0.9343472104051441,2.0,1.6666666666666667,0
15/09/2018MillwallLeeds,Millwall,Leeds,15/09/2018,1.95,1.84,2.45,2.92,6.0,17,1,1,0,2,0,1.0,2.3333333333333335,1.3333333333333333,0.6666666666666666,0.8,2.2,1.2,0.6,4.0,0.6666666666666666,1.6666666666666667,0.6666666666666666,0.6666666666666666,1032.0765234294088,1027.1664566995094,0.606164241090018,0.8978047095310905,1.0742473669219061,1.6666666666666667,0.6666666666666666,0
15/09/2018NorwichMiddlesbrough,Norwich,Middlesbrough,15/09/2018,2.21,1.65,2.51,2.96,6.0,18,2,1,0,1,0,1.5,1.5,2.0,0.3333333333333333,1.4,1.4,2.0,0.0,1.0,1.0,1.0,0.6666666666666666,0.3333333333333333,952.1317895815672,1128.2158589802168,0.3519066069069603,1.1325932013331395,0.9494799574689072,1.3333333333333333,0.0,0
15/09/2018PrestonReading,Preston,Reading,15/09/2018,2.1,1.72,4.51,1.86,6.0,19,24,2,1,2,2,0.8333333333333334,0.8333333333333334,1.5,1.5,0.8,0.8,1.8,1.4,1.5,0.6666666666666666,1.3333333333333333,0.3333333333333333,0.5,997.5058547623023,858.3251884276622,0.7692605736441758,0.9220760833941227,1.0299167606180974,2.0,1.6666666666666667,1
15/09/2018RotherhamDerby,Rotherham,Derby,15/09/2018,2.03,1.78,2.11,3.61,6.0,15,4,0,2,1,1,0.8333333333333334,1.6666666666666667,1.8333333333333333,1.3333333333333333,0.8,1.6,1.2,1.4,2.5,1.0,2.0,0.3333333333333333,0.6666666666666666,804.0324783567742,1059.7761471851709,0.255550208903699,1.0740394722164912,1.0933230929027518,1.3333333333333333,0.3333333333333333,0
