GameIndex,HomeTeam,AwayTeam,Date,AvgO25,AvgU25,AvgA,AvgH,Played,HtPos,AtPos,HtSGLG,AtSGLG,HtCGLG,AtCGLG,HtASGPG,AtASGPG,HtACGPG,AtACGPG,HtASGP5G,AtASGP5G,HtACGP5G,AtACGP5G,AGTM,HtASGP3G,AtASGP3G,HtpercentGO,AtpercentGO,elo_ht,elo_at,win_e_ht,tilt_ht,tilt_at,OvUn25
20/08/2022BarnsleyWycombe,Barnsley,Wycombe,20/08/2022,2.03,1.76,3.15,2.27,4.0,9,20,3,1,0,3,1.25,1.25,0.75,2.0,1.25,1.25,0.75,2.0,2.0,1.6666666666666667,0.6666666666666666,0.5,1.0,989.402774585231,1009.4119884478232,0.5714501284152645,0.9547406657258448,1.1408533881595326,1
20/08/2022BoltonSheffield Weds,Bolton,Sheffield Weds,20/08/2022,2.0,1.78,2.5,2.75,4.0,4,8,1,0,0,2,1.25,1.25,0.25,1.25,1.25,1.25,0.25,1.25,1.5,1.3333333333333333,0.6666666666666666,0.25,0.25,1064.6175752055383,1103.2639064421548,0.544999466866297,0.9632311950080891,1.0938863336822333,0
20/08/2022BurtonPort Vale,Burton,Port Vale,20/08/2022,1.98,1.8,2.5,2.77,4.0,24,18,0,1,1,2,1.0,0.75,3.0,1.75,1.0,0.75,3.0,1.75,0.0,1.3333333333333333,0.3333333333333333,0.75,0.75,881.4401779202356,994.5306542673829,0.4383038334510533,1.1667375793239017,0.9826929273007496,0
20/08/2022CharltonCambridge,Charlton,Cambridge,20/08/2022,1.97,1.81,4.68,1.73,4.0,6,12,5,1,1,4,2.0,1.0,1.0,1.5,2.0,1.0,1.0,1.5,2.0,2.0,1.0,0.5,0.5,1006.7392869959465,1035.6869595262176,0.5588056342684591,0.8771025822358419,0.9849894271242007,0
20/08/2022ExeterCheltenham,Exeter,Cheltenham,20/08/2022,1.79,2.0,4.65,1.68,4.0,5,23,3,0,1,0,2.25,0.5,1.0,1.5,2.25,0.5,1.0,1.5,0.0,2.6666666666666665,0.0,0.75,0.25,1004.4288212196343,954.7225842254963,0.6657632365262784,1.0302885925827154,1.2154909295960914,0
20/08/2022Fleetwood TownDerby,Fleetwood Town,Derby,20/08/2022,2.07,1.73,2.03,3.65,4.0,15,7,0,0,0,0,1.0,0.75,1.0,0.5,1.0,0.75,1.0,0.5,0.0,1.0,0.6666666666666666,0.5,0.25,920.6664215759308,1019.3303471278919,0.45884263182357854,1.1085623670255143,0.9555314053055038,0
20/08/2022Forest GreenPlymouth,Forest Green,Plymouth,20/08/2022,1.97,1.81,2.64,2.58,3.5,17,13,1,1,1,5,1.3333333333333333,1.25,1.3333333333333333,1.75,1.3333333333333333,1.25,1.3333333333333333,1.75,0.0,1.3333333333333333,1.3333333333333333,0.6666666666666666,0.5,999.8898483649988,1103.6568262829107,0.4515578404920268,1.0357823891396936,0.9415596051188547,1
20/08/2022Milton Keynes DonsAccrington,Milton Keynes Dons,Accrington,20/08/2022,1.81,1.97,3.59,2.01,3.5,21,14,2,4,1,4,0.5,2.3333333333333335,1.5,2.0,0.5,2.3333333333333335,1.5,2.0,3.0,0.6666666666666666,2.3333333333333335,0.5,0.6666666666666666,1086.6736406739162,1018.9324793001534,0.6884540767915972,0.9081892178869991,1.309961858430611,0
20/08/2022OxfordMorecambe,Oxford,Morecambe,20/08/2022,1.68,2.14,5.95,1.51,4.0,19,22,1,0,2,1,0.5,0.25,1.0,1.25,0.5,0.25,1.0,1.25,3.5,0.6666666666666666,0.3333333333333333,0.25,0.25,1044.4493635764654,899.1122870996418,0.775490873598801,1.1845769464909133,1.0608500630308577,0
20/08/2022PeterboroLincoln,Peterboro,Lincoln,20/08/2022,1.74,2.06,4.04,1.8,4.0,2,11,2,2,0,1,2.0,1.0,1.0,0.75,2.0,1.0,1.0,0.75,3.25,1.6666666666666667,1.0,0.5,0.25,1080.09453074982,998.1321143164403,0.7057364320942783,1.0416369628593498,0.9424716775954861,1
20/08/2022PortsmouthBristol Rvs,Portsmouth,Bristol Rvs,20/08/2022,1.84,1.94,4.63,1.72,4.0,3,10,4,0,1,3,2.25,1.5,1.0,1.25,2.25,1.5,1.0,1.25,2.857142857142857,2.0,1.6666666666666667,0.5,0.75,1023.4362029377028,950.2115313917707,0.6951838392233025,0.8908658136537302,0.8774602528140186,1
20/08/2022ShrewsburyIpswich,Shrewsbury,Ipswich,20/08/2022,2.28,1.6,2.06,3.72,4.0,16,1,0,1,0,0,0.5,1.75,0.5,0.5,0.5,1.75,0.5,0.5,2.2,0.6666666666666666,2.0,0.25,0.5,1001.3240155213723,1062.39815889774,0.5128425149760119,0.7347038036406742,0.8271544678739181,1
27/08/2022AccringtonExeter,Accrington,Exeter,27/08/2022,1.71,2.08,2.47,2.66,4.5,12,9,1,0,1,1,2.0,1.8,1.75,1.0,2.0,1.8,1.75,1.0,0.0,2.0,1.3333333333333333,0.5,0.6,1026.4706423718173,977.7982917585832,0.6644375833460038,1.2885074506929504,0.9952284198410795,0
27/08/2022Bristol RvsShrewsbury,Bristol Rvs,Shrewsbury,27/08/2022,2.06,1.74,2.87,2.48,5.0,16,18,1,0,3,3,1.4,0.4,1.6,1.0,1.4,0.4,1.6,1.0,2.7,0.6666666666666666,0.6666666666666666,0.8,0.4,938.0188849607027,980.8103149223318,0.5390764291152861,0.9233875207249913,0.7705064553374632,0
27/08/2022CambridgeBurton,Cambridge,Burton,27/08/2022,1.82,1.96,3.09,2.21,5.0,10,24,1,0,1,2,1.0,0.8,1.4,2.8,1.0,0.8,1.4,2.8,3.5,1.3333333333333333,1.3333333333333333,0.4,0.6,1038.039184896956,863.9080245821934,0.8030286216655412,0.9813446556173915,1.149105175671141,1
27/08/2022CheltenhamOxford,Cheltenham,Oxford,27/08/2022,1.79,1.99,2.18,3.13,5.0,20,19,1,1,0,1,0.6,0.6,1.2,1.0,0.6,0.6,1.2,1.0,1.5,0.3333333333333333,0.6666666666666666,0.2,0.2,981.3531136865474,1033.4297286325134,0.5257709672800717,1.1741284198446216,1.1630537103492709,1
