GameIndex,HomeTeam,AwayTeam,Date,AvgO25,AvgU25,AvgA,AvgH,Played,HtPos,AtPos,HtSGLG,AtSGLG,HtCGLG,AtCGLG,HtASGPG,AtASGPG,HtACGPG,AtACGPG,HtASGP5G,AtASGP5G,HtACGP5G,AtACGP5G,AGTM,HtASGP3G,AtASGP3G,HtpercentGO,AtpercentGO,elo_ht,elo_at,win_e_ht,tilt_ht,tilt_at
18/08/2018BoavistaBenfica,Boavista,Benfica,18/08/2018,1.99,1.79,1.49,7.08,1.0,2,8,2,3,0,2,2.0,3.0,0.0,2.0,2.0,3.0,0.0,2.0,4.25,2.0,3.0,0.0,1.0,1022.8680749802159,1271.664761401534,0.2632321586942463,0.8585980963950434,1.1689128017945833
18/08/2018ChavesPortimonense,Chaves,Portimonense,18/08/2018,2.13,1.69,3.33,2.21,1.0,18,16,0,0,5,2,0.0,0.0,5.0,2.0,0.0,0.0,5.0,2.0,2.0,0.0,0.0,1.0,0.0,1007.3542854069815,922.3334592682427,0.7093793467230443,1.2510465908048507,1.2730711043583498
18/08/2018Sp LisbonSetubal,Sp Lisbon,Setubal,18/08/2018,1.62,2.25,11.38,1.25,1.0,6,4,3,2,1,0,3.0,2.0,1.0,0.0,3.0,2.0,1.0,0.0,2.0,3.0,2.0,1.0,0.0,1220.34707738804,935.5191390023322,0.8851930570194804,1.0796071044636064,1.1080670071350893
19/08/2018BelenensesPorto,Belenenses,Porto,19/08/2018,1.84,1.93,1.28,11.29,1.0,6,3,1,5,0,0,1.0,5.0,0.0,0.0,1.0,5.0,0.0,0.0,1.75,1.0,5.0,0.0,1.0,966.8058282850634,1308.8786119163053,0.17276209668613082,0.8984308856736325,1.1354273378768027
19/08/2018NacionalMoreirense,Nacional,Moreirense,19/08/2018,2.16,1.67,3.17,2.29,1.0,16,15,2,1,4,3,2.0,1.0,4.0,3.0,2.0,1.0,4.0,3.0,2.5,2.0,1.0,1.0,1.0,813.5905073526862,908.2809576934148,0.4645272804888339,1.0520165478937105,0.9428506652189614
19/08/2018Rio AveMaritimo,Rio Ave,Maritimo,19/08/2018,2.29,1.59,3.85,2.05,1.0,17,7,0,1,2,0,0.0,1.0,2.0,0.0,0.0,1.0,2.0,0.0,1.25,0.0,1.0,0.0,0.0,998.6944707022268,1023.2394650668883,0.5650443239906625,0.9322479761581061,0.9876451871183267
19/08/2018Santa ClaraSp Braga,Santa Clara,Sp Braga,19/08/2018,1.94,1.83,1.6,5.5,1.0,14,5,0,4,1,2,0.0,4.0,1.0,2.0,0.0,4.0,1.0,2.0,0.0,0.0,4.0,0.0,1.0,984.3961386283148,1178.129411113654,0.3290983367205129,0.969635296338922,1.2327348009631862
20/08/2018GuimaraesFeirense,Guimaraes,Feirense,20/08/2018,2.15,1.67,5.6,1.61,1.0,16,5,2,2,3,0,2.0,2.0,3.0,0.0,2.0,2.0,3.0,0.0,1.25,2.0,2.0,1.0,0.0,982.2830029046002,942.2057081718826,0.6533179511196846,1.1352980518003002,0.8824500499576735
24/08/2018MaritimoChaves,Maritimo,Chaves,24/08/2018,2.34,1.58,3.7,2.06,2.0,10,12,1,2,3,0,1.0,1.0,1.5,2.5,1.0,1.0,1.5,2.5,2.75,1.0,1.0,0.5,0.5,1005.8412380265148,1018.9791115380597,0.5811082960430259,1.0240770051816916,1.2199143444501115
25/08/2018BenficaSp Lisbon,Benfica,Sp Lisbon,25/08/2018,2.13,1.69,4.12,1.95,2.0,2,4,2,2,0,1,2.5,2.5,1.0,1.0,2.5,2.5,1.0,1.0,1.75,2.5,2.5,0.5,1.0,1282.1940477493038,1224.9393551072608,0.6753617298210046,1.1570547329654313,1.079775099126892
