GameIndex,HomeTeam,AwayTeam,Date,AvgO25,AvgU25,AvgA,AvgH,Played,HtPos,AtPos,HtSGLG,AtSGLG,HtCGLG,AtCGLG,HtASGPG,AtASGPG,HtACGPG,AtACGPG,HtASGP5G,AtASGP5G,HtACGP5G,AtACGP5G,AGTM,HtASGP3G,AtASGP3G,HtpercentGO,AtpercentGO,elo_ht,elo_at,win_e_ht,tilt_ht,tilt_at,HtACGP3G,AtACGP3G,OvUn25
10/08/2018PaderbornRegensburg,Paderborn,Regensburg,10/08/2018,1.67,2.18,3.47,2.01,1.0,15,6,0,2,1,1,0.0,2.0,1.0,1.0,0.0,2.0,1.0,1.0,0.0,0.0,2.0,0.0,1.0,985.7436425319637,1027.4852838694808,0.5405776097596722,0.9711555337411207,1.2245638092928937,1.0,1.0,0
10/08/2018St PauliDarmstadt,St Pauli,Darmstadt,10/08/2018,2.17,1.67,3.33,2.24,1.0,7,4,2,1,1,0,2.0,1.0,1.0,0.0,2.0,1.0,1.0,0.0,2.0,2.0,1.0,1.0,0.0,1004.7254344112973,1046.9209254147395,0.5399287008699137,0.9282673518650658,0.9181101697788431,1.0,0.0,0
11/08/2018BielefeldDresden,Bielefeld,Dresden,11/08/2018,1.87,1.91,3.19,2.22,1.0,10,5,1,1,1,0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,3.0,1.0,1.0,0.0,0.0,1017.321984794307,969.5481761365606,0.6632833592556948,1.0611936010370338,1.009022001874166,1.0,0.0,1
11/08/2018DuisburgBochum,Duisburg,Bochum,11/08/2018,1.91,1.87,2.77,2.51,1.0,13,16,0,0,1,2,0.0,0.0,1.0,2.0,0.0,0.0,1.0,2.0,2.0,0.0,0.0,0.0,0.0,1000.7334316076169,1018.1723895547553,0.5750695984397496,1.180527960469589,0.9280195642865553,1.0,2.0,0
12/08/2018Erzgebirge AueMagdeburg,Erzgebirge Aue,Magdeburg,12/08/2018,2.26,1.61,2.96,2.44,1.0,14,15,0,1,1,2,0.0,1.0,1.0,2.0,0.0,1.0,1.0,2.0,0.0,0.0,1.0,0.0,1.0,943.9477706349464,974.9125401703657,0.5559410277478173,0.9243447916563629,1.0156479825914935,1.0,2.0,0
12/08/2018Holstein KielHeidenheim,Holstein Kiel,Heidenheim,12/08/2018,1.78,2.01,5.06,1.64,1.0,4,12,3,1,0,1,3.0,1.0,0.0,1.0,3.0,1.0,0.0,1.0,5.5,3.0,1.0,1.0,0.0,1089.0142783959177,969.3630050965578,0.748705562042537,1.3147846925260376,1.1151237332567008,0.0,1.0,0
12/08/2018SandhausenHamburg,Sandhausen,Hamburg,12/08/2018,2.1,1.71,2.22,3.25,1.0,16,18,1,0,3,3,1.0,0.0,3.0,3.0,1.0,0.0,3.0,3.0,0.0,1.0,0.0,1.0,1.0,944.1148466409074,979.9397916116615,0.5490238507647233,0.81604240173859,0.9954261199865707,3.0,3.0,1
13/08/2018FC KolnUnion Berlin,FC Koln,Union Berlin,13/08/2018,1.85,1.92,5.1,1.65,1.0,5,7,2,1,0,0,2.0,1.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,1026.3643636532174,1031.2265582033408,0.5926577520320907,0.9927918500089912,1.0704690160801489,0.0,0.0,0
24/08/2018BochumSandhausen,Bochum,Sandhausen,24/08/2018,2.23,1.62,4.01,1.95,2.0,8,18,2,0,0,3,1.0,0.5,1.0,3.0,1.0,0.5,1.0,3.0,2.75,1.0,0.5,0.0,1.0,1041.1751734923453,922.1538926103185,0.7480226317732981,0.9155017310204326,0.8355159754427873,1.0,3.0,0
24/08/2018DarmstadtDuisburg,Darmstadt,Duisburg,24/08/2018,2.09,1.71,3.42,2.16,2.0,11,17,0,0,2,2,0.5,0.0,1.0,1.5,0.5,0.0,1.0,1.5,3.0,0.5,0.0,0.0,0.0,1028.5180734495361,977.7306476700269,0.6671467456700695,0.9152956952680241,1.1646041020253814,1.0,1.5,1
25/08/2018FC KolnErzgebirge Aue,FC Koln,Erzgebirge Aue,25/08/2018,1.81,1.98,7.5,1.41,2.0,5,14,1,0,1,0,1.5,0.0,0.5,0.5,1.5,0.0,0.5,0.5,0.0,1.5,0.0,0.0,0.0,1022.6580535719338,941.7101295250337,0.7045221924828993,0.980519055985785,0.8781275520735446,0.5,0.5,1
25/08/2018Greuther FurthPaderborn,Greuther Furth,Paderborn,25/08/2018,1.9,1.88,2.59,2.69,2.0,6,9,1,2,1,0,2.0,1.0,1.0,0.5,2.0,1.0,1.0,0.5,0.0,2.0,1.0,0.5,0.0,1001.05525472366,1004.1205381415768,0.5951524950061349,0.9624159109478706,0.9552624493277139,1.0,0.5,1
25/08/2018MagdeburgIngolstadt,Magdeburg,Ingolstadt,25/08/2018,2.04,1.76,2.34,3.02,2.0,16,15,0,1,0,1,0.5,1.0,1.0,1.5,0.5,1.0,1.0,1.5,0.0,0.5,1.0,0.5,0.5,977.1501812802784,956.4678739467548,0.6276174929899991,0.9648655834619188,1.0333303255409934,1.0,1.5,0
26/08/2018DresdenHeidenheim,Dresden,Heidenheim,26/08/2018,1.86,1.91,3.38,2.1,2.0,10,13,1,1,2,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.5,1.0,1.0,0.5,0.0,956.0795105067884,979.3112275782593,0.5669013760730229,1.0151110090157125,1.089790778798638,1.0,1.0,1
26/08/2018RegensburgHolstein Kiel,Regensburg,Holstein Kiel,26/08/2018,1.64,2.2,2.48,2.69,2.0,12,6,0,1,2,1,1.0,2.0,1.5,0.5,1.0,2.0,1.5,0.5,2.5,1.0,2.0,0.5,0.5,1009.1083882598676,1079.0660559142161,0.5000609211422291,1.204523666067099,1.284915916761893,1.5,0.5,0
26/08/2018Union BerlinSt Pauli,Union Berlin,St Pauli,26/08/2018,1.99,1.79,3.35,2.15,2.0,9,2,1,2,1,0,1.0,2.0,0.5,0.5,1.0,2.0,0.5,0.5,1.75,1.0,2.0,0.0,0.5,1034.9328682846244,1023.1282863765008,0.6155979417873481,1.0572359846622774,0.925421740426431,0.5,0.5,1
27/08/2018HamburgBielefeld,Hamburg,Bielefeld,27/08/2018,1.79,1.99,4.24,1.8,2.0,12,9,3,2,0,1,1.5,1.5,1.5,1.0,1.5,1.5,1.5,1.0,0.0,1.5,1.5,1.0,0.5,1001.9007456422504,1030.7906504240793,0.5588876171871284,1.0191804051479088,1.0675974409961981,1.5,1.0,1
31/08/2018IngolstadtErzgebirge Aue,Ingolstadt,Erzgebirge Aue,31/08/2018,2.03,1.76,5.26,1.68,3.0,14,16,1,1,1,3,1.0,0.3333333333333333,1.3333333333333333,1.3333333333333333,1.0,0.3333333333333333,1.3333333333333333,1.3333333333333333,1.5,1.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,961.5725736663547,929.8910172243496,0.6422920166381585,1.0231203610216306,0.915810613769005,1.3333333333333333,1.3333333333333333,1
31/08/2018PaderbornBochum,Paderborn,Bochum,31/08/2018,1.88,1.89,3.53,2.04,3.0,10,5,2,1,2,0,1.3333333333333333,1.0,1.0,0.6666666666666666,1.3333333333333333,1.0,1.0,0.6666666666666666,0.0,1.3333333333333333,1.0,0.3333333333333333,0.0,1007.9266379418223,1051.2542682214134,0.5383093960859722,0.9906234721398586,0.893663948587864,1.0,0.6666666666666666,1
01/09/2018BielefeldRegensburg,Bielefeld,Regensburg,01/09/2018,1.78,2.01,3.39,2.1,3.0,13,12,0,0,3,0,1.0,0.6666666666666666,1.6666666666666667,1.0,1.0,0.6666666666666666,1.6666666666666667,1.0,4.0,1.0,0.6666666666666666,0.6666666666666666,0.3333333333333333,1013.1461551115644,1009.1059514141784,0.6049682111397588,1.0730884025072949,1.144297482763744,1.6666666666666667,1.0,1
01/09/2018DuisburgGreuther Furth,Duisburg,Greuther Furth,01/09/2018,1.86,1.92,3.73,2.01,3.0,17,8,0,2,3,2,0.0,2.0,2.0,1.3333333333333333,0.0,2.0,2.0,1.3333333333333333,3.0,0.0,2.0,0.3333333333333333,0.6666666666666666,964.4165174968297,997.2491549234146,0.5532850260573682,1.1719264831650325,0.998041733993411,2.0,1.3333333333333333,0
02/09/2018HeidenheimDarmstadt,Heidenheim,Darmstadt,02/09/2018,2.02,1.77,3.06,2.32,3.0,10,7,3,3,1,0,1.6666666666666667,1.3333333333333333,1.0,0.6666666666666666,1.6666666666666667,1.3333333333333333,1.0,0.6666666666666666,3.0,1.6666666666666667,1.3333333333333333,0.3333333333333333,0.3333333333333333,1001.9872826211802,1041.8322036227335,0.5432880043870874,1.1141103546151019,0.9210505641754738,1.0,0.6666666666666666,0
