GameIndex,HomeTeam,AwayTeam,Date,AvgO25,AvgU25,AvgA,AvgH,Played,HtPos,AtPos,HtSGLG,AtSGLG,HtCGLG,AtCGLG,HtASGPG,AtASGPG,HtACGPG,AtACGPG,HtASGP5G,AtASGP5G,HtACGP5G,AtACGP5G,AGTM,HtASGP3G,AtASGP3G,HtpercentGO,AtpercentGO,elo_ht,elo_at,win_e_ht,tilt_ht,tilt_at,HtACGP3G,AtACGP3G,OvUn25
18/09/2020Bayern MunichSchalke 04,Bayern Munich,Schalke 04,18/09/2020,1.2,4.41,24.69,1.09,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.5,0.5,1351.1144677721707,914.9877635319377,0.9485097456788051,1.3524582439843145,0.9931597846369098,0.0,0.0,1
19/09/2020Ein FrankfurtBielefeld,Ein Frankfurt,Bielefeld,19/09/2020,1.59,2.34,4.91,1.65,0.0,5,3,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,1029.5572371175238,1000.0,0.6394776052778643,1.2619069718343403,1.0,0.0,0.0,0
19/09/2020FC KolnHoffenheim,FC Koln,Hoffenheim,19/09/2020,1.59,2.36,2.59,2.6,0.0,6,9,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.6666666666666665,0.0,0.0,0.5,0.5,916.4974368957553,1088.4620351425929,0.3573337291743957,1.3130204656918054,1.1568293720406608,0.0,0.0,1
19/09/2020StuttgartFreiburg,Stuttgart,Freiburg,19/09/2020,1.78,2.03,3.16,2.26,0.0,14,7,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.5,0.5,925.5956670756023,1026.2537286213726,0.45599366162540433,1.0334901183974503,1.022051051766092,0.0,0.0,1
19/09/2020Union BerlinAugsburg,Union Berlin,Augsburg,19/09/2020,2.04,1.78,3.19,2.34,0.0,15,2,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.5,0.5,987.2429053490316,931.1439432937563,0.6739013903067075,1.0397840602891977,1.0878079966955692,0.0,0.0,1
19/09/2020Werder BremenHertha,Werder Bremen,Hertha,19/09/2020,1.74,2.1,2.64,2.62,0.0,16,8,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.125,0.0,0.0,0.5,0.5,950.209996293761,998.5464488853077,0.5311360104718587,1.0963376647320011,1.0956592380140557,0.0,0.0,1
19/09/2020DortmundM'gladbach,Dortmund,M'gladbach,19/09/2020,1.44,2.75,4.91,1.63,0.0,4,11,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.375,0.0,0.0,0.5,0.5,1195.5846028717476,1127.7501266697402,0.6885692786366958,1.2421035315659958,1.0767094353025062,0.0,0.0,1
20/09/2020RB LeipzigMainz,RB Leipzig,Mainz,20/09/2020,1.37,3.05,7.5,1.37,0.0,11,10,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.5,0.5,1172.4356133378758,976.8241201785657,0.8218574167142803,1.1638236020224781,1.0441930450338344,0.0,0.0,1
20/09/2020WolfsburgLeverkusen,Wolfsburg,Leverkusen,20/09/2020,1.74,2.09,2.43,2.89,0.0,12,9,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.75,0.0,0.0,0.5,0.5,1061.410369368829,1145.499517046002,0.4797351935564427,1.1070158498073734,1.1405340547452905,0.0,0.0,0
25/09/2020HerthaEin Frankfurt,Hertha,Ein Frankfurt,25/09/2020,1.53,2.49,2.96,2.28,1.0,3,9,4,1,1,1,4.0,1.0,1.0,1.0,4.0,1.0,1.0,1.0,3.0,4.0,1.0,1.0,0.0,1019.791889304182,1023.9781329064092,0.5935967771388271,1.1320890504409091,1.2388116232426232,1.0,1.0,1
26/09/2020AugsburgDortmund,Augsburg,Dortmund,26/09/2020,1.52,2.52,1.43,6.99,1.0,4,3,3,3,1,0,3.0,3.0,1.0,0.0,3.0,3.0,1.0,0.0,4.125,3.0,3.0,1.0,1.0,958.0999989060246,1208.0418317262797,0.26195569802005697,1.1103566489729662,1.2357236955789046,1.0,0.0,0
26/09/2020BielefeldFC Koln,Bielefeld,FC Koln,26/09/2020,1.65,2.23,2.53,2.71,1.0,9,12,1,2,1,3,1.0,2.0,1.0,3.0,1.0,2.0,1.0,3.0,0.0,1.0,2.0,0.0,1.0,1005.5791042111146,902.2040877287794,0.7306704512876198,0.9816980576958497,1.3338126140770343,1.0,3.0,0
26/09/2020LeverkusenRB Leipzig,Leverkusen,RB Leipzig,26/09/2020,1.56,2.42,2.25,3.03,1.0,10,5,0,3,0,1,0.0,3.0,0.0,1.0,0.0,3.0,0.0,1.0,3.5,0.0,3.0,0.0,1.0,1144.6889247882598,1179.5613166693047,0.5503811382857547,1.0835073520080258,1.1822466077565106,0.0,1.0,0
