"GameIndex","HomeTeam","AwayTeam","Date","AvgO25","AvgU25","AvgH","AvgA","AvgD","Played","TG","HtPos","AtPos","HtSGLG","AtSGLG","HtCGLG","AtCGLG","HtASGPG","AtASGPG","HtACGPG","AtACGPG","HtASGP5G","AtASGP5G","HtACGP5G","AtACGP5G","AGTM","HtASGP3G","AtASGP3G","HtACGP3G","AtACGP3G","HtpercentGO","AtpercentGO","FTR","elo_ht","elo_at","win_e_ht","tilt_ht","tilt_at"
"12/09/2021PordenoneParma","Pordenone","Parma","12/09/2021",2.17,1.68,3.63,2.12,3.13,2,4,19,9,0,1,5,0,0,1.5,3,1,0,1.5,3,1,0,0,1.5,3,1,0.5,0.5,"A",921.911413722449,1124.77617130622,0.317598265541934,0.942009234027296,0.914959772072898
"17/09/2021ComoFrosinone","Como","Frosinone","17/09/2021",2.35,1.58,3.2,2.38,3,3,2,14,7,0,0,1,0,1,1.33333333333333,1.33333333333333,0.666666666666667,1,1.33333333333333,1.33333333333333,0.666666666666667,0,1,1.33333333333333,1.33333333333333,0.666666666666667,0.333333333333333,0.333333333333333,"A",995.406617319262,1026.69919722897,0.555475098360821,0.976008102519514,0.876834243158701
"17/09/2021BresciaCrotone","Brescia","Crotone","17/09/2021",1.69,2.16,1.95,3.73,3.51,3,4,1,15,3,1,1,1,3.33333333333333,1.66666666666667,0.666666666666667,2.33333333333333,3.33333333333333,1.66666666666667,0.666666666666667,2.33333333333333,3,3.33333333333333,1.66666666666667,0.666666666666667,2.33333333333333,0.666666666666667,0.666666666666667,"D",1144.69181228347,1080.2821134349,0.684326011270217,1.30192717463852,1.15299096868162
"18/09/2021AscoliBenevento","Ascoli","Benevento","18/09/2021",1.97,1.83,2.77,2.62,3.07,3,2,3,11,1,0,0,0,1.66666666666667,1.33333333333333,0.666666666666667,1.33333333333333,1.66666666666667,1.33333333333333,0.666666666666667,1.33333333333333,3.16666666666667,1.66666666666667,1.33333333333333,0.666666666666667,1.33333333333333,0.333333333333333,0.333333333333333,"A",1083.29141452118,1157.71238896307,0.493638012932489,0.994117203334499,1.08657693973967
"18/09/2021LecceAlessandria","Lecce","Alessandria","18/09/2021",1.79,2.02,1.57,5.72,3.93,3,5,16,18,0,1,0,3,0.333333333333333,1.33333333333333,1.33333333333333,3,0.333333333333333,1.33333333333333,1.33333333333333,3,0,0.333333333333333,1.33333333333333,1.33333333333333,3,0.333333333333333,0.666666666666667,"H",1070.84096807319,961.517366547432,0.737355672438372,1.16970589816784,1.06695299361114
"18/09/2021MonzaTernana","Monza","Ternana","18/09/2021",2,1.81,1.78,4.62,3.45,3,2,8,19,1,1,1,4,0.666666666666667,1,0.333333333333333,3,0.666666666666667,1,0.333333333333333,3,0,0.666666666666667,1,0.333333333333333,3,0,0.666666666666667,"D",1098.53723358919,847.622178028186,0.863813925694513,0.882804606011095,1.31941608892246
"18/09/2021PerugiaCosenza","Perugia","Cosenza","18/09/2021",1.98,1.82,1.88,4.29,3.34,3,2,12,14,0,2,0,1,1,1,1,2.33333333333333,1,1,1,2.33333333333333,2.5,1,1,1,2.33333333333333,0.333333333333333,0.666666666666667,"D",943.538341918303,916.447909656944,0.636197351298923,0.931105881639301,0.974573262116149
"18/09/2021RegginaSpal","Reggina","Spal","18/09/2021",2.11,1.71,2.4,3.13,3.02,3,3,9,10,1,1,1,1,1.33333333333333,2,1,0.666666666666667,1.33333333333333,2,1,0.666666666666667,3,1.33333333333333,2,1,0.666666666666667,0.333333333333333,0.333333333333333,"H",1055.92920199197,1031.20856764853,0.633034155973984,0.963592163862897,0.963989484399435
"18/09/2021VicenzaPisa","Vicenza","Pisa","18/09/2021",2.03,1.78,2.6,2.8,3.07,3,4,17,2,1,4,2,1,0.333333333333333,2.33333333333333,1.66666666666667,0.333333333333333,0.333333333333333,2.33333333333333,1.66666666666667,0.333333333333333,4,0.333333333333333,2.33333333333333,1.66666666666667,0.333333333333333,0.333333333333333,0.333333333333333,"A",934.85999751451,1032.87574340681,0.459769323753395,1.00820321170467,1.17164425240338
"18/09/2021CittadellaPordenone","Cittadella","Pordenone","18/09/2021",2.11,1.72,2.07,3.79,3.15,3,1,7,20,0,0,2,4,1.66666666666667,0,1.33333333333333,3.33333333333333,1.66666666666667,0,1.33333333333333,3.33333333333333,1.25,1.66666666666667,0,1.33333333333333,3.33333333333333,0.333333333333333,0.666666666666667,"H",1052.02542373661,909.207480984039,0.772956002732892,0.87840198283531,0.982344310413857
