GameIndex,HomeTeam,AwayTeam,Date,AvgO25,AvgU25,AvgA,AvgH,Played,HtPos,AtPos,HtSGLG,AtSGLG,HtCGLG,AtCGLG,HtASGPG,AtASGPG,HtACGPG,AtACGPG,HtASGP5G,AtASGP5G,HtACGP5G,AtACGP5G,AGTM,HtASGP3G,AtASGP3G,HtpercentGO,AtpercentGO,elo_ht,elo_at,win_e_ht,tilt_ht,tilt_at
28/08/2022WolvesNewcastle,Wolves,Newcastle,28/08/2022,2.11,1.75,2.7,2.75,3.0,18,10,0,3,1,3,0.3333333333333333,1.6666666666666667,1.0,1.0,0.3333333333333333,1.6666666666666667,1.0,1.0,2.125,0.3333333333333333,1.6666666666666667,0.3333333333333333,0.3333333333333333,973.1124329310047,1142.1534705335403,0.3612077418386832,0.8412771116368402,0.9767377844689878
28/08/2022Nott'm ForestTottenham,Nott'm Forest,Tottenham,28/08/2022,1.74,2.12,1.47,6.98,3.0,12,4,1,1,1,0,0.6666666666666666,2.3333333333333335,1.0,1.0,0.6666666666666666,2.3333333333333335,1.0,1.0,0.0,0.6666666666666666,2.3333333333333335,0.0,0.6666666666666666,1010.866333299869,1212.6134851355646,0.31899427224117183,0.9492010282263699,1.1494376733069638
30/08/2022Crystal PalaceBrentford,Crystal Palace,Brentford,30/08/2022,2.09,1.77,3.72,2.1,4.0,12,10,2,1,4,1,1.5,2.25,2.0,1.5,1.5,2.25,2.0,1.5,0.0,2.0,2.3333333333333335,0.5,0.75,1066.9033385878465,1020.0720270786027,0.6620705758009733,0.980071185173442,1.150107565190098
30/08/2022FulhamBrighton,Fulham,Brighton,30/08/2022,2.01,1.83,2.33,3.21,4.0,11,4,1,1,2,0,1.5,1.25,1.5,0.25,1.5,1.25,1.5,0.25,2.5,1.3333333333333333,1.0,0.75,0.25,936.9319451764961,1135.466035213265,0.32302563982471216,0.8651547107206833,0.8402867570422824
30/08/2022SouthamptonChelsea,Southampton,Chelsea,30/08/2022,1.75,2.11,1.65,5.22,4.0,14,6,0,2,1,1,1.25,1.25,2.0,1.5,1.25,1.25,2.0,1.5,3.5,1.3333333333333333,1.3333333333333333,0.75,0.75,961.8109346011154,1168.0629783597665,0.31338746350438973,1.1839047789756159,1.0712089527943196
30/08/2022LeedsEverton,Leeds,Everton,30/08/2022,1.84,1.99,3.46,2.14,4.0,5,18,0,1,1,1,1.75,0.75,1.0,1.25,1.75,0.75,1.0,1.25,2.75,1.6666666666666667,1.0,0.75,0.25,1037.9817714310286,969.9229259538376,0.688846178254255,1.15538339684859,1.0353460087052917
31/08/2022ArsenalAston Villa,Arsenal,Aston Villa,31/08/2022,1.75,2.11,7.0,1.47,4.0,1,16,2,0,1,1,2.75,0.75,0.75,1.75,2.75,0.75,0.75,1.75,2.5,3.0,1.0,0.75,0.5,1206.201779551566,976.3311564684378,0.8489249519578285,1.1700918008938412,1.0355896013872818
31/08/2022BournemouthWolves,Bournemouth,Wolves,31/08/2022,2.11,1.75,2.16,3.53,4.0,18,19,0,1,9,1,0.5,0.5,4.0,1.0,0.5,0.5,4.0,1.0,2.0,0.0,0.3333333333333333,0.75,0.25,928.7886761781743,978.6641232574574,0.5289292136080272,1.248118898368524,0.8401659054108807
31/08/2022Man CityNott'm Forest,Man City,Nott'm Forest,31/08/2022,1.24,4.07,30.99,1.08,4.0,2,14,4,0,2,2,3.25,0.5,1.25,1.25,3.25,0.5,1.25,1.25,0.0,3.6666666666666665,0.6666666666666666,0.75,0.0,1357.2628336655641,998.1065624102221,0.922042109715374,1.490487833029871,0.9365406018220506
31/08/2022West HamTottenham,West Ham,Tottenham,31/08/2022,1.75,2.1,2.01,3.63,4.0,17,3,1,2,0,0,0.25,2.25,1.25,0.75,0.25,2.25,1.25,0.75,3.0,0.3333333333333333,1.6666666666666667,0.0,0.5,1034.4642789836475,1225.3732560252115,0.33269789456976046,0.9847537854113964,1.1341064940978065
31/08/2022LiverpoolNewcastle,Liverpool,Newcastle,31/08/2022,1.49,2.61,9.58,1.31,4.0,12,10,9,1,0,1,3.25,1.5,1.25,1.0,3.25,1.5,1.25,1.0,2.8,3.6666666666666665,1.3333333333333333,0.75,0.25,1297.7600431367123,1136.6017802070876,0.7909487812195963,1.244797738984704,0.9754476541513805
