GameIndex,HomeTeam,AwayTeam,Date,AvgO25,AvgU25,AvgA,AvgH,Played,HtPos,AtPos,HtSGLG,AtSGLG,HtCGLG,AtCGLG,HtASGPG,AtASGPG,HtACGPG,AtACGPG,HtASGP5G,AtASGP5G,HtACGP5G,AtACGP5G,AGTM,HtASGP3G,AtASGP3G,HtpercentGO,AtpercentGO,elo_ht,elo_at,win_e_ht,tilt_ht,tilt_at
26/09/2020MalagaAlcorcon,Malaga,Alcorcon,26/09/2020,2.79,1.41,3.03,2.6,2.0,11,4,1,2,0,0,0.5,1.0,1.0,0.0,0.5,1.0,1.0,0.0,2.25,0.5,1.0,0.0,0.0,1025.281508438763,1016.0241281316297,0.6121223333856046,0.9698019801980198,0.99
26/09/2020Sp GijonGirona,Sp Gijon,Girona,26/09/2020,2.64,1.46,2.88,2.64,1.0,1,18,1,0,0,0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.5,1039.1064712421794,1000.0,0.6520511073513771,0.9415,1.0
26/09/2020FuenlabradaAlbacete,Fuenlabrada,Albacete,26/09/2020,2.78,1.42,4.37,1.98,2.0,5,22,3,0,3,2,2.5,0.0,1.5,2.5,2.5,0.0,1.5,2.5,1.5,2.5,0.0,0.5,0.5,1003.0823431105498,959.5624174857678,0.6577927177701475,1.0737113402061855,0.9991039603960395
27/09/2020LugoAlmeria,Lugo,Almeria,27/09/2020,2.56,1.48,2.64,2.81,1.0,11,19,2,0,1,0,1.0,0.0,1.5,0.0,1.0,0.0,1.5,0.0,2.25,1.0,0.0,0.5,0.5,1016.9176568894502,1000.0,0.6225388185437948,1.0118556701030927,1.0
27/09/2020MallorcaSabadell,Mallorca,Sabadell,27/09/2020,2.31,1.58,5.15,1.72,1.5,18,20,0,1,0,2,0.0,1.0,0.5,2.0,0.0,1.0,0.5,2.0,0.0,0.0,1.0,0.0,1.0,1004.8531760892362,983.9758718683703,0.627879797304329,0.95,1.01
27/09/2020OviedoEspanol,Oviedo,Espanol,27/09/2020,2.5,1.51,2.12,3.96,2.0,13,5,1,0,1,0,0.5,1.5,0.5,0.0,0.5,1.5,0.5,0.0,0.0,0.5,1.5,0.0,0.5,1003.9758718683703,1011.1709520423935,0.5894117650719187,0.99,0.9594999999999999
27/09/2020PonferradinaVallecano,Ponferradina,Vallecano,27/09/2020,2.38,1.55,2.46,3.1,2.0,8,3,2,2,0,1,1.5,1.5,1.0,0.5,1.5,1.5,1.0,0.5,3.0,1.5,1.5,0.5,0.5,1000.4375825142322,1016.0241281316297,0.5776732325375009,0.9991039603960395,1.01
27/09/2020TenerifeMirandes,Tenerife,Mirandes,27/09/2020,2.57,1.48,4.44,1.88,2.0,10,12,0,1,2,1,1.0,0.5,1.0,0.5,1.0,0.5,1.0,0.5,3.0,1.0,0.5,0.0,0.0,983.9758718683703,996.0241281316297,0.5826343370089802,0.99,0.99
27/09/2020LeganesCartagena,Leganes,Cartagena,27/09/2020,2.67,1.45,5.02,1.79,2.0,9,16,1,0,2,1,1.0,0.0,1.0,0.5,1.0,0.0,1.0,0.5,0.0,1.0,0.0,0.5,0.0,999.1064712421795,976.9176568894502,0.6296420409691299,0.9815,0.9706185567010309
03/10/2020AlcorconZaragoza,Alcorcon,Zaragoza,03/10/2020,2.42,1.54,2.93,2.65,2.0,9,17,0,2,1,2,0.6666666666666666,2.0,0.3333333333333333,2.0,0.6666666666666666,2.0,0.3333333333333333,2.0,2.25,0.6666666666666666,2.0,0.0,1.0,1000.5090214670539,994.9802009495415,0.6070142321832198,0.9611227667177131,1.0268122899663945
03/10/2020MirandesPonferradina,Mirandes,Ponferradina,03/10/2020,2.5,1.5,3.22,2.47,3.0,8,4,2,3,1,0,1.0,2.0,0.6666666666666666,0.6666666666666666,1.0,2.0,0.6666666666666666,0.6666666666666666,2.5,1.0,2.0,0.3333333333333333,0.6666666666666666,1019.3295016119889,1017.3306532127322,0.6021565050705564,1.0011060606060607,1.008554702970297
03/10/2020AlbaceteOviedo,Albacete,Oviedo,03/10/2020,2.62,1.46,3.04,2.57,3.0,22,16,0,0,1,2,0.0,0.3333333333333333,2.0,1.0,0.0,0.3333333333333333,2.0,1.0,1.8333333333333333,0.0,0.3333333333333333,0.3333333333333333,0.0,945.8741261965737,980.3994012654936,0.550875557735868,0.9677757426930883,0.9821883793642522
03/10/2020MallorcaTenerife,Mallorca,Tenerife,03/10/2020,2.51,1.51,4.32,1.99,3.0,11,13,1,1,0,2,0.3333333333333333,1.0,0.3333333333333333,1.3333333333333333,0.3333333333333333,1.0,0.3333333333333333,1.3333333333333333,3.5,0.3333333333333333,1.0,0.0,0.3333333333333333,1019.737984197063,960.6704983880111,0.6776454462265785,0.9223019801980198,1.0011060606060607
03/10/2020Las PalmasLogrones,Las Palmas,Logrones,03/10/2020,2.68,1.44,4.63,1.89,2.5,15,18,2,1,2,1,1.6666666666666667,0.5,2.0,1.0,1.6666666666666667,0.5,2.0,1.0,0.0,1.6666666666666667,0.5,0.6666666666666666,0.0,985.9133278082791,980.8201982621632,0.6064157843419563,1.069425,0.9623371618172537
03/10/2020VallecanoMalaga,Vallecano,Malaga,03/10/2020,2.53,1.49,4.44,1.9,3.0,7,6,0,1,3,0,1.0,0.6666666666666666,1.3333333333333333,0.6666666666666666,1.0,0.6666666666666666,1.3333333333333333,0.6666666666666666,1.0,1.0,0.6666666666666666,0.6666666666666666,0.0,999.1310574331297,1040.7966151033388,0.5406863798829512,1.0195538105926596,0.941513901390139
04/10/2020GironaFuenlabrada,Girona,Fuenlabrada,04/10/2020,2.76,1.42,3.77,2.18,2.0,21,5,0,1,2,0,0.0,2.0,2.0,1.0,0.0,2.0,2.0,1.0,1.5,0.0,2.0,0.0,0.3333333333333333,986.0820442940551,1016.7706343997439,0.5563334717416472,0.9924853956452468,1.040043710060096
04/10/2020SabadellEspanol,Sabadell,Espanol,04/10/2020,2.47,1.52,1.78,5.0,2.5,22,4,0,2,1,0,0.5,1.6666666666666667,1.5,0.0,0.5,1.6666666666666667,1.5,0.0,0.0,0.5,1.6666666666666667,0.5,0.3333333333333333,969.0910637605434,1034.7474226452703,0.5062506763937712,0.9805526315789472,0.9519290404040404
04/10/2020AlmeriaSp Gijon,Almeria,Sp Gijon,04/10/2020,2.66,1.45,3.48,2.19,2.0,13,2,2,2,0,0,2.0,1.3333333333333333,0.0,0.0,2.0,1.3333333333333333,0.0,0.0,2.8333333333333335,2.0,1.3333333333333333,0.0,0.0,1024.9015527417519,1053.0244269481243,0.5599758667418607,0.9895313295975547,0.934425
04/10/2020CastellonLeganes,Castellon,Leganes,04/10/2020,2.5,1.5,2.3,3.45,3.0,12,7,1,3,1,1,1.0,1.6666666666666667,1.0,1.0,1.0,1.6666666666666667,1.0,1.0,0.0,1.0,1.6666666666666667,0.3333333333333333,0.6666666666666666,1001.8500370358144,1013.9207896034143,0.5826028461639186,0.9717621134020618,1.014846667551779
04/10/2020CartagenaLugo,Cartagena,Lugo,04/10/2020,2.6,1.47,2.85,2.63,3.0,19,15,1,0,3,2,0.3333333333333333,0.6666666666666666,1.3333333333333333,1.6666666666666667,0.3333333333333333,0.6666666666666666,1.3333333333333333,1.6666666666666667,0.0,0.3333333333333333,0.6666666666666666,0.3333333333333333,0.3333333333333333,962.1033385282154,992.0161041476985,0.5574355211480919,1.0035955249434119,1.001262886597938
10/10/2020SabadellMirandes,Sabadell,Mirandes,10/10/2020,2.49,1.52,2.54,3.13,3.5,22,12,0,0,1,1,0.3333333333333333,0.75,1.3333333333333333,0.75,0.3333333333333333,0.75,1.3333333333333333,0.75,0.0,0.3333333333333333,1.0,0.3333333333333333,0.25,905.3459301230688,1005.9535926415577,0.4560656307399222,0.9769546593070393,1.0767496408280897
10/10/2020EspanolAlcorcon,Espanol,Alcorcon,10/10/2020,2.22,1.64,5.92,1.58,4.0,2,10,1,0,0,0,1.5,0.5,0.0,0.25,1.5,0.5,0.0,0.25,0.0,1.0,0.6666666666666666,0.25,0.0,1099.941827232088,1034.677506507565,0.6853877959252468,0.969229179205882,0.9762881577096947
10/10/2020LogronesAlmeria,Logrones,Almeria,10/10/2020,2.49,1.51,2.66,2.94,2.5,19,14,1,0,2,1,0.6666666666666666,1.0,1.3333333333333333,0.5,0.6666666666666666,1.0,1.3333333333333333,0.5,0.0,0.6666666666666666,1.0,0.3333333333333333,0.0,898.0667770037826,1011.1203986277698,0.4383560648024401,0.8533048098353878,0.9815975676252428
10/10/2020TenerifeVallecano,Tenerife,Vallecano,10/10/2020,2.39,1.56,2.84,2.71,4.0,16,5,0,4,2,0,0.75,1.75,1.5,1.0,0.75,1.75,1.5,1.0,3.0,0.3333333333333333,2.0,0.25,0.75,1043.556286656176,1093.5798605899192,0.5287167503136072,0.945878576722065,1.1586015737006843
11/10/2020FuenlabradaCastellon,Fuenlabrada,Castellon,11/10/2020,2.54,1.49,4.34,1.98,4.0,3,7,1,2,0,0,1.75,1.25,0.75,0.75,1.75,1.25,0.75,0.75,0.0,1.6666666666666667,1.0,0.25,0.25,1042.0514671059498,1029.387129184347,0.6167684231502887,0.8664465568007608,0.9082321524986492
11/10/2020LugoMallorca,Lugo,Mallorca,11/10/2020,2.48,1.51,2.48,3.05,4.0,18,8,1,2,2,0,0.75,0.75,1.75,0.25,0.75,0.75,1.75,0.25,2.75,1.0,1.0,0.5,0.0,1030.7399148499971,1049.5880930797766,0.5730860858256501,0.9859163199097245,0.864183626402173
11/10/2020LeganesGirona,Leganes,Girona,11/10/2020,2.69,1.44,3.83,2.15,3.0,9,21,0,0,2,1,1.25,0.0,1.25,1.5,1.25,0.0,1.25,1.5,0.0,1.3333333333333333,0.0,0.5,0.0,981.0739245264725,1056.144526914505,0.4927033346255567,0.849530145081766,0.8836185827651505
11/10/2020MalagaLas Palmas,Malaga,Las Palmas,11/10/2020,2.58,1.48,2.87,2.57,4.0,11,13,0,2,4,1,0.5,1.75,1.5,1.75,0.5,1.75,1.5,1.75,1.25,0.6666666666666666,2.3333333333333335,0.25,0.75,1035.8273548629184,1040.619120079047,0.5927556235635151,0.6717705116663464,0.9649595969285201
11/10/2020ZaragozaAlbacete,Zaragoza,Albacete,11/10/2020,2.41,1.54,4.09,1.95,3.0,19,20,0,1,0,1,1.0,0.25,1.0,1.75,1.0,0.25,1.0,1.75,2.5,1.0,0.3333333333333333,0.5,0.25,1011.270200263451,1019.2547797607706,0.5883114716282785,1.22850319312438,0.8208702108191297
11/10/2020PonferradinaCartagena,Ponferradina,Cartagena,11/10/2020,2.92,1.38,2.89,2.86,4.0,4,15,1,2,0,1,1.75,0.75,0.5,1.25,1.75,0.75,0.5,1.25,0.0,2.0,1.0,0.5,0.5,945.0207524184987,1000.1416818434924,0.5213996230003359,0.9168232561978378,0.994326665462081
11/10/2020OviedoSp Gijon,Oviedo,Sp Gijon,11/10/2020,2.82,1.41,2.5,3.15,4.0,17,2,1,1,1,0,0.5,1.25,1.0,0.0,0.5,1.25,1.0,0.0,1.6666666666666667,0.6666666666666666,1.3333333333333333,0.0,0.0,1027.4708588355436,1001.2986953514525,0.6349730742037906,0.9193724290210464,0.7744674645575771
17/10/2020AlbaceteSabadell,Albacete,Sabadell,17/10/2020,2.57,1.48,3.49,2.29,4.5,21,22,0,0,1,2,0.2,0.25,1.6,1.5,0.2,0.25,1.6,1.5,0.0,0.3333333333333333,0.0,0.2,0.25,943.839103887139,948.8410367047926,0.5924635441623607,0.9601123406682547,0.9525349693896417
17/10/2020CastellonLugo,Castellon,Lugo,17/10/2020,2.5,1.51,3.82,2.17,5.0,7,20,1,0,1,1,1.2,0.6,0.8,1.6,1.2,0.6,0.8,1.6,0.0,1.3333333333333333,0.3333333333333333,0.2,0.4,1018.5459231892576,974.3135249936221,0.6587153329167155,0.9625888289842136,1.0109847836604717
17/10/2020CartagenaFuenlabrada,Cartagena,Fuenlabrada,17/10/2020,2.7,1.44,2.88,2.78,5.0,9,3,2,1,0,1,1.0,1.6,1.0,0.8,1.0,1.6,1.0,0.8,0.0,1.6666666666666667,1.0,0.4,0.2,979.8059176822918,1039.02397326941,0.5155114862105077,1.0133400710726217,1.0081929545809027
17/10/2020Las PalmasAlmeria,Las Palmas,Almeria,17/10/2020,2.55,1.49,2.98,2.62,4.0,11,18,0,0,0,1,1.4,0.6666666666666666,1.4,0.6666666666666666,1.4,0.6666666666666666,1.4,0.6666666666666666,1.75,1.3333333333333333,0.6666666666666666,0.6,0.0,1001.6566964346008,1002.5025180720775,0.5982271015408479,1.0783019605655126,0.9614583000521554
17/10/2020LogronesLeganes,Logrones,Leganes,17/10/2020,2.65,1.45,2.44,3.37,4.5,17,12,1,0,0,1,0.75,1.0,1.0,1.2,0.75,1.0,1.0,1.2,0.0,1.0,1.0,0.25,0.4,965.0768296358415,997.2249034499711,0.5542587978506629,0.9703252199196724,1.005266671590251
18/10/2020VallecanoEspanol,Vallecano,Espanol,18/10/2020,2.46,1.52,2.66,2.95,5.0,7,1,0,1,1,0,1.4,1.4,1.0,0.0,1.4,1.4,1.0,0.0,0.0,1.3333333333333333,1.3333333333333333,0.6,0.2,1017.5036022378117,1054.9974497010212,0.546644093328332,1.053545656765438,0.9247292497724215
18/10/2020MirandesMallorca,Mirandes,Mallorca,18/10/2020,2.66,1.45,2.84,2.74,5.0,9,4,2,1,0,0,1.0,0.8,0.6,0.2,1.0,0.8,0.6,0.2,3.0,1.3333333333333333,1.3333333333333333,0.2,0.0,995.2432414091667,1032.6321663479998,0.5467937706896834,0.9708811147602494,0.9161426876446138
18/10/2020ZaragozaMalaga,Zaragoza,Malaga,18/10/2020,2.59,1.47,4.32,1.94,4.0,16,12,1,0,0,0,1.0,0.4,0.6666666666666666,1.2,1.0,0.4,0.6666666666666666,1.2,2.75,1.0,0.3333333333333333,0.3333333333333333,0.2,999.2607702368704,1022.4240702986568,0.5669980707690419,0.9754716754680748,0.9729039029507064
18/10/2020GironaOviedo,Girona,Oviedo,18/10/2020,2.7,1.44,4.04,2.03,4.0,21,13,1,1,0,0,0.3333333333333333,0.6,1.0,0.8,0.3333333333333333,0.6,1.0,0.8,2.5,0.3333333333333333,0.6666666666666666,0.0,0.0,963.8287054243892,982.4344235749282,0.5734275237398463,0.9620910868795693,0.9744108498363447
18/10/2020Sp GijonTenerife,Sp Gijon,Tenerife,18/10/2020,2.62,1.46,3.54,2.29,5.0,3,14,0,1,1,0,1.0,0.8,0.2,1.2,1.0,0.8,0.2,1.2,2.1666666666666665,1.0,0.6666666666666666,0.0,0.2,1075.4234616177987,947.7763162370742,0.7572660076033344,0.9079153384578753,0.9944205007388505
21/10/2020EspanolMirandes,Espanol,Mirandes,21/10/2020,2.22,1.64,6.97,1.51,6.0,1,9,0,0,1,0,1.1666666666666667,0.8333333333333334,0.16666666666666666,0.5,0.8,1.0,0.2,0.6,0.0,0.6666666666666666,0.6666666666666666,0.16666666666666666,0.16666666666666666,1036.8632134341544,993.3714905815793,0.6577561720158505,0.8974763024941458,0.922337059022237
21/10/2020Las PalmasCastellon,Las Palmas,Castellon,21/10/2020,2.48,1.52,3.72,2.12,6.0,8,11,2,0,0,1,1.5,1.0,1.1666666666666667,0.8333333333333334,1.8,0.8,1.2,0.8,0.0,1.3333333333333333,1.0,0.5,0.16666666666666666,1017.7276123729669,992.1973098725889,0.6341162474278575,1.0659903309329335,0.9342420789495918
21/10/2020LugoGirona,Lugo,Girona,21/10/2020,2.49,1.52,2.43,3.13,5.0,16,14,1,1,0,0,0.6666666666666666,0.5,1.3333333333333333,0.75,0.8,0.5,1.2,0.75,3.75,0.6666666666666666,0.6666666666666666,0.3333333333333333,0.0,1000.6621383102907,980.8916044747954,0.626390005799626,0.9812128477223915,0.9345117555494346
21/10/2020PonferradinaTenerife,Ponferradina,Tenerife,21/10/2020,2.57,1.49,2.87,2.82,5.5,7,13,0,1,2,1,1.4,0.8333333333333334,0.8,1.1666666666666667,1.4,0.6,0.8,1.4,2.5,1.3333333333333333,0.6666666666666666,0.4,0.16666666666666666,1041.4169134155545,958.0669565412076,0.7073924498644087,0.9781048710500296,0.9887564469916995
21/10/2020AlmeriaCartagena,Almeria,Cartagena,21/10/2020,2.45,1.53,3.66,2.14,5.0,21,12,0,1,2,1,0.5,1.0,1.0,1.0,0.5,1.2,1.0,1.2,0.0,0.0,1.6666666666666667,0.0,0.3333333333333333,986.4316021337114,979.1854582338715,0.60936993630243,0.9504807455912478,1.0023480124967876
21/10/2020FuenlabradaLogrones,Fuenlabrada,Logrones,21/10/2020,2.46,1.53,4.22,2.02,5.5,3,19,1,0,1,1,1.5,0.6,0.8333333333333334,1.0,1.4,0.6,1.0,1.0,0.0,1.0,0.6666666666666666,0.16666666666666666,0.2,1039.6444327178301,942.906477721815,0.7230859296750423,0.9972567286002544,0.9417041773420629
22/10/2020LeganesZaragoza,Leganes,Zaragoza,22/10/2020,2.35,1.57,3.44,2.31,5.0,10,18,1,1,0,2,1.0,1.0,1.0,1.0,1.0,1.0,1.2,1.0,0.0,0.3333333333333333,0.6666666666666666,0.3333333333333333,0.5,961.3657911414502,1027.73774139832,0.5052209935148965,0.8296878381377403,1.1914424210855925
22/10/2020MalagaSp Gijon,Malaga,Sp Gijon,22/10/2020,2.52,1.5,2.88,2.72,6.0,8,3,2,1,1,1,0.6666666666666666,1.0,1.1666666666666667,0.3333333333333333,0.8,1.0,1.0,0.4,2.25,0.6666666666666666,0.6666666666666666,0.3333333333333333,0.0,1032.1171299203777,986.6976183196041,0.6602499145308455,0.638181986083029,0.7574980610689215
22/10/2020MallorcaAlbacete,Mallorca,Albacete,22/10/2020,2.47,1.52,3.74,2.12,6.0,7,21,0,3,0,0,0.6666666666666666,0.6666666666666666,0.16666666666666666,1.3333333333333333,0.8,0.8,0.0,1.0,3.0,1.0,1.3333333333333333,0.0,0.3333333333333333,1072.5115365128026,1002.7872386259018,0.6908973235351326,0.8412601423528341,0.7961066742431859
22/10/2020OviedoVallecano,Oviedo,Vallecano,22/10/2020,2.53,1.49,2.58,2.94,6.0,15,6,0,1,1,0,0.5,1.3333333333333333,0.8333333333333334,0.8333333333333334,0.6,1.4,1.0,1.0,3.0,0.6666666666666666,1.6666666666666667,0.0,0.5,1042.0719358673919,1074.7285306024635,0.553535481017264,0.8992280040860158,1.121815858036652
24/10/2020CartagenaLas Palmas,Cartagena,Las Palmas,24/10/2020,2.6,1.47,3.31,2.42,7.0,10,7,1,2,1,1,1.0,1.5714285714285714,1.0,1.1428571428571428,1.4,1.6,1.2,0.8,0.0,1.3333333333333333,1.3333333333333333,0.2857142857142857,0.5714285714285714,983.5602556859687,1032.3629624758526,0.530467563265573,0.9943145785230748,1.076913997383418
24/10/2020LogronesLugo,Logrones,Lugo,24/10/2020,2.68,1.45,3.07,2.62,6.5,19,12,0,3,0,0,0.5,1.0,0.8333333333333334,1.1428571428571428,0.6,1.0,0.8,1.0,0.0,0.3333333333333333,1.3333333333333333,0.16666666666666666,0.42857142857142855,951.8299149088167,1015.6065380783057,0.5089552014570182,0.8946189684749597,0.9963568551373049
24/10/2020AlmeriaFuenlabrada,Almeria,Fuenlabrada,24/10/2020,2.63,1.46,3.56,2.29,6.0,21,2,1,0,1,0,0.6,1.2857142857142858,1.0,0.7142857142857143,0.6,0.8,1.0,0.4,2.0,0.3333333333333333,0.6666666666666666,0.0,0.14285714285714285,982.0568046816142,1030.7209955308285,0.5306661587240102,0.9428630078217353,0.9473938921702416
24/10/2020CastellonGirona,Castellon,Girona,24/10/2020,2.66,1.46,2.79,2.8,6.0,13,16,1,0,2,3,1.0,0.4,1.0,1.2,1.0,0.4,1.0,1.2,0.0,0.6666666666666666,0.6666666666666666,0.2857142857142857,0.2,977.5619597697032,965.9472047067804,0.6153393283955788,0.9438156637733126,0.948934979815418
25/10/2020Sp GijonPonferradina,Sp Gijon,Ponferradina,25/10/2020,2.65,1.45,3.5,2.23,6.5,2,6,0,1,1,0,0.8571428571428571,1.3333333333333333,0.42857142857142855,0.6666666666666666,0.8,1.4,0.6,0.4,1.0,0.3333333333333333,0.6666666666666666,0.0,0.3333333333333333,973.1076149008379,924.1647674984853,0.6647846669049166,0.750962181109427,0.9112103215843719
25/10/2020LeganesOviedo,Leganes,Oviedo,25/10/2020,2.74,1.43,4.62,1.89,7.0,9,16,1,0,0,0,1.0,0.42857142857142855,0.8571428571428571,0.7142857142857143,1.0,0.4,0.8,0.8,0.0,0.6666666666666666,0.3333333333333333,0.2857142857142857,0.0,981.1569514008544,1039.9305166267013,0.5161505179119457,0.8049898218425062,0.8542666038817149
25/10/2020TenerifeEspanol,Tenerife,Espanol,25/10/2020,2.69,1.44,2.54,3.23,7.0,17,1,0,2,1,0,0.7142857142857143,1.2857142857142858,1.1428571428571428,0.14285714285714285,0.6,1.2,1.2,0.2,0.0,0.6666666666666666,1.0,0.14285714285714285,0.14285714285714285,1062.4076166436319,1112.526315395078,0.5285803041192584,0.9158468374548211,0.9412534752371455
25/10/2020AlbaceteVallecano,Albacete,Vallecano,25/10/2020,2.78,1.42,2.53,3.09,7.0,21,3,0,0,0,0,0.5714285714285714,1.1428571428571428,1.1428571428571428,0.7142857142857143,0.8,1.0,0.6,0.8,1.5,1.0,0.3333333333333333,0.2857142857142857,0.42857142857142855,1010.4231315673071,1076.869949843154,0.5051132612817282,0.7563013405310266,1.0657250651348193
25/10/2020MalagaMirandes,Malaga,Mirandes,25/10/2020,2.63,1.46,3.5,2.25,7.0,5,12,1,0,0,2,0.7142857142857143,0.7142857142857143,1.0,0.7142857142857143,0.8,0.8,1.0,0.8,3.0,1.0,0.6666666666666666,0.2857142857142857,0.14285714285714285,1045.7071333391439,1024.1962178711547,0.628731592790141,0.6326755946244627,1.0638557170357161
25/10/2020ZaragozaSabadell,Zaragoza,Sabadell,25/10/2020,2.34,1.58,4.59,1.85,5.0,19,22,0,0,1,3,0.8,0.2,1.0,1.8,0.8,0.2,1.0,1.8,0.0,0.6666666666666666,0.0,0.4,0.4,1007.9465811389158,887.1033048934719,0.749994359729612,1.1559757516007738,0.9652557662235723
26/10/2020AlcorconMallorca,Alcorcon,Mallorca,26/10/2020,2.71,1.44,2.89,2.87,6.0,20,8,0,0,1,0,0.4,0.5714285714285714,0.4,0.14285714285714285,0.4,0.8,0.4,0.0,1.25,0.0,0.3333333333333333,0.0,0.0,1022.093018344575,1064.8756435713974,0.5390890227292804,0.948108704310812,0.7991971352351923
27/10/2020GironaCartagena,Girona,Cartagena,27/10/2020,2.82,1.42,4.0,2.11,7.0,13,8,1,3,0,0,0.5,1.25,1.0,0.875,0.6,1.8,0.8,0.6,0.0,0.6666666666666666,1.6666666666666667,0.16666666666666666,0.375,990.5607778426036,1002.3415531553458,0.5830087112914663,0.9226788094171249,1.0003136050423718
28/10/2020AlbaceteLas Palmas,Albacete,Las Palmas,28/10/2020,2.72,1.43,3.09,2.58,8.0,15,10,2,0,1,3,0.75,1.375,1.125,1.375,1.2,1.2,0.6,1.0,3.25,1.6666666666666667,1.3333333333333333,0.375,0.625,960.1405621206445,1013.5816650064755,0.5238121414408172,0.9750965370570687,1.0834113733334936
28/10/2020CastellonAlmeria,Castellon,Almeria,28/10/2020,2.67,1.45,2.72,2.89,7.0,14,17,0,3,1,0,0.875,1.0,1.0,0.8333333333333334,0.8,0.8,1.0,1.0,0.0,0.3333333333333333,1.3333333333333333,0.25,0.16666666666666666,952.9483866338801,1000.8301583326537,0.5317877579934492,0.9177011402077144,0.9590514880183811
28/10/2020EspanolPonferradina,Espanol,Ponferradina,28/10/2020,2.32,1.58,6.98,1.52,7.5,1,8,0,1,0,2,1.125,1.2857142857142858,0.125,0.8571428571428571,0.8,1.2,0.2,0.8,0.0,0.6666666666666666,0.6666666666666666,0.125,0.42857142857142855,1050.5529665535205,1053.1212154209782,0.5958416921782324,0.8959705810708926,0.9494270556582751
28/10/2020OviedoLogrones,Oviedo,Logrones,28/10/2020,2.78,1.42,3.39,2.34,7.5,18,21,1,2,2,3,0.5,0.7142857142857143,0.875,1.1428571428571428,0.6,0.8,0.8,1.2,0.0,0.3333333333333333,0.6666666666666666,0.125,0.2857142857142857,965.3715245245221,931.471706850536,0.6452204494674583,0.9464783598197538,0.9502536666409762
