GameIndex,HomeTeam,AwayTeam,Date,AvgO25,AvgU25,AvgA,AvgH,Played,HtPos,AtPos,HtSGLG,AtSGLG,HtCGLG,AtCGLG,HtASGPG,AtASGPG,HtACGPG,AtACGPG,HtASGP5G,AtASGP5G,HtACGP5G,AtACGP5G,AGTM,HtASGP3G,AtASGP3G,HtpercentGO,AtpercentGO,elo_ht,elo_at,win_e_ht,tilt_ht,tilt_at,OvUn25
11/08/17NiceTroyes,Nice,Troyes,11/08/17,1.84,1.97,6.47,1.52,1.0,14,12,0,1,1,1,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1066.90163353861,891.6918551694349,0.8040088782683235,0.8157751177898463,0.965610362896961,1
11/08/17RennesLyon,Rennes,Lyon,11/08/17,1.78,2.04,2.02,3.64,1.0,11,1,1,4,1,0,1.0,4.0,1.0,0.0,1.0,4.0,1.0,0.0,1.5,1.0,4.0,0.0,1.0,1076.6498606147638,1138.9329029460048,0.5111037689006733,0.8969935463984307,1.2739810930100182,1
12/08/17AmiensAngers,Amiens,Angers,12/08/17,2.46,1.53,2.62,2.89,1.0,15,10,0,2,2,2,0.0,2.0,2.0,2.0,0.0,2.0,2.0,2.0,0.0,0.0,2.0,0.0,1.0,921.395704309782,1014.29651641954,0.46709072791606937,0.9861316728408019,0.8117699971849035,0
12/08/17BordeauxMetz,Bordeaux,Metz,12/08/17,1.7,2.13,7.21,1.45,1.0,11,16,2,1,2,3,2.0,1.0,2.0,3.0,2.0,1.0,2.0,3.0,3.0,2.0,1.0,1.0,1.0,1024.1539243472118,945.7565866413087,0.7014566062408258,1.0506838500585614,1.0951058910634919,0
12/08/17CaenSt Etienne,Caen,St Etienne,12/08/17,2.42,1.54,2.58,2.92,1.0,13,9,0,1,1,0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.5,0.0,1.0,0.0,0.0,911.8139245404694,1002.7664639539516,0.46988337291003135,0.9614224300134093,1.0453882326169242,0
12/08/17NantesMarseille,Nantes,Marseille,12/08/17,2.02,1.79,2.17,3.37,1.0,19,4,0,3,3,0,0.0,3.0,3.0,0.0,0.0,3.0,3.0,0.0,4.0,0.0,3.0,1.0,1.0,989.0384001630408,1076.5679714417824,0.4747943034878429,1.018176713223367,1.0555737134515184,0
12/08/17ToulouseMontpellier,Toulouse,Montpellier,12/08/17,2.22,1.65,3.42,2.25,1.0,14,8,2,1,3,0,2.0,1.0,3.0,0.0,2.0,1.0,3.0,0.0,1.0,2.0,1.0,1.0,0.0,872.0475852822551,967.6904721389283,0.46316378167079536,0.9921917381951433,0.9814258467554184,0
13/08/17DijonMonaco,Dijon,Monaco,13/08/17,1.6,2.3,1.53,6.04,1.0,16,10,0,3,3,2,0.0,3.0,3.0,2.0,0.0,3.0,3.0,2.0,2.5,0.0,3.0,1.0,1.0,913.3260844502877,1102.025224664492,0.33552803407639376,0.9412262643280356,1.1898503184437446,1
13/08/17GuingampParis SG,Guingamp,Paris SG,13/08/17,1.54,2.43,1.26,11.53,1.0,8,9,3,2,1,0,3.0,2.0,1.0,0.0,3.0,2.0,1.0,0.0,3.5,3.0,2.0,1.0,0.0,923.1559069384456,1390.3653754600473,0.09224541323388502,1.0783051309304592,1.3909522762720354,1
13/08/17StrasbourgLille,Strasbourg,Lille,13/08/17,2.08,1.74,2.12,3.52,1.0,20,7,0,3,4,0,0.0,3.0,4.0,0.0,0.0,3.0,4.0,0.0,0.0,0.0,3.0,1.0,1.0,1017.8740362205763,1095.1159567969648,0.48957954760050026,1.0378102278631014,1.0519634331249563,1
18/08/17MetzMonaco,Metz,Monaco,18/08/17,1.45,2.7,1.32,9.06,2.0,18,4,0,4,2,1,0.5,3.5,2.5,1.5,0.5,3.5,2.5,1.5,6.0,0.5,3.5,0.5,1.0,940.8362339311988,1240.3095437007491,0.210659524108455,1.1280565738243624,1.3801155464373098,0
19/08/17LyonBordeaux,Lyon,Bordeaux,19/08/17,1.57,2.37,5.15,1.62,2.0,2,7,2,2,1,0,3.0,2.0,0.5,1.0,3.0,2.0,0.5,1.0,3.0,3.0,2.0,1.0,0.5,1067.591849724928,1060.0962315633221,0.6097117266946107,1.2802643747770026,0.969746235482002,1
19/08/17MontpellierStrasbourg,Montpellier,Strasbourg,19/08/17,1.86,1.94,4.35,1.83,2.0,10,13,0,3,1,0,0.5,1.5,0.5,2.0,0.5,1.5,0.5,2.0,0.0,0.5,1.5,0.0,1.0,914.8471013401978,1000.0,0.4782070419059952,1.148481517451914,1.0,0
19/08/17NiceGuingamp,Nice,Guingamp,19/08/17,2.0,1.81,3.97,2.0,2.0,16,12,1,0,2,3,0.5,1.5,1.5,2.0,0.5,1.5,1.5,2.0,2.5,0.5,1.5,0.5,1.0,1143.9174728762578,989.5487042761796,0.7844128863228869,1.1531377869500319,1.0417596522048294,0
19/08/17RennesDijon,Rennes,Dijon,19/08/17,1.94,1.86,5.74,1.61,2.0,14,20,1,1,2,4,1.0,0.5,1.5,3.5,1.0,0.5,1.5,3.5,2.5,1.0,0.5,0.5,1.0,979.4233350235461,917.3997627459388,0.6813512964166755,0.8803797402623543,1.0610252679754437,1
19/08/17St EtienneAmiens,St Etienne,Amiens,19/08/17,2.13,1.7,6.76,1.54,2.0,5,17,1,0,0,2,1.0,0.0,0.0,2.0,1.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,998.1832012778085,1000.0,0.596882948326426,0.934676565543827,1.0,1
19/08/17TroyesNantes,Troyes,Nantes,19/08/17,2.26,1.63,2.9,2.54,2.0,8,18,2,0,1,1,1.5,0.0,1.0,2.0,1.5,0.0,1.0,2.0,0.0,1.5,0.0,0.5,0.5,1000.0,998.0080773711704,0.602146954106702,1.0,0.9792907515697875,0
20/08/17LilleCaen,Lille,Caen,20/08/17,1.82,1.98,5.34,1.65,2.0,11,18,0,0,3,1,1.5,0.0,1.5,1.0,1.5,0.0,1.5,1.0,3.5,1.5,0.0,1.0,0.0,986.8312134370666,919.4215431468016,0.6880446458402231,0.8905976980711142,0.9805403624924992,0
20/08/17MarseilleAngers,Marseille,Angers,20/08/17,1.82,1.98,5.57,1.61,2.0,5,7,1,2,0,0,2.0,2.0,0.0,1.0,2.0,2.0,0.0,1.0,2.5,2.0,2.0,0.5,0.5,1091.3059684960324,959.8415480159654,0.7612822749806999,1.0598663293321702,1.0449678652806522,0
20/08/17Paris SGToulouse,Paris SG,Toulouse,20/08/17,1.32,3.31,28.07,1.08,2.0,4,13,3,1,0,0,2.5,1.5,0.0,1.5,2.5,1.5,0.0,1.5,1.0,2.5,1.5,0.5,0.5,1146.943575784473,928.5631438320561,0.8402448771773762,1.1280603319951965,0.8048956250130995,1
