GameIndex,HomeTeam,AwayTeam,Date,AvgO25,AvgU25,AvgA,AvgH,Played,HtPos,AtPos,HtSGLG,AtSGLG,HtCGLG,AtCGLG,HtASGPG,AtASGPG,HtACGPG,AtACGPG,HtASGP5G,AtASGP5G,HtACGP5G,AtACGP5G,AGTM,HtASGP3G,AtASGP3G,HtpercentGO,AtpercentGO,elo_ht,elo_at,win_e_ht,tilt_ht,tilt_at,OvUn25
03/10/2020LensSt Etienne,Lens,St Etienne,03/10/2020,2.18,1.68,3.76,2.04,5.0,6,5,1,0,1,3,1.6,1.6,1.2,1.0,1.6,1.6,1.2,1.0,0.0,2.0,1.3333333333333333,0.6,0.4,1050.304171851206,1022.6205751969015,0.6369873197535731,1.0042072021080344,1.0660498112859462,0
03/10/2020NiceNantes,Nice,Nantes,03/10/2020,2.21,1.66,3.0,2.44,5.0,10,15,0,0,0,2,1.0,1.0,1.4,1.4,1.0,1.0,1.4,1.4,2.5714285714285716,0.3333333333333333,1.0,0.6,0.6,1029.1805536788065,1013.9614554836404,0.6202384777331337,0.9379550410494997,0.8454024985938798,1
04/10/2020MontpellierNimes,Montpellier,Nimes,04/10/2020,1.85,1.96,5.12,1.69,5.0,5,14,2,1,2,1,2.4,1.6,1.4,1.4,2.4,1.6,1.4,1.4,2.0,2.6666666666666665,1.0,1.0,0.6,1091.7143627213172,997.5042946399626,0.7201627687933142,1.0398970060752213,1.1988597109898755,0
04/10/2020BordeauxDijon,Bordeaux,Dijon,04/10/2020,2.05,1.77,5.08,1.69,5.0,12,20,0,2,0,2,0.6,0.6,0.4,2.0,0.6,0.6,0.4,2.0,2.625,0.3333333333333333,0.6666666666666666,0.2,0.4,993.7545684586105,925.2819541334428,0.689356466274123,0.9340525528358504,1.0420153928255604,1
04/10/2020BrestMonaco,Brest,Monaco,04/10/2020,1.71,2.14,2.22,3.04,5.0,13,6,2,3,3,2,1.8,1.8,2.4,1.4,1.8,1.8,2.4,1.4,5.0,2.3333333333333335,2.0,0.8,0.8,983.4410869028283,1133.5769768575358,0.38667764760607604,1.1921051788410841,1.2440526144186008,0
04/10/2020MetzLorient,Metz,Lorient,04/10/2020,2.36,1.58,3.26,2.27,5.0,17,16,1,1,1,1,0.6,1.6,1.0,2.0,0.6,1.6,1.0,2.0,6.0,1.0,1.6666666666666667,0.2,0.6,978.5542005908903,893.0484299108475,0.7099545200475613,0.9362445237657776,1.2359062518970105,1
04/10/2020StrasbourgLille,Strasbourg,Lille,04/10/2020,2.26,1.63,2.26,3.29,5.0,18,4,2,2,3,0,0.8,1.2,2.0,0.4,0.8,1.2,2.0,0.4,2.1666666666666665,1.0,1.3333333333333333,0.4,0.0,955.3619774963094,1170.4114668888162,0.3025947986538685,0.966667706146408,0.9690129040673878,1
04/10/2020RennesReims,Rennes,Reims,04/10/2020,2.2,1.67,5.64,1.65,5.0,1,19,3,0,0,2,2.4,0.6,1.0,1.6,2.4,0.6,1.0,1.6,1.5,3.0,0.3333333333333333,0.8,0.4,1152.5595153017687,1020.3938868382985,0.7620150565774138,0.9437001578895859,0.7786666300886076,1
04/10/2020LyonMarseille,Lyon,Marseille,04/10/2020,1.91,1.9,4.9,1.7,5.0,11,10,1,1,1,1,1.2,1.2,0.8,1.2,1.2,1.2,0.8,1.2,3.2857142857142856,0.6666666666666666,0.6666666666666666,0.4,0.2,1081.5078455577925,1143.750712905226,0.5111615566876757,1.0355008859175054,0.9843829992507137,0
16/10/2020DijonRennes,Dijon,Rennes,16/10/2020,1.84,1.97,1.68,5.02,6.0,20,2,0,2,3,2,0.5,2.3333333333333335,2.1666666666666665,1.1666666666666667,0.6,2.6,2.4,1.2,3.142857142857143,0.6666666666666666,2.3333333333333335,0.5,0.8333333333333334,912.8562127844077,1142.0789130386722,0.28565943003661154,1.054150837536286,0.9992548808487282,0
