GameIndex,HomeTeam,AwayTeam,Date,AvgO25,AvgU25,AvgA,AvgH,Played,HtPos,AtPos,HtSGLG,AtSGLG,HtCGLG,AtCGLG,HtASGPG,AtASGPG,HtACGPG,AtACGPG,HtASGP5G,AtASGP5G,HtACGP5G,AtACGP5G,AGTM,HtASGP3G,AtASGP3G,HtpercentGO,AtpercentGO,elo_ht,elo_at,win_e_ht,tilt_ht,tilt_at,OvUn25
11/09/2021FreiburgFC Koln,Freiburg,FC Koln,11/09/2021,1.67,2.25,3.25,2.14,3.0,4,6,3,2,2,1,1.6666666666666667,2.3333333333333335,1.0,1.6666666666666667,1.6666666666666667,2.3333333333333335,1.0,1.6666666666666667,4.375,1.6666666666666667,2.3333333333333335,0.6666666666666666,1.0,1070.0843796994864,985.0043635790472,0.7094495856602808,1.0267786356945376,1.149001845938865,0
11/09/2021Greuther FurthWolfsburg,Greuther Furth,Wolfsburg,11/09/2021,1.63,2.33,1.59,5.52,3.0,17,1,0,1,3,0,0.6666666666666666,1.3333333333333333,3.0,0.3333333333333333,0.6666666666666666,1.3333333333333333,3.0,0.3333333333333333,0.0,0.6666666666666666,1.3333333333333333,0.6666666666666666,0.3333333333333333,968.9259895755448,1167.2711573753145,0.32326350537248094,1.0661571242429877,1.082185474145445,0
11/09/2021HoffenheimMainz,Hoffenheim,Mainz,11/09/2021,1.61,2.34,3.46,2.03,3.0,9,7,2,3,3,0,2.6666666666666665,1.3333333333333333,1.6666666666666667,0.6666666666666666,2.6666666666666665,1.3333333333333333,1.6666666666666667,0.6666666666666666,4.3,2.6666666666666665,1.3333333333333333,1.0,0.3333333333333333,1053.0045443021993,1075.9464373110402,0.567310953374436,1.1921815465243069,0.9549187726879634,0
11/09/2021LeverkusenDortmund,Leverkusen,Dortmund,11/09/2021,1.41,2.91,2.17,3.11,3.0,2,5,4,3,1,2,3.0,3.0,0.6666666666666666,2.0,3.0,3.0,0.6666666666666666,2.0,4.5,3.0,3.0,0.6666666666666666,1.0,1095.2421892157486,1201.8692271107639,0.44748385924975914,1.030315441731555,1.386855012981039,1
11/09/2021Union BerlinAugsburg,Union Berlin,Augsburg,11/09/2021,1.87,1.96,4.69,1.73,3.0,8,16,2,1,1,4,1.6666666666666667,0.3333333333333333,1.3333333333333333,2.6666666666666665,1.6666666666666667,0.3333333333333333,1.3333333333333333,2.6666666666666665,2.75,1.6666666666666667,0.3333333333333333,0.6666666666666666,0.6666666666666666,1090.233646557519,899.0250732981981,0.8181163575373176,0.9815155636185241,1.0105492519469703,0
11/09/2021RB LeipzigBayern Munich,RB Leipzig,Bayern Munich,11/09/2021,1.46,2.74,2.22,2.99,3.0,10,3,0,5,1,0,1.3333333333333333,3.0,0.6666666666666666,1.0,1.3333333333333333,3.0,0.6666666666666666,1.0,2.7,1.3333333333333333,3.0,0.3333333333333333,0.6666666666666666,1118.1501859337463,1308.3193685747099,0.3336440187919972,0.9925878423774432,1.5086733845257259,1
12/09/2021Ein FrankfurtStuttgart,Ein Frankfurt,Stuttgart,12/09/2021,1.49,2.64,3.44,2.05,3.0,14,13,1,2,1,3,1.0,2.3333333333333335,2.0,2.6666666666666665,1.0,2.3333333333333335,2.0,2.6666666666666665,2.6666666666666665,1.0,2.3333333333333335,0.3333333333333333,1.0,1099.4652321727726,985.2520852881421,0.7427700573651146,1.3374778383486066,1.2579495957528644,0
12/09/2021BochumHertha,Bochum,Hertha,12/09/2021,1.97,1.87,2.58,2.78,3.0,11,18,1,0,2,5,1.0,0.6666666666666666,1.0,3.3333333333333335,1.0,0.6666666666666666,1.0,3.3333333333333335,0.0,1.0,0.6666666666666666,0.3333333333333333,1.0,993.2121644921871,940.934361430257,0.6690491424648881,0.9654690385728321,0.9904299910081991,1
12/09/2021M'gladbachBielefeld,M'gladbach,Bielefeld,12/09/2021,1.66,2.26,6.86,1.46,3.0,16,10,1,1,2,1,0.6666666666666666,0.6666666666666666,2.3333333333333335,0.6666666666666666,0.6666666666666666,0.6666666666666666,2.3333333333333335,0.6666666666666666,3.0,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.0,1036.4679333224071,998.9397957851888,0.6499869204618282,1.2978606727306319,0.7519764145202656,1
17/09/2021HerthaGreuther Furth,Hertha,Greuther Furth,17/09/2021,1.83,2.01,4.51,1.81,4.0,16,18,3,0,1,2,1.25,0.5,2.75,2.75,1.25,0.5,2.75,2.75,0.0,1.3333333333333333,0.3333333333333333,1.0,0.5,967.6963271288525,955.9954493606456,0.6154566670160482,1.023769771109239,1.049811508751715,1
18/09/2021AugsburgM'gladbach,Augsburg,M'gladbach,18/09/2021,1.59,2.41,1.84,4.1,4.0,17,12,0,3,0,1,0.25,1.25,2.0,2.0,0.25,1.25,2.0,2.0,3.0,0.3333333333333333,1.3333333333333333,0.5,0.75,911.7497275996908,1050.468456503934,0.4023755231090448,0.9600217893496218,1.339353954482778,0
