GameIndex,HomeTeam,AwayTeam,Date,AvgO25,AvgU25,AvgA,AvgH,Played,HtPos,AtPos,HtSGLG,AtSGLG,HtCGLG,AtCGLG,HtASGPG,AtASGPG,HtACGPG,AtACGPG,HtASGP5G,AtASGP5G,HtACGP5G,AtACGP5G,AGTM,HtASGP3G,AtASGP3G,HtpercentGO,AtpercentGO,elo_ht,elo_at,win_e_ht,tilt_ht,tilt_at
28/08/2022SantanderOviedo,Santander,Oviedo,28/08/2022,2.52,1.51,2.61,2.89,2.0,22,13,0,1,2,0,0.0,0.5,2.0,0.5,0.0,0.5,2.0,0.5,1.5,0.0,0.5,0.0,0.0,876.8344561060812,1052.826192547666,0.3520278373333115,0.9374008316421891,1.1148552508281178
28/08/2022EibarPonferradina,Eibar,Ponferradina,28/08/2022,2.0,1.79,5.2,1.66,2.0,11,4,2,2,2,1,2.0,2.5,1.5,1.5,2.0,2.5,1.5,1.5,2.5,2.0,2.5,1.0,1.0,1084.4507570646365,1014.7289473798539,0.6908942646806558,1.0772165413226942,1.1485585618205643
28/08/2022IbizaAlaves,Ibiza,Alaves,28/08/2022,2.21,1.64,2.35,3.06,2.0,20,3,1,1,2,0,0.5,1.5,2.0,0.5,0.5,1.5,2.0,0.5,0.0,0.5,1.5,0.5,0.5,917.806254184347,1044.53665998252,0.41907628845268324,1.169841256204965,0.8336502069344452
29/08/2022GranadaVillarreal B,Granada,Villarreal B,29/08/2022,2.03,1.76,5.56,1.61,2.0,4,12,2,2,0,2,2.0,2.0,0.0,1.0,2.0,2.0,0.0,1.0,0.0,2.0,2.0,0.0,0.5,1138.4722601697595,978.7639162627764,0.789565361710353,0.838488073522567,1.1098520291497374
29/08/2022Las PalmasAndorra,Las Palmas,Andorra,29/08/2022,2.1,1.71,5.02,1.7,2.0,11,14,4,1,0,4,2.0,1.0,0.0,2.0,2.0,1.0,0.0,2.0,0.0,2.0,1.0,0.5,0.5,1143.6759278754055,1012.319718679122,0.7611690533754825,1.0585291364075475,0.8607652244968587
02/09/2022LeganesEibar,Leganes,Eibar,02/09/2022,2.61,1.48,3.07,2.52,3.0,21,5,0,1,1,0,0.3333333333333333,1.6666666666666667,1.3333333333333333,1.0,0.3333333333333333,1.6666666666666667,1.3333333333333333,1.0,3.5,0.3333333333333333,1.6666666666666667,0.3333333333333333,0.6666666666666666,938.9743075189956,1142.0575538046678,0.31732579538130923,0.9213010471229315,1.0422826504947016
03/09/2022AlavesLas Palmas,Alaves,Las Palmas,03/09/2022,2.13,1.7,3.36,2.21,3.0,3,2,1,2,1,0,1.3333333333333333,2.0,0.6666666666666666,0.0,1.3333333333333333,2.0,0.6666666666666666,0.0,0.0,1.3333333333333333,2.0,0.3333333333333333,0.3333333333333333,1037.6531476262448,1032.5134514757806,0.6064797616624114,0.9790195294783431,0.9912883224644237
03/09/2022Villarreal BMirandes,Villarreal B,Mirandes,03/09/2022,1.88,1.9,3.31,2.14,3.0,13,20,0,1,3,3,1.3333333333333333,0.6666666666666666,1.6666666666666667,1.6666666666666667,1.3333333333333333,0.6666666666666666,1.6666666666666667,1.6666666666666667,0.0,1.3333333333333333,0.6666666666666666,0.6666666666666666,0.3333333333333333,1026.890557251839,949.0251496953159,0.700814973932129,1.0195452523614548,1.156356073046472
03/09/2022PonferradinaSp Gijon,Ponferradina,Sp Gijon,03/09/2022,2.11,1.71,2.64,2.67,3.0,8,9,0,0,1,0,1.6666666666666667,1.6666666666666667,1.3333333333333333,0.6666666666666666,1.6666666666666667,1.6666666666666667,1.3333333333333333,0.6666666666666666,3.1666666666666665,1.6666666666666667,1.6666666666666667,0.6666666666666666,0.3333333333333333,1042.4594142230196,981.2856330121331,0.680288290499123,1.1094044832072365,0.8115583341837839
03/09/2022TenerifeSantander,Tenerife,Santander,03/09/2022,2.32,1.59,4.96,1.74,3.0,21,22,0,0,2,1,0.6666666666666666,0.0,1.6666666666666667,1.6666666666666667,0.6666666666666666,0.0,1.6666666666666667,1.6666666666666667,4.5,0.6666666666666666,0.0,0.3333333333333333,0.0,998.3571094544558,962.6008061855644,0.6476629596339253,0.8689539750063543,0.9810290880971113
