GameIndex,HomeTeam,AwayTeam,Date,AvgO25,AvgU25,AvgA,AvgH,Played,HtPos,AtPos,HtSGLG,AtSGLG,HtCGLG,AtCGLG,HtASGPG,AtASGPG,HtACGPG,AtACGPG,HtASGP5G,AtASGP5G,HtACGP5G,AtACGP5G,AGTM,HtASGP3G,AtASGP3G,HtpercentGO,AtpercentGO,elo_ht,elo_at,win_e_ht,tilt_ht,tilt_at
28/08/2019LilleSt Etienne,Lille,St Etienne,28/08/2019,1.97,1.83,3.25,2.24,2.0,14,8,0,1,1,1,1.0,1.5,1.0,1.0,1.0,1.5,1.0,1.0,3.3333333333333335,1.0,1.5,0.5,0.5,1094.7374504568638,1042.6607043500294,0.6687928231942024,1.1681895844515233,1.0371426810863198
28/08/2019NiceMarseille,Nice,Marseille,28/08/2019,2.09,1.73,2.44,3.0,2.0,4,17,2,0,1,0,2.0,0.0,1.0,1.0,2.0,0.0,1.0,1.0,3.1666666666666665,2.0,0.0,1.0,0.0,1065.7997968764437,1073.6174973339603,0.588544118221312,0.84784141280548,1.1045860164008006
30/08/2019MetzParis SG,Metz,Paris SG,30/08/2019,1.75,2.09,1.43,7.6,3.0,10,3,0,4,3,0,1.3333333333333333,2.6666666666666665,1.3333333333333333,0.6666666666666666,1.3333333333333333,2.6666666666666665,1.3333333333333333,0.6666666666666666,4.75,1.3333333333333333,2.6666666666666665,0.6666666666666666,1.0,885.1714283998984,1282.0147404320007,0.13222111059007363,1.152042881982236,1.3903713597919924
31/08/2019LyonBordeaux,Lyon,Bordeaux,31/08/2019,1.6,2.33,8.01,1.39,3.0,3,9,0,2,1,0,3.0,1.3333333333333333,0.3333333333333333,1.3333333333333333,3.0,1.3333333333333333,0.3333333333333333,1.3333333333333333,3.8333333333333335,3.0,1.3333333333333333,0.6666666666666666,0.3333333333333333,1182.8569369212207,956.5205241068646,0.8462971721864161,1.3792419351139817,0.7858050379321948
31/08/2019AngersDijon,Angers,Dijon,31/08/2019,2.1,1.74,5.04,1.71,3.0,6,20,3,0,0,2,2.0,0.3333333333333333,2.3333333333333335,1.6666666666666667,2.0,0.3333333333333333,2.3333333333333335,1.6666666666666667,3.3333333333333335,2.0,0.3333333333333333,1.0,0.3333333333333333,1036.5259459666163,824.884184137011,0.8349688680621413,1.011648779265049,0.884318316025593
31/08/2019NantesMontpellier,Nantes,Montpellier,31/08/2019,2.38,1.58,3.57,2.23,3.0,11,10,2,1,1,0,1.0,0.6666666666666666,1.0,0.6666666666666666,1.0,0.6666666666666666,1.0,0.6666666666666666,2.1666666666666665,1.0,0.6666666666666666,0.6666666666666666,0.0,1038.403845368596,1039.5626096921983,0.5977940456372421,0.9993146190392057,0.9931454686834783
31/08/2019NimesBrest,Nimes,Brest,31/08/2019,1.91,1.9,3.71,2.08,3.0,18,7,2,1,2,0,1.0,1.0,2.3333333333333335,0.6666666666666666,1.0,1.0,2.3333333333333335,0.6666666666666666,0.0,1.0,1.0,1.0,0.0,988.4153619275278,1027.2912115869262,0.544671819267685,1.176558972199969,0.9584564048706337
31/08/2019ToulouseAmiens,Toulouse,Amiens,31/08/2019,2.45,1.55,3.75,2.14,3.0,15,16,0,1,4,2,0.6666666666666666,1.0,1.6666666666666667,1.3333333333333333,0.6666666666666666,1.0,1.6666666666666667,1.3333333333333333,0.5,0.6666666666666666,1.0,0.3333333333333333,0.6666666666666666,933.0072702796692,959.0192868587659,0.5629677091965241,0.9249947839858933,0.7834457343311058
01/09/2019ReimsLille,Reims,Lille,01/09/2019,2.64,1.48,2.71,2.88,3.0,11,7,0,3,1,0,0.6666666666666666,1.6666666666666667,0.3333333333333333,0.6666666666666666,0.6666666666666666,1.6666666666666667,0.3333333333333333,0.6666666666666666,2.0,0.6666666666666666,1.6666666666666667,0.0,0.6666666666666666,1007.4318676951849,1127.1383136289633,0.42895076079517874,0.8886670645968473,1.0388123347379277
01/09/2019RennesNice,Rennes,Nice,01/09/2019,2.31,1.61,5.42,1.71,3.0,2,8,2,1,0,2,1.6666666666666667,1.6666666666666667,0.3333333333333333,1.3333333333333333,1.6666666666666667,1.6666666666666667,0.3333333333333333,1.3333333333333333,1.8333333333333333,1.6666666666666667,1.6666666666666667,0.3333333333333333,1.0,1096.680681531128,1066.5371715637614,0.640255298427199,1.0161149903296882,0.7701413007516358
