GameIndex,HomeTeam,AwayTeam,Date,AvgO25,AvgU25,AvgA,AvgH,Played,HtPos,AtPos,HtSGLG,AtSGLG,HtCGLG,AtCGLG,HtASGPG,AtASGPG,HtACGPG,AtACGPG,HtASGP5G,AtASGP5G,HtACGP5G,AtACGP5G,AGTM,HtASGP3G,AtASGP3G,HtpercentGO,AtpercentGO,elo_ht,elo_at,win_e_ht,tilt_ht,tilt_at,HtACGP3G,AtACGP3G,OvUn25
16/08/2021CartagenaAlmeria,Cartagena,Almeria,16/08/2021,2.59,1.48,2.52,3.11,0.0,14,13,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.5,0.0,0.0,0.5,0.5,982.1415030295166,1091.3995320446327,0.4437423756743358,1.0017469236454193,1.0568092262969362,0.0,0.0,1
20/08/2021ValladolidZaragoza,Valladolid,Zaragoza,20/08/2021,2.46,1.52,5.41,1.7,1.0,14,15,1,0,1,0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,3.0,1.0,0.0,0.0,0.0,1000.0,960.8776844194872,0.6520718002284253,1.0,0.8383611246248523,1.0,0.0,0
20/08/2021AlmeriaOviedo,Almeria,Oviedo,20/08/2021,2.17,1.67,5.12,1.72,1.0,1,13,3,2,1,2,3.0,2.0,1.0,2.0,3.0,2.0,1.0,2.0,2.3,3.0,2.0,1.0,1.0,1017.9789489198592,951.6067028423232,0.6867614060195258,1.1042525981267814,0.7763678336500262,1.0,2.0,1
21/08/2021LugoSociedad B,Lugo,Sociedad B,21/08/2021,2.47,1.52,3.01,2.51,1.0,11,6,2,1,2,0,2.0,1.0,2.0,0.0,2.0,1.0,2.0,0.0,0.0,2.0,1.0,1.0,0.0,940.2135602703763,1018.2627355558541,0.4884183775963064,1.059431953467738,0.9700250631866002,2.0,0.0,0
21/08/2021TenerifeSp Gijon,Tenerife,Sp Gijon,21/08/2021,2.95,1.38,3.28,2.43,1.0,8,7,2,1,1,0,2.0,1.0,1.0,0.0,2.0,1.0,1.0,0.0,2.0,2.0,1.0,1.0,0.0,980.522938530649,1024.411268113718,0.5375071233439944,0.7940651303106196,0.8856717621303943,1.0,0.0,0
21/08/2021AlcorconFuenlabrada,Alcorcon,Fuenlabrada,21/08/2021,2.8,1.41,3.13,2.52,1.0,16,18,0,1,1,2,0.0,1.0,1.0,2.0,0.0,1.0,1.0,2.0,3.0,0.0,1.0,0.0,1.0,947.4344379025157,1002.9154072354446,0.5208824102824853,0.8568357862224869,0.8525334572319475,1.0,2.0,0
22/08/2021IbizaMalaga,Ibiza,Malaga,22/08/2021,2.87,1.39,3.11,2.5,1.0,11,13,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,896.7030150629729,974.2184648930637,0.4891860848737949,1.0139190955363615,0.7596523947029076,0.0,0.0,1
22/08/2021EibarPonferradina,Eibar,Ponferradina,22/08/2021,2.4,1.55,5.05,1.72,1.0,21,9,0,1,2,0,0.0,1.0,2.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,1091.1192645389885,956.8167214784003,0.7642386374516984,0.9121576396751906,1.128750242969602,2.0,0.0,0
22/08/2021GironaLas Palmas,Girona,Las Palmas,22/08/2021,2.53,1.5,4.12,1.98,1.0,6,12,2,1,0,1,2.0,1.0,0.0,1.0,2.0,1.0,0.0,1.0,1.5,2.0,1.0,0.0,0.0,1108.741146525322,1027.030521303242,0.7054353362591373,0.9073624276299661,0.9834412285302525,0.0,1.0,0
22/08/2021HuescaCartagena,Huesca,Cartagena,22/08/2021,2.42,1.53,5.18,1.81,1.0,7,20,2,1,0,3,2.0,1.0,0.0,3.0,2.0,1.0,0.0,3.0,0.0,2.0,1.0,0.0,1.0,1104.2535075217097,964.3918080025431,0.7699556947934608,1.0004445933300001,1.0273591436756049,0.0,3.0,0
23/08/2021MirandesAmorebieta,Mirandes,Amorebieta,23/08/2021,2.56,1.48,3.73,2.13,1.0,14,19,0,0,0,2,0.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1011.2923514002853,964.9655314365623,0.661420529881907,0.8756402299703697,0.9233952681835699,0.0,2.0,0
23/08/2021LeganesBurgos,Leganes,Burgos,23/08/2021,2.37,1.57,5.01,1.76,1.0,18,17,0,0,1,1,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1094.836506837122,979.192481980076,0.7443406522733926,0.8103040548514565,0.8186023920037463,1.0,1.0,0
27/08/2021Las PalmasHuesca,Las Palmas,Huesca,27/08/2021,2.37,1.57,2.66,2.9,2.0,12,1,0,2,0,0,0.5,2.0,0.5,0.0,0.5,2.0,0.5,0.0,1.0,0.5,2.0,0.0,0.0,1035.2479347536075,1113.4552797299714,0.4881908776569801,0.9342691671037399,0.9893571414831545,0.5,0.0,1
27/08/2021MalagaAlcorcon,Malaga,Alcorcon,27/08/2021,3.11,1.35,3.74,2.26,2.0,14,19,2,0,2,2,1.0,0.0,1.0,1.5,1.0,0.0,1.0,1.5,1.8333333333333333,1.0,0.0,0.5,0.0,973.7859082880155,1017.7463603794158,0.5374039131608437,0.8005715338479222,0.7783266775529699,1.0,1.5,0
28/08/2021Sp GijonMirandes,Sp Gijon,Mirandes,28/08/2021,2.72,1.44,5.21,1.76,2.0,10,7,0,2,0,0,0.5,1.0,0.0,0.0,0.5,1.0,0.0,0.0,2.0,0.5,1.0,0.0,0.0,1025.9115530474778,942.9186836568747,0.7069667913713252,0.8413881740238746,0.9148973263432154,0.0,0.0,1
28/08/2021LeganesIbiza,Leganes,Ibiza,28/08/2021,2.49,1.52,4.68,1.84,2.0,16,13,0,2,0,2,0.0,1.0,0.5,1.0,0.0,1.0,0.5,1.0,0.0,0.0,1.0,0.0,0.5,1021.4816411552861,1000.0,0.6286922554397931,0.9688109886571457,1.0,0.5,1.0,1
28/08/2021OviedoTenerife,Oviedo,Tenerife,28/08/2021,2.94,1.39,3.1,2.47,2.0,17,11,1,0,2,0,1.5,1.0,2.0,0.5,1.5,1.0,2.0,0.5,2.5,1.5,1.0,1.0,0.5,939.0771590831042,979.0226535968892,0.5431443487339833,0.7918848359722861,0.7543618737950887,2.0,0.5,0
28/08/2021PonferradinaGirona,Ponferradina,Girona,28/08/2021,2.55,1.5,2.46,3.13,2.0,3,6,1,0,0,0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,2.5,1.0,1.0,0.0,0.0,1034.0194792034972,1082.5905213796739,0.5307997039850397,0.8026595770830482,0.960821573510794,0.0,0.0,1
29/08/2021AmorebietaAlmeria,Amorebieta,Almeria,29/08/2021,2.34,1.58,1.93,4.2,2.0,21,3,0,2,2,1,0.0,2.5,2.0,1.0,0.0,2.5,2.0,1.0,0.0,0.0,2.5,0.0,1.0,951.4223526318385,1109.1492270716062,0.37636719711169175,0.9229063661954724,1.0838292548040847,2.0,1.0,1
29/08/2021LugoValladolid,Lugo,Valladolid,29/08/2021,2.62,1.46,2.18,3.71,2.0,14,9,0,2,0,0,1.0,1.5,1.0,0.5,1.0,1.5,1.0,0.5,1.75,1.0,1.5,0.5,0.0,1009.2986027248302,1100.33083763528,0.46976909955556734,0.9374267258745091,1.1789472358800324,1.0,0.5,0
29/08/2021Sociedad BFuenlabrada,Sociedad B,Fuenlabrada,29/08/2021,2.81,1.41,3.3,2.5,2.0,12,13,0,2,0,0,0.5,1.5,0.0,1.0,0.5,1.5,0.0,1.0,0.0,0.5,1.5,0.0,0.5,972.8924715873326,985.7847991577919,0.5814523269282289,1.046923404015324,0.9958822479477525,0.0,1.0,0
29/08/2021BurgosEibar,Burgos,Eibar,29/08/2021,2.7,1.44,2.27,3.42,2.0,16,19,0,0,0,1,0.0,0.0,0.5,1.5,0.0,0.0,0.5,1.5,0.0,0.0,0.0,0.0,0.0,988.9661080710117,1060.5497190409205,0.49772101639944877,0.777672272403559,0.8842684692705156,0.5,1.5,0
30/08/2021ZaragozaCartagena,Zaragoza,Cartagena,30/08/2021,2.6,1.47,3.76,2.15,2.0,20,22,0,0,2,2,0.0,0.5,1.0,2.5,0.0,0.5,1.0,2.5,1.0,0.0,0.5,0.0,0.5,991.6169955873826,955.1900357942816,0.6485434308582233,0.9871529094258793,1.01597341066164,1.0,2.5,0
03/09/2021GironaSp Gijon,Girona,Sp Gijon,03/09/2021,2.98,1.38,3.84,2.23,3.0,12,3,1,2,2,1,1.0,1.0,0.6666666666666666,0.3333333333333333,1.0,1.0,0.6666666666666666,0.3333333333333333,1.25,1.0,1.0,0.3333333333333333,0.3333333333333333,1100.5237330749565,1037.0657311089965,0.6831413494111089,0.8619943062484677,0.5796019731370976,0.6666666666666666,0.3333333333333333,1
04/09/2021EibarLeganes,Eibar,Leganes,04/09/2021,2.57,1.48,3.47,2.26,3.0,14,20,1,1,0,2,0.3333333333333333,0.3333333333333333,1.0,1.0,0.3333333333333333,0.3333333333333333,1.0,1.0,0.0,0.3333333333333333,0.3333333333333333,0.0,0.3333333333333333,1080.4585596968984,1085.0628807461862,0.5930160678892411,0.8657728201313666,0.7697888521088837,1.0,1.0,0
04/09/2021CartagenaSociedad B,Cartagena,Sociedad B,04/09/2021,2.67,1.46,3.64,2.3,3.0,16,9,1,0,0,0,0.6666666666666666,0.3333333333333333,1.6666666666666667,0.0,0.6666666666666666,0.3333333333333333,1.6666666666666667,0.0,0.0,0.6666666666666666,0.3333333333333333,0.3333333333333333,0.0,981.1317730286105,969.6343785102034,0.6151794079108684,0.9854350258543346,0.9945772338145576,1.6666666666666667,0.0,0
04/09/2021TenerifePonferradina,Tenerife,Ponferradina,04/09/2021,2.74,1.43,4.42,2.0,3.0,10,2,0,2,0,1,0.6666666666666666,1.3333333333333333,0.3333333333333333,0.3333333333333333,0.6666666666666666,1.3333333333333333,0.3333333333333333,0.3333333333333333,1.75,0.6666666666666666,1.3333333333333333,0.3333333333333333,0.3333333333333333,1045.4087318684578,987.3862669764682,0.6763299789177942,0.8544684686622438,1.0942387654560142,0.3333333333333333,0.3333333333333333,0
04/09/2021AlmeriaMalaga,Almeria,Malaga,04/09/2021,2.31,1.6,5.18,1.75,3.0,5,8,1,1,2,0,2.0,1.0,1.3333333333333333,0.6666666666666666,2.0,1.0,1.3333333333333333,0.6666666666666666,1.8333333333333333,2.0,1.0,1.0,0.3333333333333333,1084.203914956074,992.2897517615818,0.7174915778452022,1.0946498043304551,0.7862391083691518,1.3333333333333333,0.6666666666666666,0
04/09/2021FuenlabradaLugo,Fuenlabrada,Lugo,04/09/2021,2.83,1.41,4.39,2.02,3.0,11,18,0,0,0,2,1.0,0.6666666666666666,0.6666666666666666,1.3333333333333333,1.0,0.6666666666666666,0.6666666666666666,1.3333333333333333,1.25,1.0,0.6666666666666666,0.3333333333333333,0.3333333333333333,989.042892234921,990.5078387426075,0.5973701973371802,0.9460881355503649,0.9244839648237136,0.6666666666666666,1.3333333333333333,0
