GameIndex,HomeTeam,AwayTeam,Date,AvgO25,AvgU25,AvgA,AvgH,Played,HtPos,AtPos,HtSGLG,AtSGLG,HtCGLG,AtCGLG,HtASGPG,AtASGPG,HtACGPG,AtACGPG,HtASGP5G,AtASGP5G,HtACGP5G,AtACGP5G,AGTM,HtASGP3G,AtASGP3G,HtpercentGO,AtpercentGO,elo_ht,elo_at,win_e_ht,tilt_ht,tilt_at,HtACGP3G,AtACGP3G,OvUn25
01/09/2018CarpiCittadella,Carpi,Cittadella,01/09/2018,2.17,1.65,2.7,2.71,1.0,18,1,2,3,4,0,2.0,3.0,4.0,0.0,2.0,3.0,4.0,0.0,2.5,2.0,3.0,1.0,1.0,955.9095451387599,1080.744278336903,0.42173524102408516,0.7898746327928391,1.0409917500204375,4.0,0.0,0
01/09/2018PadovaVenezia,Padova,Venezia,01/09/2018,2.33,1.56,3.61,2.16,1.0,11,3,1,1,1,0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1008.8531891482959,1080.6449231273589,0.49742151038893817,0.9909405589291574,0.9966043027763831,1.0,0.0,0
01/09/2018SpeziaBrescia,Spezia,Brescia,01/09/2018,2.38,1.54,3.32,2.31,1.0,17,8,0,1,1,1,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.75,0.0,1.0,0.0,0.0,950.0594577944082,966.2843995752161,0.5767764228048885,0.8492129045511555,0.9212413312073385,1.0,1.0,1
02/09/2018CrotoneFoggia,Crotone,Foggia,02/09/2018,1.97,1.8,3.24,2.24,1.0,19,3,0,4,3,2,0.0,4.0,3.0,2.0,0.0,4.0,3.0,2.0,0.0,0.0,4.0,1.0,1.0,987.5662658003953,1052.6590889294805,0.5070615256399269,1.0081044641800632,1.30452828799059,3.0,2.0,1
02/09/2018LecceSalernitana,Lecce,Salernitana,02/09/2018,2.2,1.63,3.2,2.3,1.0,11,14,3,0,3,0,3.0,0.0,3.0,0.0,3.0,0.0,3.0,0.0,0.0,3.0,0.0,1.0,0.0,1005.4762344714284,974.4491677552453,0.6414259485077254,1.065170420127153,0.9244641533063228,3.0,0.0,1
02/09/2018PerugiaAscoli,Perugia,Ascoli,02/09/2018,2.17,1.65,4.83,1.77,1.0,12,8,1,1,1,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.25,1.0,1.0,0.0,0.0,1022.8529714299983,973.9115559458738,0.6647828300308855,1.105255634076052,0.9094456661413122,1.0,1.0,0
02/09/2018PescaraLivorno,Pescara,Livorno,02/09/2018,2.15,1.66,3.79,2.05,0.5,13,17,1,0,1,0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.5,954.9892064180771,1000.0,0.5359004738461097,0.9655242892472284,1.0,1.0,0.0,1
14/09/2018VeneziaBenevento,Venezia,Benevento,14/09/2018,2.21,1.64,2.86,2.66,1.5,7,13,0,3,1,3,0.5,3.0,0.5,3.0,0.5,3.0,0.5,3.0,0.0,0.5,3.0,0.0,1.0,1060.5417835429164,1022.1461688174188,0.6511221314758932,0.9669569329351796,1.1098374936388977,0.5,3.0,1
15/09/2018AscoliLecce,Ascoli,Lecce,15/09/2018,2.4,1.54,2.92,2.6,2.0,17,11,0,2,2,2,0.5,2.5,1.5,2.5,0.5,2.5,1.5,2.5,0.0,0.5,2.5,0.0,1.0,960.5028691471092,999.8191965311194,0.5440429099249603,0.9001641053845444,1.0984485157260817,1.5,2.5,0
15/09/2018BresciaPescara,Brescia,Pescara,15/09/2018,2.04,1.74,3.58,2.11,2.0,16,5,2,2,3,1,1.5,1.5,2.0,1.0,1.5,1.5,2.0,1.0,3.0,1.5,1.5,0.5,0.5,949.3554564874116,973.5531874642327,0.5655355548083918,0.9929353649889161,0.9772480747848671,2.0,1.0,0
15/09/2018CittadellaCosenza,Cittadella,Cosenza,15/09/2018,2.11,1.69,4.6,1.81,1.5,1,14,1,1,0,1,2.0,1.0,0.0,1.0,2.0,1.0,0.0,1.0,0.0,2.0,1.0,0.5,0.0,1097.6136879778664,1002.6652280369284,0.7210185679984258,1.0142626363891536,0.993706008874192,0.0,1.0,0
15/09/2018CremoneseSpezia,Cremonese,Spezia,15/09/2018,2.41,1.53,3.42,2.31,2.0,10,7,2,3,2,2,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.0,1.5,1.5,0.5,0.5,948.0679257220394,966.9884008822127,0.5729842621117736,0.9319465768024124,0.9153014490011216,1.5,1.5,0
16/09/2018FoggiaPalermo,Foggia,Palermo,16/09/2018,2.02,1.76,2.85,2.51,2.0,9,12,1,2,4,2,2.5,1.0,3.0,1.0,2.5,1.0,3.0,1.0,2.5,2.5,1.0,1.0,0.5,1032.9415499550776,1070.8656204173315,0.5460302702565452,1.3384979426029504,0.9656497021164081,3.0,1.0,1
16/09/2018SalernitanaPadova,Salernitana,Padova,16/09/2018,2.31,1.58,3.44,2.24,2.0,13,6,2,1,2,0,1.0,1.0,1.0,0.5,1.0,1.0,1.0,0.5,0.0,1.0,1.0,0.5,0.0,980.1062056955543,1028.9563287327383,0.5303995786073276,0.9533462982572106,0.9614616763281322,1.0,0.5,1
16/09/2018VeronaCarpi,Verona,Carpi,16/09/2018,2.1,1.71,4.78,1.77,1.5,16,19,1,0,1,1,1.0,1.0,1.0,2.5,1.0,1.0,1.0,2.5,2.0,1.0,1.0,0.0,0.5,1086.3640872798676,939.0401354977964,0.7774758987662697,0.9681749197844184,0.7695933492822119,1.0,2.5,1
17/09/2018LivornoCrotone,Livorno,Crotone,17/09/2018,2.12,1.69,2.2,3.35,1.5,18,11,1,4,2,1,1.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,0.0,1.0,2.0,1.0,1.0,981.4360189538444,1007.2838047747982,0.5632002939929109,1.0121424035295674,1.0343553019553975,2.0,2.0,0
21/09/2018BeneventoSalernitana,Benevento,Salernitana,21/09/2018,2.08,1.72,4.24,1.92,2.5,9,3,3,3,2,0,3.0,1.6666666666666667,2.5,0.6666666666666666,3.0,1.6666666666666667,2.5,0.6666666666666666,2.5,3.0,1.6666666666666667,1.0,0.6666666666666666,1048.1910540764545,998.8902225512612,0.6652437345954684,1.157762841166066,0.9680839667953212,2.5,0.6666666666666666,1
22/09/2018CarpiBrescia,Carpi,Brescia,22/09/2018,2.31,1.57,2.94,2.59,3.0,19,15,1,1,4,1,1.0,1.3333333333333333,3.0,1.6666666666666667,1.0,1.3333333333333333,3.0,1.6666666666666667,2.75,1.0,1.3333333333333333,0.6666666666666666,0.3333333333333333,930.1391714484472,946.734034295076,0.5762565310156161,0.8344008027262393,0.9842198618215792,3.0,1.6666666666666667,0
22/09/2018CosenzaLivorno,Cosenza,Livorno,22/09/2018,2.21,1.62,3.69,2.1,2.0,17,18,0,0,2,1,0.5,0.5,1.5,1.5,0.5,0.5,1.5,1.5,0.0,0.5,0.5,0.0,0.5,991.5059707568654,958.9080071941279,0.6435031122532483,0.983458225464929,0.9808709990033989,1.5,1.5,0
22/09/2018CrotoneVerona,Crotone,Verona,22/09/2018,2.05,1.73,3.95,1.94,2.5,3,8,1,4,0,1,1.6666666666666667,2.5,1.3333333333333333,1.0,1.6666666666666667,2.5,1.3333333333333333,1.0,0.0,1.6666666666666667,2.5,0.6666666666666666,0.5,1029.8118165345147,1095.2650513292167,0.5065429476031634,1.002397602170824,1.0497049266356013,1.3333333333333333,1.0,1
22/09/2018LecceVenezia,Lecce,Venezia,22/09/2018,2.33,1.56,3.45,2.24,3.0,16,12,0,2,1,3,1.6666666666666667,1.0,2.0,1.3333333333333333,1.6666666666666667,1.0,2.0,1.3333333333333333,0.0,1.6666666666666667,1.0,0.6666666666666666,0.3333333333333333,981.5809129281178,1034.4968982838807,0.5245660774782598,1.0657442609158976,1.0087123676905683,2.0,1.3333333333333333,1
22/09/2018PalermoPerugia,Palermo,Perugia,22/09/2018,2.07,1.71,4.64,1.83,2.5,5,9,2,2,1,0,1.3333333333333333,1.5,1.0,0.5,1.3333333333333333,1.5,1.0,0.5,1.0,1.3333333333333333,1.5,0.6666666666666666,0.0,1092.7068312275933,1036.2616582287628,0.6743392058285309,0.9621935840077003,1.0939756888287866,1.0,0.5,1
22/09/2018PescaraFoggia,Pescara,Foggia,22/09/2018,1.87,1.89,3.35,2.18,3.0,6,13,1,1,1,2,1.3333333333333333,2.0,1.0,2.6666666666666665,1.3333333333333333,2.0,1.0,2.6666666666666665,3.5,1.3333333333333333,2.0,0.3333333333333333,1.0,976.1746096565684,1011.1003391448157,0.5503051574607805,0.9686702670127,1.333707378314721,1.0,2.6666666666666665,0
22/09/2018SpeziaCittadella,Spezia,Cittadella,22/09/2018,2.29,1.58,3.33,2.3,3.0,14,1,0,2,2,0,1.0,2.0,1.6666666666666667,0.0,1.0,2.0,1.6666666666666667,0.0,1.5,1.0,2.0,0.3333333333333333,0.3333333333333333,949.9077713666836,1108.7729452579295,0.37483045956824174,0.9124572917576468,1.0038028588241574,1.6666666666666667,0.0,0
23/09/2018PadovaCremonese,Padova,Cremonese,23/09/2018,2.26,1.59,3.24,2.28,3.0,13,8,0,2,3,0,0.6666666666666666,1.6666666666666667,1.3333333333333333,1.0,0.6666666666666666,1.6666666666666667,1.3333333333333333,1.0,0.0,0.6666666666666666,1.6666666666666667,0.3333333333333333,0.3333333333333333,1010.1723118770313,965.1485552375684,0.6597386938857648,0.9763247995434039,0.9290506974067916,1.3333333333333333,1.0,0
25/09/2018BresciaPalermo,Brescia,Palermo,25/09/2018,2.21,1.63,2.64,2.79,4.0,14,2,1,4,1,1,1.25,2.0,1.5,1.0,1.25,2.0,1.5,1.0,1.0,1.3333333333333333,2.6666666666666665,0.25,0.75,949.7842955357006,1105.7332629944522,0.37877239890864406,0.9829474611543184,1.0054936143841893,1.6666666666666667,1.3333333333333333,1
25/09/2018CittadellaBenevento,Cittadella,Benevento,25/09/2018,1.99,1.78,2.72,2.64,3.5,1,4,0,4,1,0,1.5,3.3333333333333335,0.25,1.6666666666666667,1.5,3.3333333333333335,0.25,1.6666666666666667,1.0,1.0,3.3333333333333335,0.25,1.0,1083.7661636406592,1061.5813046926357,0.6296367313507827,0.9755315499814468,1.182512159022347,0.3333333333333333,1.6666666666666667,0
25/09/2018LivornoLecce,Livorno,Lecce,25/09/2018,2.22,1.63,3.0,2.46,3.5,18,9,1,2,1,1,0.6666666666666666,1.75,1.3333333333333333,1.75,0.6666666666666666,1.75,1.3333333333333333,1.75,0.0,0.6666666666666666,1.3333333333333333,0.3333333333333333,0.75,964.6481316842578,1000.5982698289873,0.548845409021182,0.9725002493453715,1.0719388207935072,1.3333333333333333,1.3333333333333333,1
25/09/2018PerugiaCarpi,Perugia,Carpi,25/09/2018,2.38,1.54,4.44,1.91,3.5,13,19,1,1,4,1,1.3333333333333333,1.0,1.6666666666666667,2.5,1.3333333333333333,1.0,1.6666666666666667,2.5,2.5,1.3333333333333333,0.6666666666666666,0.3333333333333333,0.5,1023.2352264619041,927.0889102078226,0.7224034701376862,1.1432060945857303,0.8333220883257935,1.6666666666666667,2.0,0
25/09/2018PescaraCrotone,Pescara,Crotone,25/09/2018,2.08,1.71,2.83,2.58,4.0,3,7,1,1,0,2,1.25,1.5,0.75,1.5,1.25,1.5,0.75,1.5,0.0,1.3333333333333333,2.0,0.25,0.75,994.1624033581371,1009.5500986303882,0.5779524703582278,0.9352325468361808,1.0094366421335692,0.6666666666666666,1.0,1
25/09/2018SalernitanaAscoli,Salernitana,Ascoli,25/09/2018,2.33,1.57,3.94,2.06,3.5,10,12,0,1,4,0,1.25,0.6666666666666666,1.5,1.0,1.25,0.6666666666666666,1.5,1.0,1.5,1.6666666666666667,0.6666666666666666,0.75,0.0,985.49997193508,978.7411527501108,0.6087019711506788,0.9887785485817391,0.8733633988862358,2.0,1.0,0
25/09/2018VeronaSpezia,Verona,Spezia,25/09/2018,2.17,1.66,4.18,1.93,3.5,5,8,2,1,1,0,2.3333333333333335,1.0,1.0,1.25,2.3333333333333335,1.0,1.0,1.25,3.0,2.3333333333333335,1.3333333333333333,0.6666666666666666,0.25,1115.5267692333432,974.914552983954,0.7707200344662954,1.0570761682583636,0.8867586581322343,1.0,1.3333333333333333,1
26/09/2018CremoneseCosenza,Cremonese,Cosenza,26/09/2018,2.32,1.57,4.43,1.88,3.5,7,18,1,1,1,1,1.5,0.6666666666666666,1.0,1.3333333333333333,1.5,0.6666666666666666,1.0,1.3333333333333333,0.0,1.6666666666666667,0.6666666666666666,0.25,0.0,971.538102992999,985.7658462667355,0.579580347387973,0.9235681348435231,0.9750653964253722,1.0,1.3333333333333333,0
26/09/2018FoggiaPadova,Foggia,Padova,26/09/2018,2.1,1.7,3.94,1.96,4.0,17,13,0,1,1,1,1.5,0.75,2.25,1.25,1.5,0.75,2.25,1.25,0.0,0.6666666666666666,0.6666666666666666,0.75,0.25,993.112545443247,1003.7827641216007,0.5845620513874449,1.287668870029567,0.9705632605762538,2.3333333333333335,1.3333333333333333,1
28/09/2018CrotoneBrescia,Crotone,Brescia,28/09/2018,2.04,1.75,4.11,1.89,5.0,9,8,1,2,2,1,1.4,1.4,1.6,1.4,1.4,1.4,1.6,1.4,0.0,1.0,1.3333333333333333,0.8,0.4,992.6681974447173,974.6333995793549,0.6240487555097964,1.0231199767851213,0.9934722721280712,1.3333333333333333,1.0,1
29/09/2018LecceCittadella,Lecce,Cittadella,29/09/2018,2.1,1.7,3.02,2.41,5.0,6,4,3,0,0,1,2.0,1.2,1.4,0.4,2.0,1.2,1.4,0.4,0.0,1.6666666666666667,0.6666666666666666,0.8,0.2,1022.5520861898347,1058.580694386628,0.5487335567955712,1.0800385220327293,0.943668117812343,0.6666666666666666,0.6666666666666666,0
29/09/2018SalernitanaVerona,Salernitana,Verona,29/09/2018,2.0,1.77,2.71,2.64,4.5,10,3,1,2,1,1,1.2,2.25,1.4,1.0,1.2,2.25,1.4,1.0,2.0,1.3333333333333333,2.6666666666666665,0.6,0.75,981.1518930890528,1124.6979678546913,0.3957117592113987,0.9851395711517136,1.0718845128447485,1.6666666666666667,1.0,0
29/09/2018SpeziaCarpi,Spezia,Carpi,29/09/2018,2.44,1.52,3.95,2.05,5.0,12,16,1,1,2,0,1.0,1.0,1.4,2.0,1.0,1.0,1.4,2.0,1.5,0.6666666666666666,1.0,0.4,0.4,965.7433543626058,955.98504901333,0.6128067503250023,0.8991810626560424,0.8091506422171535,1.3333333333333333,1.6666666666666667,1
29/09/2018VeneziaLivorno,Venezia,Livorno,29/09/2018,2.15,1.67,4.33,1.89,4.0,17,19,1,0,2,3,1.0,0.5,1.5,1.75,1.0,0.5,1.5,1.75,0.0,1.0,0.3333333333333333,0.5,0.5,1015.4795413830111,942.6943153234105,0.694647533273962,1.0145754338970656,0.9798485805392503,2.0,1.6666666666666667,0
30/09/2018AscoliCremonese,Ascoli,Cremonese,30/09/2018,2.22,1.62,3.04,2.45,4.5,13,5,1,2,1,0,0.75,1.6,1.0,0.8,0.75,1.6,1.0,0.8,1.5,0.6666666666666666,1.6666666666666667,0.0,0.2,983.089231596138,988.35488909748,0.592096941632922,0.8701491809996161,0.918412617588187,1.0,0.3333333333333333,0
30/09/2018BeneventoFoggia,Benevento,Foggia,30/09/2018,1.83,1.93,4.27,1.86,4.5,2,12,1,2,0,1,2.75,1.6,1.25,2.0,2.75,1.6,1.25,2.0,0.0,2.6666666666666665,1.0,0.75,0.8,1086.766773946667,1009.7300633877492,0.6998137986911217,1.1438881945089847,1.2851051990634472,0.6666666666666666,1.3333333333333333,1
30/09/2018CosenzaPerugia,Cosenza,Perugia,30/09/2018,2.2,1.63,3.19,2.33,4.0,18,15,0,0,2,1,0.5,1.0,1.5,1.5,0.5,1.0,1.5,1.5,0.0,0.3333333333333333,1.0,0.0,0.25,968.9490601622545,994.3390876563966,0.5638484276718377,0.9696224125385323,1.110046113717031,1.6666666666666667,1.6666666666666667,0
02/10/2018PadovaPescara,Padova,Pescara,02/10/2018,2.17,1.64,2.96,2.48,5.0,15,1,1,2,2,1,0.8,1.4,1.4,0.8,0.8,1.4,1.4,0.8,0.0,0.6666666666666666,1.3333333333333333,0.4,0.4,987.1652461770985,1011.044304543808,0.5659862285559729,0.9686309277305706,0.947910014030491,2.0,0.6666666666666666,1
05/10/2018VeronaLecce,Verona,Lecce,05/10/2018,2.16,1.67,4.23,1.93,5.5,5,6,0,1,1,1,1.8,1.8333333333333333,1.0,1.3333333333333333,1.8,1.6,1.0,1.0,0.0,1.3333333333333333,2.0,0.6,0.6666666666666666,1100.5264382231474,1020.6027439180118,0.7032933523781834,1.038591979049706,1.0684243795649513,1.0,0.6666666666666666,0
06/10/2018CarpiCosenza,Carpi,Cosenza,06/10/2018,2.62,1.46,4.06,2.08,5.5,17,18,1,1,2,1,1.0,0.6,2.0,1.4,0.8,0.6,1.6,1.4,0.0,1.0,0.6666666666666666,0.5,0.0,940.4973190263302,966.395123055381,0.5631294607807633,0.8354204940469332,0.9571758309327446,1.0,1.3333333333333333,0
06/10/2018CremoneseSalernitana,Cremonese,Salernitana,06/10/2018,2.29,1.59,3.97,2.02,6.0,5,8,0,1,0,0,1.3333333333333333,1.1666666666666667,0.6666666666666666,1.1666666666666667,1.4,1.4,0.6,1.4,2.0,1.0,0.6666666666666666,0.16666666666666666,0.5,992.038766762797,1005.3234227205969,0.580902603573656,0.8724919867087777,0.9545413191270083,0.3333333333333333,1.6666666666666667,0
06/10/2018FoggiaAscoli,Foggia,Ascoli,06/10/2018,1.87,1.89,5.21,1.64,5.5,7,13,3,0,1,0,1.8333333333333333,0.6,1.8333333333333333,0.8,1.4,0.6,1.8,0.8,2.5,1.6666666666666667,0.6666666666666666,0.8333333333333334,0.0,1037.722615335394,979.4053539308211,0.6767013508822434,1.29078684411902,0.8266417219496353,1.0,0.3333333333333333,1
06/10/2018PerugiaVenezia,Perugia,Venezia,06/10/2018,2.23,1.62,3.46,2.22,5.0,15,16,1,1,1,1,1.0,1.0,1.4,1.4,1.0,1.0,1.4,1.4,1.5,0.6666666666666666,1.3333333333333333,0.2,0.4,996.8930247632701,1007.6936400520526,0.5843797515295114,1.0957969798666751,1.0046692962238755,2.0,2.0,0
06/10/2018PescaraBenevento,Pescara,Benevento,06/10/2018,1.92,1.85,2.64,2.68,5.5,2,3,2,1,2,3,1.5,2.4,1.0,1.6,1.6,2.4,1.0,1.6,0.0,1.6666666666666667,2.0,0.5,0.8,1013.683753686047,1058.774221999022,0.5357864019362228,0.9831053099984823,1.148945497762599,1.0,1.0,1
07/10/2018BresciaPadova,Brescia,Padova,07/10/2018,2.27,1.59,4.18,1.92,6.0,12,15,2,2,2,2,1.5,1.0,1.5,1.5,1.6,1.0,1.6,1.6,0.0,1.6666666666666667,1.3333333333333333,0.5,0.5,979.5953497997467,984.5257970348596,0.5925628982464608,1.0219908567146678,1.004595578046134,1.3333333333333333,1.6666666666666667,1
07/10/2018LivornoSpezia,Livorno,Spezia,07/10/2018,2.49,1.5,2.65,2.88,5.5,19,9,1,2,1,1,0.6,1.1666666666666667,1.6,1.3333333333333333,0.6,1.4,1.6,1.4,0.0,0.6666666666666666,1.3333333333333333,0.4,0.5,950.480216654369,981.2310843496057,0.5562449829807521,0.9702815098085721,0.9283738384528868,1.6666666666666667,1.0,1
07/10/2018PalermoCrotone,Palermo,Crotone,07/10/2018,2.15,1.66,3.55,2.14,5.5,10,13,1,2,2,2,1.8,1.5,1.2,1.6666666666666667,1.8,1.8,1.2,1.4,0.0,2.3333333333333335,1.3333333333333333,0.8,0.8333333333333334,1080.8841589507979,987.7062472243255,0.7189638091993524,1.0162598360236261,1.0524896274726867,1.3333333333333333,2.0,0
19/10/2018SpeziaPescara,Spezia,Pescara,19/10/2018,2.22,1.62,3.52,2.21,7.0,4,1,3,2,1,1,1.4285714285714286,1.5714285714285714,1.2857142857142858,1.0,1.4,1.6,1.2,1.0,4.5,2.0,2.0,0.5714285714285714,0.5714285714285714,1003.4808836688358,1032.2522976085982,0.5590557671436701,0.9644054449140417,0.9861718427621322,1.3333333333333333,1.3333333333333333,1
20/10/2018AscoliCarpi,Ascoli,Carpi,20/10/2018,2.45,1.52,3.48,2.27,6.5,14,16,2,1,3,1,0.8333333333333334,1.0,1.1666666666666667,1.8571428571428572,0.8,1.0,1.2,1.6,3.25,1.0,1.0,0.16666666666666666,0.42857142857142855,966.4734079661108,937.9721405950996,0.6380750118860528,0.862781761056723,0.8354390744592716,1.3333333333333333,1.0,0
20/10/2018CittadellaBrescia,Cittadella,Brescia,20/10/2018,2.02,1.76,3.68,2.06,6.5,7,9,1,4,1,1,1.1666666666666667,1.8571428571428572,0.5,1.4285714285714286,0.8,2.0,0.6,1.2,3.5,0.3333333333333333,2.6666666666666665,0.16666666666666666,0.5714285714285714,1060.5300366584509,995.8928338698882,0.6846088503276563,0.9335204279485175,1.070433858346921,1.0,1.3333333333333333,1
20/10/2018CosenzaFoggia,Cosenza,Foggia,20/10/2018,2.06,1.74,2.78,2.63,6.5,18,3,1,3,1,2,0.6666666666666666,2.0,1.3333333333333333,1.8571428571428572,0.6,1.8,1.4,1.4,0.0,0.6666666666666666,2.6666666666666665,0.0,0.8571428571428571,968.9203014866115,1050.6545613001042,0.4831194606006441,0.9571971192800449,1.3472188941676844,1.3333333333333333,1.3333333333333333,0
20/10/2018CrotonePadova,Crotone,Padova,20/10/2018,2.01,1.77,4.94,1.73,7.0,13,15,0,1,1,4,1.2857142857142858,1.0,1.5714285714285714,1.8571428571428572,1.0,1.0,1.4,2.4,0.0,1.0,1.3333333333333333,0.7142857142857143,0.5714285714285714,976.4647995922995,968.228312964718,0.610726112217972,1.0195451524232766,1.0522140326607727,1.6666666666666667,2.6666666666666665,1
21/10/2018LeccePalermo,Lecce,Palermo,21/10/2018,2.28,1.59,2.95,2.56,6.5,2,7,2,1,0,0,1.8571428571428572,1.6666666666666667,1.1428571428571428,1.0,1.6,2.0,0.6,1.2,0.0,2.0,2.0,0.5714285714285714,0.6666666666666666,1048.734478013139,1092.1256065828238,0.5382185498786094,1.0535168414227518,0.9844494067921353,0.3333333333333333,1.0,1
21/10/2018SalernitanaPerugia,Salernitana,Perugia,21/10/2018,2.32,1.57,3.74,2.14,6.5,11,14,0,1,0,0,1.0,1.0,1.0,1.1666666666666667,1.0,1.0,1.0,1.2,3.0,0.6666666666666666,0.6666666666666666,0.42857142857142855,0.16666666666666666,1008.5595268635432,1013.5178347020897,0.5925241771459677,0.9068142531706579,1.0609141789688405,0.3333333333333333,0.6666666666666666,1
21/10/2018VeneziaVerona,Venezia,Verona,21/10/2018,2.23,1.62,2.84,2.62,6.0,18,10,0,0,1,2,0.8333333333333334,1.5,1.3333333333333333,1.1666666666666667,0.8,1.6,1.6,1.2,0.0,0.6666666666666666,0.6666666666666666,0.3333333333333333,0.5,991.068830113233,1072.39470412802,0.4837065281519751,0.9726873874650019,1.0241006871642004,1.3333333333333333,1.3333333333333333,0
22/10/2018BeneventoLivorno,Benevento,Livorno,22/10/2018,1.8,1.96,7.35,1.44,6.0,11,19,1,1,2,3,2.1666666666666665,0.6666666666666666,1.6666666666666667,1.8333333333333333,2.0,0.6,1.4,1.8,0.0,1.0,0.6666666666666666,0.8333333333333334,0.5,1040.205678076471,928.2304173351389,0.7403010412396176,1.152529324415455,1.007939616995456,1.6666666666666667,2.3333333333333335,0
26/10/2018PalermoVenezia,Palermo,Venezia,26/10/2018,2.15,1.67,5.33,1.69,7.0,2,17,2,1,1,1,1.7142857142857142,0.8571428571428571,1.0,1.2857142857142858,2.0,1.0,1.0,1.6,1.5,1.3333333333333333,0.6666666666666666,0.7142857142857143,0.2857142857142857,1113.6543485779682,991.720568987154,0.7511695496685866,0.992179039770565,0.9631116775588815,1.0,1.0,0
27/10/2018BeneventoCremonese,Benevento,Cremonese,27/10/2018,2.06,1.73,4.54,1.84,7.0,3,9,1,0,0,0,2.0,1.1428571428571428,1.4285714285714286,0.5714285714285714,1.6,1.0,1.0,0.2,0.0,1.0,0.6666666666666666,0.7142857142857143,0.14285714285714285,1050.5936364268864,988.8026626198507,0.6810605253446721,1.1147453166741075,0.8288673873733388,1.6666666666666667,0.0,1
27/10/2018BresciaCosenza,Brescia,Cosenza,27/10/2018,2.02,1.76,4.26,1.9,7.5,10,15,2,2,2,0,1.875,0.8571428571428571,1.5,1.1428571428571428,2.2,1.0,1.4,1.0,0.0,2.6666666666666665,1.3333333333333333,0.625,0.0,1003.2771878829946,989.5955230625857,0.6181516758424251,1.1026092724289431,0.939028058310951,1.6666666666666667,0.6666666666666666,0
