GameIndex,HomeTeam,AwayTeam,Date,AvgO25,AvgU25,AvgA,AvgH,Played,HtPos,AtPos,HtSGLG,AtSGLG,HtCGLG,AtCGLG,HtASGPG,AtASGPG,HtACGPG,AtACGPG,HtASGP5G,AtASGP5G,HtACGP5G,AtACGP5G,AGTM,HtASGP3G,AtASGP3G,HtpercentGO,AtpercentGO,elo_ht,elo_at,win_e_ht,tilt_ht,tilt_at,HtACGP3G,AtACGP3G,OvUn25
01/09/2019Ein FrankfurtFortuna Dusseldorf,Ein Frankfurt,Fortuna Dusseldorf,01/09/2019,1.55,2.43,4.77,1.69,2.0,11,12,1,1,2,3,1.0,2.0,1.0,2.0,1.0,2.0,1.0,2.0,5.5,1.0,2.0,0.5,1.0,1043.0842883856485,1028.9014332964505,0.61883243885303,1.0804323787774783,1.2201172687795714,1.0,2.0,1
13/09/2019Fortuna DusseldorfWolfsburg,Fortuna Dusseldorf,Wolfsburg,13/09/2019,1.65,2.24,2.28,3.03,3.0,12,3,1,1,2,1,1.6666666666666667,2.0,2.0,0.6666666666666666,1.6666666666666667,2.0,2.0,0.6666666666666666,5.0,1.6666666666666667,2.0,1.0,0.6666666666666666,1013.6547308505717,1078.1955179707302,0.5078557923661385,1.2146447280904078,1.156784246825365,2.0,0.6666666666666666,0
14/09/2019AugsburgEin Frankfurt,Augsburg,Ein Frankfurt,14/09/2019,1.61,2.32,2.05,3.48,3.0,16,7,2,2,3,1,1.3333333333333333,1.3333333333333333,3.0,1.0,1.3333333333333333,1.3333333333333333,3.0,1.0,3.3333333333333335,1.3333333333333333,1.3333333333333333,0.6666666666666666,0.6666666666666666,894.0702373548093,1058.3309908315273,0.3675809842168286,1.3656134639354816,1.0755863608527718,3.0,1.0,1
14/09/2019DortmundLeverkusen,Dortmund,Leverkusen,14/09/2019,1.43,2.81,4.04,1.82,3.0,5,4,1,0,3,0,3.0,2.0,1.6666666666666667,1.0,3.0,2.0,1.6666666666666667,1.0,4.5,3.0,2.0,1.0,0.6666666666666666,1173.4941419099694,1135.09287460927,0.6511295230304738,1.3366353907759394,1.2889091324809956,1.6666666666666667,1.0,1
14/09/2019FC KolnM'gladbach,FC Koln,M'gladbach,14/09/2019,1.65,2.24,2.66,2.57,3.0,13,9,2,1,1,3,1.3333333333333333,1.3333333333333333,2.0,1.3333333333333333,1.3333333333333333,1.3333333333333333,2.0,1.3333333333333333,3.0,1.3333333333333333,1.3333333333333333,1.0,0.6666666666666666,881.260688494533,1015.8134534786429,0.40815552809568706,1.2564178507112214,1.001088331937783,2.0,1.3333333333333333,0
14/09/2019MainzHertha,Mainz,Hertha,14/09/2019,1.78,2.05,2.98,2.38,3.0,18,17,1,0,6,3,0.6666666666666666,0.6666666666666666,4.0,2.6666666666666665,0.6666666666666666,0.6666666666666666,4.0,2.6666666666666665,1.6666666666666667,0.6666666666666666,0.6666666666666666,1.0,1.0,954.6086477728401,947.2330765158104,0.6095472707318822,1.2243966201242602,1.1335083583804826,4.0,2.6666666666666665,1
14/09/2019Union BerlinWerder Bremen,Union Berlin,Werder Bremen,14/09/2019,1.67,2.21,2.48,2.79,3.0,12,14,3,3,1,2,1.3333333333333333,2.0,2.0,2.6666666666666665,1.3333333333333333,2.0,2.0,2.6666666666666665,0.0,1.3333333333333333,2.0,0.6666666666666666,1.0,1012.1336832520991,1067.2210729193935,0.5214478019770528,1.0137689040278026,1.1406595873605165,2.0,2.6666666666666665,1
14/09/2019RB LeipzigBayern Munich,RB Leipzig,Bayern Munich,14/09/2019,1.47,2.68,1.87,3.78,3.0,1,3,3,6,1,1,3.0,3.6666666666666665,0.6666666666666666,1.0,3.0,3.6666666666666665,0.6666666666666666,1.0,3.0,3.0,3.6666666666666665,1.0,1.0,1197.0664019071273,1280.7704390445024,0.4802885264186603,1.1138442797366492,1.3985896905069597,0.6666666666666666,1.0,0
15/09/2019HoffenheimFreiburg,Hoffenheim,Freiburg,15/09/2019,1.55,2.45,4.6,1.69,3.0,10,7,0,1,0,2,1.0,2.3333333333333335,1.0,1.0,1.0,2.3333333333333335,1.0,1.0,3.6666666666666665,1.0,2.3333333333333335,0.3333333333333333,1.0,1062.3539697757299,952.6834025860492,0.7377422914221409,1.264624390008705,1.171305204384805,1.0,1.0,1
15/09/2019PaderbornSchalke 04,Paderborn,Schalke 04,15/09/2019,1.54,2.45,2.26,3.04,3.0,17,11,1,3,1,0,1.3333333333333333,1.0,2.3333333333333335,1.0,1.3333333333333333,1.0,2.3333333333333335,1.0,0.0,1.3333333333333333,1.0,0.6666666666666666,0.6666666666666666,974.1189950483072,975.0558530884374,0.5981011394520571,1.024765657415644,0.929891727501775,2.3333333333333335,1.0,1
20/09/2019Schalke 04Mainz,Schalke 04,Mainz,20/09/2019,1.67,2.22,5.11,1.66,4.0,6,16,5,2,1,1,2.0,1.0,1.0,3.25,2.0,1.0,1.0,3.25,1.8333333333333333,2.6666666666666665,1.3333333333333333,0.75,1.0,998.9798986665197,970.2267569435647,0.6384097791156333,1.0004970840566902,1.216109790940571,1.3333333333333333,3.3333333333333335,1
21/09/2019Bayern MunichFC Koln,Bayern Munich,FC Koln,21/09/2019,1.25,3.83,21.04,1.12,4.0,5,15,1,0,1,1,3.0,1.0,1.0,1.75,3.0,1.0,1.0,1.75,2.5,3.3333333333333335,1.0,0.75,0.75,1279.9819801012488,864.9344673707055,0.9422505793951537,1.3645718686149713,1.2135752152004788,0.6666666666666666,1.6666666666666667,1
21/09/2019FreiburgAugsburg,Freiburg,Augsburg,21/09/2019,1.67,2.21,3.92,1.9,4.0,4,14,3,2,0,1,2.5,1.5,0.75,2.5,2.5,1.5,0.75,2.5,4.0,2.3333333333333335,1.6666666666666667,1.0,0.75,982.1930942429348,919.3669979861361,0.6823534458642767,1.1601848617822388,1.3531163169935674,1.0,1.6666666666666667,0
