GameIndex,HomeTeam,AwayTeam,Date,AvgO25,AvgU25,AvgA,AvgH,Played,HtPos,AtPos,HtSGLG,AtSGLG,HtCGLG,AtCGLG,HtASGPG,AtASGPG,HtACGPG,AtACGPG,HtASGP5G,AtASGP5G,HtACGP5G,AtACGP5G,AGTM,HtASGP3G,AtASGP3G,HtpercentGO,AtpercentGO,elo_ht,elo_at,win_e_ht,tilt_ht,tilt_at,HtACGP3G,AtACGP3G,OvUn25
16/09/17ExcelsiorHeerenveen,Excelsior,Heerenveen,16/09/17,1.65,2.17,2.12,3.23,4.0,13,7,0,2,3,0,1.0,2.0,1.75,1.25,1.0,2.0,1.75,1.25,4.0,0.6666666666666666,1.6666666666666667,0.75,0.5,976.20648348964,975.7793609152707,0.5999870395333794,1.1128912112370526,1.1762439659844963,2.0,0.6666666666666666,1
16/09/17NAC BredaGroningen,NAC Breda,Groningen,16/09/17,1.65,2.18,2.34,2.9,4.0,15,10,1,1,2,1,1.25,1.75,3.0,2.0,1.25,1.75,3.0,2.0,0.0,1.3333333333333333,1.3333333333333333,1.0,0.75,952.48600907041,1025.1972606104578,0.49609827458774475,1.0986389801942895,1.270526280765475,2.6666666666666665,1.6666666666666667,1
16/09/17RodaWillem II,Roda,Willem II,16/09/17,1.93,1.85,3.11,2.24,4.0,17,18,0,1,2,2,0.75,0.5,2.75,2.75,0.75,0.5,2.75,2.75,0.5,0.3333333333333333,0.3333333333333333,0.5,0.75,898.3734035357184,867.5901322056689,0.6411031045239199,0.993836083259384,0.9212090309130518,2.3333333333333335,3.0,1
16/09/17ZwolleHeracles,Zwolle,Heracles,16/09/17,1.53,1.56,4.11,1.77,4.0,9,11,0,2,3,4,1.75,1.75,1.5,2.0,1.75,1.75,1.5,2.0,3.0,1.0,1.6666666666666667,0.5,0.75,956.6765092355777,992.6450492386427,0.5488191792172642,1.1999933715528552,1.2508787291904067,1.3333333333333333,2.3333333333333335,1
17/09/17Den HaagAjax,Den Haag,Ajax,17/09/17,1.51,2.47,1.26,10.14,4.0,15,6,2,3,1,0,0.75,2.25,2.0,0.75,0.75,2.25,2.0,0.75,2.5,1.0,2.6666666666666665,0.75,0.75,941.7482633721734,1214.1388587483364,0.23775017483761968,1.1040207915742788,1.1321858766751907,1.6666666666666667,0.3333333333333333,0
17/09/17PSV EindhovenFeyenoord,PSV Eindhoven,Feyenoord,17/09/17,1.71,2.08,3.41,2.05,4.0,8,1,0,4,2,2,2.25,3.0,1.25,0.75,2.25,3.0,1.25,0.75,2.0,2.0,3.3333333333333335,0.5,0.75,1192.7078122658043,1228.2484502515592,0.5494290354971682,1.1145089216412818,1.2509625713696246,1.0,0.6666666666666666,0
17/09/17TwenteUtrecht,Twente,Utrecht,17/09/17,1.71,2.1,1.94,3.65,4.0,17,7,0,2,1,0,0.5,2.0,1.75,0.5,0.5,2.0,1.75,0.5,2.5,0.3333333333333333,1.6666666666666667,0.5,0.5,896.1575192096506,1135.7672075254407,0.27361625582822513,1.0401233660940445,0.9855934302343596,1.6666666666666667,0.6666666666666666,1
17/09/17VitesseVVV Venlo,Vitesse,VVV Venlo,17/09/17,1.61,2.25,4.67,1.67,4.0,5,9,3,1,0,1,2.75,1.5,1.0,1.0,2.75,1.5,1.0,1.0,0.0,2.3333333333333335,1.0,1.0,0.5,1047.396569000698,1021.469089224636,0.6346465439232214,1.0700901149886621,0.9732061458350874,1.0,1.3333333333333333,0
23/09/17Den HaagSparta Rotterdam,Den Haag,Sparta Rotterdam,23/09/17,1.81,1.96,3.2,2.15,5.0,14,12,1,0,1,2,0.8,0.8,1.8,1.6,0.8,0.8,1.8,1.6,1.0,1.3333333333333333,1.0,0.6,0.4,952.2382563786686,901.2703424070575,0.6673774220986629,1.0841496398029142,1.0683209481490843,1.3333333333333333,1.3333333333333333,0
23/09/17FeyenoordNAC Breda,Feyenoord,NAC Breda,23/09/17,1.37,2.93,15.31,1.16,5.0,1,15,0,2,1,1,2.4,1.4,0.8,2.6,2.4,1.4,0.8,2.6,0.0,3.0,1.6666666666666667,0.6,1.0,1210.225611671446,972.6420780869001,0.8545314193237425,1.2063595660851696,1.090931556098653,1.0,1.6666666666666667,0
