GameIndex,HomeTeam,AwayTeam,Date,AvgO25,AvgU25,AvgA,AvgH,Played,HtPos,AtPos,HtSGLG,AtSGLG,HtCGLG,AtCGLG,HtASGPG,AtASGPG,HtACGPG,AtACGPG,HtASGP5G,AtASGP5G,HtACGP5G,AtACGP5G,AGTM,HtASGP3G,AtASGP3G,HtpercentGO,AtpercentGO,elo_ht,elo_at,win_e_ht,tilt_ht,tilt_at
03/08/2019KortrijkCharleroi,Kortrijk,Charleroi,03/08/2019,1.79,2.01,2.95,2.3,1.0,11,8,1,1,2,1,1.0,1.0,2.0,1.0,1.0,1.0,2.0,1.0,2.1666666666666665,1.0,1.0,1.0,0.0,1025.0874144597508,1021.9079071893376,0.6037835467560283,1.065908023325858,1.0152408974367475
03/08/2019OostendeCercle Brugge,Oostende,Cercle Brugge,03/08/2019,1.68,2.15,3.01,2.21,1.0,7,12,2,0,1,2,2.0,0.0,1.0,2.0,2.0,0.0,1.0,2.0,3.0,2.0,0.0,1.0,0.0,920.5960357932221,864.8485582512607,0.6734565953246185,0.9914690325802589,1.1419533207338688
03/08/2019MechelenGenk,Mechelen,Genk,03/08/2019,1.76,2.05,1.83,4.06,1.0,3,5,2,2,0,1,2.0,2.0,0.0,1.0,2.0,2.0,0.0,1.0,2.5,2.0,2.0,0.0,1.0,962.5915928753197,1162.0080468841486,0.3219158990759803,0.9956591793125114,1.0814046502555756
04/08/2019GentEupen,Gent,Eupen,04/08/2019,1.55,2.39,7.32,1.38,1.0,9,13,1,1,1,4,1.0,1.0,1.0,4.0,1.0,1.0,1.0,4.0,3.0,1.0,1.0,0.0,1.0,1110.9066413134694,891.2379059705839,0.8412378516004666,1.0974573760037014,1.1911523769235415
04/08/2019MouscronAnderlecht,Mouscron,Anderlecht,04/08/2019,1.75,2.05,2.1,3.35,1.0,6,11,1,1,0,2,1.0,1.0,0.0,2.0,1.0,1.0,0.0,2.0,4.5,1.0,1.0,0.0,1.0,1070.240551919364,1056.8517936429755,0.6177536079621941,0.906392858432765,1.0492976495633608
04/08/2019AntwerpWaasland-Beveren,Antwerp,Waasland-Beveren,04/08/2019,1.61,2.26,8.17,1.34,1.0,5,12,4,1,1,3,4.0,1.0,1.0,3.0,4.0,1.0,1.0,3.0,2.25,4.0,1.0,1.0,1.0,1030.223294903948,904.0359938323477,0.7557179800870678,0.9578149768969326,1.197662047281577
09/08/2019AnderlechtMechelen,Anderlecht,Mechelen,09/08/2019,1.58,2.31,4.07,1.79,2.0,10,4,0,3,0,1,0.5,2.5,1.0,0.5,0.5,2.5,1.0,0.5,4.5,0.5,2.5,0.5,0.5,1061.5619379614632,989.7149569122805,0.6935007175406166,0.9968327670851928,1.0198540786639303
10/08/2019OostendeClub Brugge,Oostende,Club Brugge,10/08/2019,1.49,2.54,1.45,6.11,2.0,5,2,3,6,1,0,2.5,4.5,1.0,0.5,2.5,4.5,1.0,0.5,3.3333333333333335,2.5,4.5,1.0,1.0,933.6577719802374,1151.0409154301328,0.2997674319689616,1.0119509838713832,1.256065766075083
10/08/2019Cercle BruggeKortrijk,Cercle Brugge,Kortrijk,10/08/2019,1.61,2.27,2.59,2.52,2.0,12,11,1,1,3,1,0.5,1.0,2.5,1.5,0.5,1.0,2.5,1.5,2.5,0.5,1.0,0.5,0.5,851.7868220642454,1020.9360725895096,0.3610640229142462,1.1655440043794676,1.0520121381768877
10/08/2019EupenWaasland-Beveren,Eupen,Waasland-Beveren,10/08/2019,1.58,2.31,3.85,1.87,2.0,16,13,1,1,6,4,1.0,1.0,5.0,3.5,1.0,1.0,5.0,3.5,2.6666666666666665,1.0,1.0,1.0,1.0,884.8874200346027,894.2647130358304,0.5863683551756373,1.259162354834332,1.2421832426284962
10/08/2019GenkWaregem,Genk,Waregem,10/08/2019,1.34,3.12,10.57,1.23,2.0,8,14,1,0,3,4,1.5,0.0,2.0,3.0,1.5,0.0,2.0,3.0,2.8333333333333335,1.5,0.0,1.0,0.5,1134.8846828471878,948.4544281709266,0.8139875106991332,1.1076831973876937,1.3176244954621357
11/08/2019St TruidenStandard,St Truiden,Standard,11/08/2019,1.63,2.23,1.74,4.25,2.0,16,4,0,4,6,0,0.0,3.0,3.5,0.0,0.0,3.0,3.5,0.0,2.6666666666666665,0.0,3.0,0.5,0.5,1010.1193836227424,1131.8822764190047,0.42605352392866486,1.0213242831024663,1.0856708818254395
11/08/2019CharleroiAntwerp,Charleroi,Antwerp,11/08/2019,1.94,1.85,2.66,2.56,2.0,11,3,1,4,1,1,1.0,4.0,1.0,1.0,1.0,4.0,1.0,1.0,2.5,1.0,4.0,0.0,1.0,1026.0592490595786,1039.9945757004652,0.5799904534170393,1.002005542602566,0.9934202361513469
11/08/2019MouscronGent,Mouscron,Gent,11/08/2019,1.63,2.22,2.0,3.41,2.0,8,6,0,6,0,1,0.5,3.5,0.0,1.0,0.5,3.5,0.0,1.0,3.6666666666666665,0.5,3.5,0.0,0.5,1065.5304076008763,1117.2571272494508,0.5262731431646027,0.8610732155111267,1.1601177487200938
16/08/2019Club BruggeEupen,Club Brugge,Eupen,16/08/2019,1.3,3.37,12.24,1.19,3.0,1,15,2,1,0,1,3.6666666666666665,1.0,0.3333333333333333,3.6666666666666665,3.6666666666666665,1.0,0.3333333333333333,3.6666666666666665,4.833333333333333,3.6666666666666665,1.0,0.6666666666666666,0.6666666666666666,1163.0316127088913,881.4326858275772,0.8832904919689679,1.2327900839869712,1.2284056053185777
17/08/2019KortrijkAnderlecht,Kortrijk,Anderlecht,17/08/2019,1.69,2.13,2.32,2.87,3.0,9,13,3,0,1,0,1.6666666666666667,0.3333333333333333,1.3333333333333333,0.6666666666666666,1.6666666666666667,0.3333333333333333,1.3333333333333333,0.6666666666666666,4.166666666666667,1.6666666666666667,0.3333333333333333,0.6666666666666666,0.3333333333333333,1035.3786335060795,1053.8219092598385,0.573656239768147,1.068049008445571,0.946991128730933
17/08/2019MechelenCercle Brugge,Mechelen,Cercle Brugge,17/08/2019,1.64,2.22,7.08,1.41,3.0,2,16,0,1,0,3,1.6666666666666667,0.6666666666666666,0.3333333333333333,2.6666666666666665,1.6666666666666667,0.6666666666666666,0.3333333333333333,2.6666666666666665,0.0,1.6666666666666667,0.6666666666666666,0.3333333333333333,0.6666666666666666,997.4549856139051,837.3442611476755,0.7899499593526252,0.9688613747307337,1.1833115541180736
17/08/2019Waasland-BeverenGenk,Waasland-Beveren,Genk,17/08/2019,1.5,2.52,1.4,6.55,3.0,15,10,1,0,1,2,1.0,1.0,2.6666666666666665,2.0,1.0,1.0,2.6666666666666665,2.0,3.1666666666666665,1.0,1.0,0.6666666666666666,0.6666666666666666,897.7194472428558,1102.3251824192225,0.31543026311294414,1.2118412309732804,1.0826567002194496
