GameIndex,HomeTeam,AwayTeam,Date,AvgO25,AvgU25,AvgA,AvgH,Played,HtPos,AtPos,HtSGLG,AtSGLG,HtCGLG,AtCGLG,HtASGPG,AtASGPG,HtACGPG,AtACGPG,HtASGP5G,AtASGP5G,HtACGP5G,AtACGP5G,AGTM,HtASGP3G,AtASGP3G,HtpercentGO,AtpercentGO,elo_ht,elo_at,win_e_ht,tilt_ht,tilt_at,HtACGP3G,AtACGP3G,OvUn25
20/08/2018GimnasticTenerife,Gimnastic,Tenerife,20/08/2018,2.29,1.58,2.8,2.57,0.0,16,17,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.5,0.5,1000.1679933941756,1039.727725716009,0.5436953185909658,0.8759027954388778,1.0803750476701572,0.0,0.0,0
24/08/2018Extremadura UDLa Coruna,Extremadura UD,La Coruna,24/08/2018,2.24,1.63,2.12,3.55,1.0,10,13,1,1,1,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1005.9207896745105,1002.6375998021565,0.6039263205339865,0.9905336405459969,0.9982687175492605,1.0,1.0,0
24/08/2018MalagaAlcorcon,Malaga,Alcorcon,24/08/2018,2.47,1.51,4.92,1.76,1.0,3,7,2,1,1,1,2.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,0.0,2.0,1.0,1.0,0.0,992.8469982685014,1008.5709328364194,0.5774802735494928,0.92873965265248,0.7503577939256221,1.0,1.0,0
25/08/2018CordobaOviedo,Cordoba,Oviedo,25/08/2018,2.24,1.63,2.9,2.55,1.0,8,13,3,1,3,1,3.0,1.0,3.0,1.0,3.0,1.0,3.0,1.0,3.25,3.0,1.0,1.0,0.0,1046.7970856050483,1030.1071828673028,0.6222306910531936,1.2707697390494792,0.9774928944977992,3.0,1.0,1
25/08/2018Las PalmasAlbacete,Las Palmas,Albacete,25/08/2018,2.23,1.63,5.36,1.72,1.0,3,7,2,1,0,1,2.0,1.0,0.0,1.0,2.0,1.0,0.0,1.0,0.0,2.0,1.0,0.0,0.0,1061.772450206054,973.4506464558003,0.7132811539795214,0.8934012017347569,0.8272593665083222,0.0,1.0,0
25/08/2018NumanciaCadiz,Numancia,Cadiz,25/08/2018,2.56,1.49,3.71,2.2,1.0,12,4,3,1,3,0,3.0,1.0,3.0,0.0,3.0,1.0,3.0,0.0,1.25,3.0,1.0,1.0,0.0,1024.8463670822894,1044.850568418225,0.5714571947011036,0.9334892938051813,0.7499885284266258,3.0,0.0,0
25/08/2018Reus DeportiuZaragoza,Reus Deportiu,Zaragoza,25/08/2018,2.42,1.54,2.21,3.52,1.0,22,6,0,2,2,1,0.0,2.0,2.0,1.0,0.0,2.0,2.0,1.0,1.75,0.0,2.0,0.0,1.0,964.6426864128522,1149.5549163342173,0.3404054391938361,0.739787710849818,1.073494581234705,2.0,1.0,0
26/08/2018AlmeriaTenerife,Almeria,Tenerife,26/08/2018,2.3,1.58,2.57,2.91,1.0,19,14,0,1,1,1,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.25,0.0,1.0,0.0,0.0,955.7534487893636,1041.4755384596476,0.4773895254332307,0.7826130599597341,1.0720234631599495,1.0,1.0,0
26/08/2018GranadaLugo,Granada,Lugo,26/08/2018,2.3,1.57,4.59,1.79,1.0,12,20,0,1,0,2,0.0,1.0,0.0,2.0,0.0,1.0,0.0,2.0,2.5,0.0,1.0,0.0,1.0,994.9524073412825,922.8134422349351,0.6938578669087208,0.9831630311546465,0.880292548671821,0.0,2.0,0
26/08/2018OsasunaElche,Osasuna,Elche,26/08/2018,2.4,1.53,4.69,1.82,1.0,21,10,0,0,1,0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1034.101444454166,860.2135418547116,0.8028070364793406,0.739407237765445,1.0287975559005513,1.0,0.0,0
26/08/2018Sp GijonGimnastic,Sp Gijon,Gimnastic,26/08/2018,2.16,1.66,6.05,1.6,1.0,13,11,1,1,1,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,1.0,1.0,0.0,0.0,1071.517744808152,998.420180650537,0.6950287698051303,1.0081913210472995,0.8691318354517785,1.0,1.0,0
27/08/2018Rayo MajadahondaMallorca,Rayo Majadahonda,Mallorca,27/08/2018,2.32,1.57,2.52,2.92,1.0,22,8,1,1,2,0,1.0,1.0,2.0,0.0,1.0,1.0,2.0,0.0,0.0,1.0,1.0,1.0,0.0,990.8191058719038,991.2491129320637,0.5988022763062127,1.0062410505743,0.9296788730835167,2.0,0.0,0
31/08/2018AlcorconMallorca,Alcorcon,Mallorca,31/08/2018,2.79,1.4,3.46,2.32,2.0,14,2,0,1,1,0,0.5,1.0,1.0,0.0,0.5,1.0,1.0,0.0,1.0,0.5,1.0,0.0,0.0,991.670143778399,1015.2012039843122,0.566478250498355,0.734374464472225,0.9030708826003879,1.0,0.0,0
01/09/2018CadizOviedo,Cadiz,Oviedo,01/09/2018,2.78,1.42,3.46,2.35,2.0,6,4,1,4,1,2,1.0,2.5,0.5,1.5,1.0,2.5,0.5,1.5,2.25,1.0,2.5,0.0,0.5,1047.7088562062693,1054.9964105094305,0.5892829336175094,0.7553390846086815,1.0230492047386441,0.5,1.5,0
01/09/2018ElcheReus Deportiu,Elche,Reus Deportiu,01/09/2018,2.74,1.43,4.02,2.04,2.0,11,21,1,0,1,0,0.5,0.0,0.5,1.0,0.5,0.0,0.5,1.0,1.5,0.5,0.0,0.0,0.0,872.3258233138852,971.0264688450987,0.458790146040306,1.031455065792563,0.702798325307327,0.5,1.0,0
01/09/2018LugoNumancia,Lugo,Numancia,01/09/2018,2.34,1.57,3.09,2.5,2.0,17,13,1,1,1,1,1.0,2.0,1.5,2.0,1.0,2.0,1.5,2.0,2.0,1.0,2.0,0.5,0.5,930.5677569112839,1021.9880792942453,0.4692126762766853,0.8769629335225336,0.9401489782170619,1.5,2.0,1
01/09/2018TenerifeLa Coruna,Tenerife,La Coruna,01/09/2018,2.37,1.56,3.24,2.37,2.0,14,7,1,1,1,0,1.0,1.0,1.0,0.5,1.0,1.0,1.0,0.5,0.0,1.0,1.0,0.0,0.0,1040.571119476977,1026.794652623516,0.6182804804135308,1.0695331160876527,0.9685464182282254,1.0,0.5,1
