GameIndex,HomeTeam,AwayTeam,Date,AvgO25,AvgU25,AvgA,AvgH,Played,HtPos,AtPos,HtSGLG,AtSGLG,HtCGLG,AtCGLG,HtASGPG,AtASGPG,HtACGPG,AtACGPG,HtASGP5G,AtASGP5G,HtACGP5G,AtACGP5G,AGTM,HtASGP3G,AtASGP3G,HtpercentGO,AtpercentGO,elo_ht,elo_at,win_e_ht,tilt_ht,tilt_at
31/07/2022SunderlandCoventry,Sunderland,Coventry,31/07/2022,2.01,1.8,2.61,2.69,0.0,17,15,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,887.2968392592743,974.2721136010587,0.47559003703026886,1.136957226817562,1.0755622005622234
01/08/2022WatfordSheffield United,Watford,Sheffield United,01/08/2022,2.07,1.75,3.21,2.29,0.0,18,17,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,1155.9350949555399,1087.4286642354555,0.6893981506368291,0.8454157139067618,0.8879157321646151
05/08/2022BirminghamHuddersfield,Birmingham,Huddersfield,05/08/2022,2.26,1.64,3.16,2.39,1.0,8,19,0,0,0,1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,895.3120274331378,1095.7178765917713,0.3206739321684379,1.1033224691413521,0.9530678802677177
06/08/2022NorwichWigan,Norwich,Wigan,06/08/2022,2.02,1.79,5.1,1.71,1.0,19,17,0,0,1,0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,2.5,0.0,0.0,0.0,0.0,1152.6904865324814,1046.3844784862756,0.7339777894272732,1.0944941284094458,0.9311115034730776
06/08/2022Bristol CitySunderland,Bristol City,Sunderland,06/08/2022,2.09,1.73,2.91,2.46,1.0,18,14,1,1,2,1,1.0,1.0,2.0,1.0,1.0,1.0,2.0,1.0,4.5,1.0,1.0,1.0,0.0,929.1224797170365,888.2732377780635,0.654323730542833,1.2620962469188413,1.1172992183546402
06/08/2022BurnleyLuton,Burnley,Luton,06/08/2022,2.0,1.81,4.56,1.78,1.0,5,10,1,0,0,0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1030.2180290229114,1058.5591400800547,0.5596662943257988,0.9703629343607332,0.9715726990327574
06/08/2022PrestonHull,Preston,Hull,06/08/2022,2.11,1.73,3.97,1.97,1.0,12,7,0,2,0,1,0.0,2.0,0.0,1.0,0.0,2.0,0.0,1.0,3.0,0.0,2.0,0.0,1.0,1023.9563733248675,955.9665277366083,0.6887610381743764,0.953758156587811,0.9141947147854804
06/08/2022QPRMiddlesbrough,QPR,Middlesbrough,06/08/2022,2.05,1.76,2.4,3.0,1.0,20,11,0,1,1,1,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,3.2,0.0,1.0,0.0,0.0,945.8297565345625,1013.3054532249134,0.5036327005612045,0.9930098239732775,1.0175632933513703
06/08/2022ReadingCardiff,Reading,Cardiff,06/08/2022,2.28,1.62,2.91,2.55,1.0,21,6,0,1,1,0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,2.2,0.0,1.0,0.0,0.0,881.1666815503548,975.7653016757354,0.4646587720881784,1.1854322146255685,0.9204606487394118
06/08/2022Sheffield UnitedMillwall,Sheffield United,Millwall,06/08/2022,2.21,1.66,4.54,1.85,1.0,22,2,0,2,1,0,0.0,2.0,1.0,0.0,0.0,2.0,1.0,0.0,2.8333333333333335,0.0,2.0,0.0,0.0,1075.0045902609286,1054.4811409387944,0.6274037461093063,0.8671769460958912,0.9032260543679854
06/08/2022StokeBlackpool,Stoke,Blackpool,06/08/2022,2.12,1.72,3.71,2.07,1.0,24,4,0,1,2,0,0.0,1.0,2.0,0.0,0.0,1.0,2.0,0.0,1.0,0.0,1.0,0.0,0.0,951.8615592332188,967.1220567803148,0.5781310630658122,0.9563423898728441,0.9964306373502209
06/08/2022SwanseaBlackburn,Swansea,Blackburn,06/08/2022,2.09,1.74,3.08,2.37,1.0,15,3,1,1,1,0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,2.75,1.0,1.0,0.0,0.0,984.976973593795,985.379353561399,0.5988404818123952,1.1799728159248277,0.8953458064326243
08/08/2022West BromWatford,West Brom,Watford,08/08/2022,2.18,1.67,3.09,2.39,1.0,19,7,1,1,1,0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1001.9923328821192,1168.3591689300667,0.3647672240157369,0.8673045385427474,0.8256695882388373
12/08/2022WatfordBurnley,Watford,Burnley,12/08/2022,2.15,1.71,3.14,2.37,2.0,6,3,1,1,1,1,1.0,1.0,0.5,0.5,1.0,1.0,0.5,0.5,0.0,1.0,1.0,0.0,0.0,1162.9498578906962,1027.8313772498796,0.7650838672275102,0.8305060104559222,0.9630151499221448
13/08/2022CardiffBirmingham,Cardiff,Birmingham,13/08/2022,2.19,1.68,3.25,2.29,2.0,8,3,1,2,2,1,1.0,1.0,1.0,0.5,1.0,1.0,1.0,0.5,3.1,1.0,1.0,0.5,0.5,954.3516525592624,922.4850701464003,0.6425366883105955,0.9250520666773635,1.1111109381558573
13/08/2022BlackpoolSwansea,Blackpool,Swansea,13/08/2022,2.04,1.78,2.98,2.4,2.0,13,22,0,0,2,3,0.5,0.5,1.0,2.0,0.5,0.5,1.0,2.0,1.5,0.5,0.5,0.0,0.5,950.2472993029472,961.0233543212993,0.5844140895707021,0.9884351297430362,1.1879873889828638
13/08/2022HuddersfieldStoke,Huddersfield,Stoke,13/08/2022,2.27,1.63,2.66,2.76,2.0,24,12,1,2,2,0,0.5,1.0,1.5,1.0,0.5,1.0,1.5,1.0,3.6666666666666665,0.5,1.0,0.5,0.0,1068.5448338785088,968.7363167105864,0.7266111651655556,0.9597956863822457,0.9486685563246952
13/08/2022HullNorwich,Hull,Norwich,13/08/2022,2.03,1.78,2.06,3.58,2.0,4,21,0,1,0,1,1.0,0.5,0.5,1.0,1.0,0.5,0.5,1.0,3.5,1.0,0.5,0.5,0.0,963.5169692635834,1143.3313749553904,0.34702488361628775,0.8684849790462064,1.0827288310938967
13/08/2022LutonPreston,Luton,Preston,13/08/2022,2.08,1.75,3.14,2.31,2.0,14,15,1,0,1,0,0.5,0.0,0.5,0.0,0.5,0.0,0.5,0.0,2.5,0.5,0.0,0.0,0.0,1060.9457918530866,1016.4059317978924,0.6591131096741307,0.9642157540113431,0.9060702487584205
13/08/2022MillwallCoventry,Millwall,Coventry,13/08/2022,2.35,1.6,3.06,2.45,1.5,9,18,0,1,2,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.25,1.0,1.0,0.0,0.0,1039.5772907831667,973.2957150822695,0.6866491151122909,0.9041914391498519,1.0569657130758532
13/08/2022RotherhamReading,Rotherham,Reading,13/08/2022,2.04,1.78,3.43,2.14,1.5,19,11,1,2,1,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,0.0,0.5,859.6591413721079,902.5803306668276,0.5388908255906878,0.8782297799710597,1.1913453568570278
13/08/2022SunderlandQPR,Sunderland,QPR,13/08/2022,1.98,1.83,3.47,2.11,2.0,5,10,3,3,2,2,2.0,1.5,1.5,1.5,2.0,1.5,1.5,1.5,1.5,2.0,1.5,0.5,0.5,914.4461869997768,965.6844485121144,0.5269740977668013,1.1406675173757839,1.0416333179442707
13/08/2022WiganBristol City,Wigan,Bristol City,13/08/2022,1.98,1.83,3.23,2.23,2.0,17,23,1,2,1,3,0.5,1.5,0.5,2.5,0.5,1.5,0.5,2.5,2.5,0.5,1.5,0.0,1.0,1055.7435900633666,902.9495304953232,0.7828760002793428,0.9211024925629792,1.2884929739611235
14/08/2022MiddlesbroughSheffield United,Middlesbrough,Sheffield United,14/08/2022,2.14,1.71,2.87,2.51,2.0,22,13,2,2,3,0,1.5,1.0,2.0,0.5,1.5,1.0,2.0,0.5,2.5,1.5,1.0,0.5,0.0,993.4507612473616,1089.9084404165562,0.46199776919935887,1.0673890669387882,0.8681038009213228
14/08/2022BlackburnWest Brom,Blackburn,West Brom,14/08/2022,2.16,1.7,2.62,2.75,2.0,3,19,3,1,0,1,2.0,1.0,0.0,1.0,2.0,1.0,0.0,1.0,2.5,2.0,1.0,0.5,0.0,1009.3329728338947,1007.4016439214897,0.602063389198935,0.9014271451558695,0.8723848406380855
16/08/2022BirminghamWatford,Birmingham,Watford,16/08/2022,2.12,1.73,2.08,3.63,3.0,10,3,0,1,1,0,0.6666666666666666,1.0,0.6666666666666666,0.3333333333333333,0.6666666666666666,1.0,0.6666666666666666,0.3333333333333333,2.0,0.6666666666666666,1.0,0.3333333333333333,0.0,908.1865376788242,1172.3465032015959,0.24644287503524334,1.0771757958938664,0.8097488151925468
16/08/2022Bristol CityLuton,Bristol City,Luton,16/08/2022,2.0,1.82,2.64,2.68,3.0,23,19,1,0,1,1,1.3333333333333333,0.3333333333333333,2.0,0.6666666666666666,1.3333333333333333,0.3333333333333333,2.0,0.6666666666666666,3.1666666666666665,1.3333333333333333,0.3333333333333333,0.6666666666666666,0.0,914.2645705064969,1034.5812674661213,0.4280904876070822,1.2674945458226268,0.9380783099918049
16/08/2022BurnleyHull,Burnley,Hull,16/08/2022,2.04,1.78,6.47,1.54,3.0,11,2,0,2,1,1,0.6666666666666666,1.3333333333333333,0.6666666666666666,0.6666666666666666,0.6666666666666666,1.3333333333333333,0.6666666666666666,0.6666666666666666,0.0,0.6666666666666666,1.3333333333333333,0.0,0.6666666666666666,1018.43473193898,989.6359739189319,0.6384703935625506,0.9389460965295642,0.8804762674629167
16/08/2022NorwichHuddersfield,Norwich,Huddersfield,16/08/2022,1.89,1.92,5.86,1.59,3.0,24,14,1,3,2,1,0.6666666666666666,1.3333333333333333,1.3333333333333333,1.3333333333333333,0.6666666666666666,1.3333333333333333,1.3333333333333333,1.3333333333333333,3.5,0.6666666666666666,1.3333333333333333,0.3333333333333333,0.6666666666666666,1117.2123703000418,1079.4803872718867,0.6502538331500838,1.0976782130682323,0.9961346167302809
16/08/2022PrestonRotherham,Preston,Rotherham,16/08/2022,2.25,1.65,4.08,1.97,2.5,6,8,1,4,0,0,0.3333333333333333,2.5,0.0,0.5,0.3333333333333333,2.5,0.0,0.5,2.8333333333333335,0.3333333333333333,2.5,0.0,0.5,1042.7704561848577,878.1035083484804,0.7942688096612875,0.8815089819401086,0.9014692640631758
16/08/2022SwanseaMillwall,Swansea,Millwall,16/08/2022,2.27,1.63,3.03,2.46,3.0,13,5,1,3,0,2,0.6666666666666666,1.6666666666666667,1.3333333333333333,1.3333333333333333,0.6666666666666666,1.6666666666666667,1.3333333333333333,1.3333333333333333,1.75,0.6666666666666666,1.6666666666666667,0.3333333333333333,0.3333333333333333,984.3999179041274,1052.1113261786752,0.5032935006096761,1.1488220231604425,0.9535923155379278
16/08/2022QPRBlackpool,QPR,Blackpool,16/08/2022,1.94,1.87,3.75,1.98,3.0,12,16,2,0,2,1,1.6666666666666667,0.3333333333333333,1.6666666666666667,1.0,1.6666666666666667,0.3333333333333333,1.6666666666666667,1.0,2.5,1.6666666666666667,0.3333333333333333,0.6666666666666666,0.0,966.7634124227865,926.8707357201191,0.6530772065588105,1.0596860240541146,0.9558485688021297
17/08/2022StokeMiddlesbrough,Stoke,Middlesbrough,17/08/2022,2.18,1.69,2.75,2.64,3.0,19,21,1,2,3,2,1.0,1.6666666666666667,1.6666666666666667,2.0,1.0,1.6666666666666667,1.6666666666666667,2.0,1.75,1.0,1.6666666666666667,0.3333333333333333,0.6666666666666666,957.8007633172086,994.9708504793872,0.5471059267441208,0.9845862011742937,1.1061744917470826
17/08/2022ReadingBlackburn,Reading,Blackburn,17/08/2022,2.06,1.76,2.29,3.17,3.0,20,1,0,2,4,1,0.6666666666666666,2.0,2.0,0.3333333333333333,0.6666666666666666,2.0,2.0,0.3333333333333333,3.6,0.6666666666666666,2.0,0.6666666666666666,0.6666666666666666,884.1359636904551,1025.2504372659373,0.3990637164879204,1.2228704225064844,0.9251327739311144
17/08/2022Sheffield UnitedSunderland,Sheffield United,Sunderland,17/08/2022,2.06,1.77,4.67,1.79,3.0,13,9,2,2,2,2,1.3333333333333333,2.0,1.0,1.6666666666666667,1.3333333333333333,2.0,1.0,1.6666666666666667,3.0,1.3333333333333333,2.0,0.3333333333333333,0.6666666666666666,1088.3883511845306,913.3672230891048,0.80383769798553,0.8996478514829345,1.1604366003203177
17/08/2022West BromCardiff,West Brom,Cardiff,17/08/2022,2.03,1.79,5.34,1.65,3.0,22,5,1,1,2,0,1.0,1.0,1.3333333333333333,0.6666666666666666,1.0,1.0,1.3333333333333333,0.6666666666666666,3.75,1.0,1.0,0.3333333333333333,0.3333333333333333,991.4841794894471,968.6501850268386,0.6305076913268751,0.8953267181846527,0.8967994661453708
