GameIndex,HomeTeam,AwayTeam,Date,AvgO25,AvgU25,AvgA,AvgH,Played,HtPos,AtPos,HtSGLG,AtSGLG,HtCGLG,AtCGLG,HtASGPG,AtASGPG,HtACGPG,AtACGPG,HtASGP5G,AtASGP5G,HtACGP5G,AtACGP5G,AGTM,HtASGP3G,AtASGP3G,HtpercentGO,AtpercentGO,elo_ht,elo_at,win_e_ht,tilt_ht,tilt_at,HtACGP3G,AtACGP3G,OvUn25
07/08/2021WycombeAccrington,Wycombe,Accrington,07/08/2021,1.97,1.81,3.71,1.99,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.5,0.5,1000.0,1017.6041490821149,0.5748372115531791,1.0,1.0774362636629629,0.0,0.0,1
07/08/2021CharltonSheffield Weds,Charlton,Sheffield Weds,07/08/2021,2.17,1.67,2.81,2.52,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,1030.2186132589445,1000.0,0.6403548701258585,1.0194541160300117,1.0,0.0,0.0,0
14/08/2021AccringtonCambridge,Accrington,Cambridge,14/08/2021,2.0,1.81,3.56,2.03,1.0,19,8,1,1,2,1,1.0,1.0,2.0,1.0,1.0,1.0,2.0,1.0,0.0,1.0,1.0,1.0,0.0,1000.597637544242,998.9530130224516,0.6016679140305581,1.0835644504798148,0.9882749602363186,2.0,1.0,1
14/08/2021AFC WimbledonBolton,AFC Wimbledon,Bolton,14/08/2021,2.12,1.72,2.63,2.71,1.0,2,7,2,3,1,3,2.0,3.0,1.0,3.0,2.0,3.0,1.0,3.0,2.25,2.0,3.0,1.0,1.0,963.6296168290348,996.5778408284278,0.5531205669634544,1.2272650054253116,1.075250888482647,1.0,3.0,1
14/08/2021BurtonIpswich,Burton,Ipswich,14/08/2021,2.16,1.68,2.48,2.9,1.0,3,13,1,2,0,2,1.0,2.0,0.0,2.0,1.0,2.0,0.0,2.0,2.5,1.0,2.0,0.0,1.0,1019.6438253395728,988.9714757988384,0.6409561749357954,1.0978046412791613,0.7894091961543924,0.0,2.0,1
14/08/2021CheltenhamWycombe,Cheltenham,Wycombe,14/08/2021,2.16,1.68,2.51,2.94,1.0,10,6,1,2,1,1,1.0,2.0,1.0,1.0,1.0,2.0,1.0,1.0,0.0,1.0,2.0,0.0,1.0,1001.8524593540794,1017.0065115378728,0.5782805025963006,0.9856871119349614,1.0056877488010454,1.0,1.0,1
14/08/2021LincolnFleetwood Town,Lincoln,Fleetwood Town,14/08/2021,2.11,1.72,3.46,2.13,1.0,14,21,1,0,1,1,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.6666666666666667,1.0,0.0,0.0,0.0,1108.7752148094564,940.6168878426514,0.7975335216910181,1.0183236684232773,0.6955429191387527,1.0,1.0,1
14/08/2021Milton Keynes DonsSunderland,Milton Keynes Dons,Sunderland,14/08/2021,1.96,1.85,2.21,3.26,1.0,15,5,3,2,3,1,3.0,2.0,3.0,1.0,3.0,2.0,3.0,1.0,2.75,3.0,2.0,1.0,1.0,1013.3825741480182,1061.3733685373834,0.5316314927678881,1.0301731842468664,0.9564341284577934,3.0,1.0,1
14/08/2021MorecambeShrewsbury,Morecambe,Shrewsbury,14/08/2021,2.09,1.73,2.42,2.89,1.0,16,22,2,0,2,1,2.0,0.0,2.0,1.0,2.0,0.0,2.0,1.0,0.0,2.0,0.0,1.0,0.0,1003.5613037838224,977.2453946342173,0.6351648448533087,1.0571313994969127,0.8453324229933612,2.0,1.0,0
14/08/2021OxfordCharlton,Oxford,Charlton,14/08/2021,1.95,1.86,3.04,2.45,1.0,17,9,1,0,1,0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,2.125,1.0,0.0,0.0,0.0,1052.842318440787,1024.6044184539103,0.6377248258445143,1.0328161849255775,0.9684814102285111,1.0,0.0,1
